index,id,target,dilution,replicate,task,Ct,Ct_Mean,Ct_sd,quantity,quantity_mean,quantity_sd,well,source_file
5350,SCr-850,trout,1:5,2.0,UNKNOWN,35.99873352,35.49455643,0.469576836,20.10893631,28.66617393,8.262702942,F11,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5351,SCr-850,trout,1:5,3.0,UNKNOWN,35.41524887,35.49455643,0.469576836,29.29068375,28.66617393,8.262702942,F12,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5352,,trout,,,STANDARD,37.74858475,37.70712279999999,0.110022463,5.0,,,G1,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5353,,trout,,,STANDARD,37.58239365,37.70712279999999,0.110022463,5.0,,,G2,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5354,,trout,,,STANDARD,37.79039001,37.70712279999999,0.110022463,5.0,,,G3,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5355,SCr-556,trout,1:1,1.0,UNKNOWN,32.72514343,32.63121033,0.124559097,165.8808899,176.6187592,14.44335747,G4,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5356,SCr-556,trout,1:1,2.0,UNKNOWN,32.48991776,32.63121033,0.124559097,193.03912350000002,176.6187592,14.44335747,G5,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5357,SCr-556,trout,1:1,3.0,UNKNOWN,32.67856979,32.63121033,0.124559097,170.93624880000002,176.6187592,14.44335747,G6,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5358,SCr-556,trout,1:5,1.0,UNKNOWN,33.8613472,33.99938583,0.133400425,79.74950409,73.14061737,6.31291914,G7,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5359,SCr-556,trout,1:5,2.0,UNKNOWN,34.12760544,33.99938583,0.133400425,67.17254639,73.14061737,6.31291914,G8,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5360,SCr-556,trout,1:5,3.0,UNKNOWN,34.00920486,33.99938583,0.133400425,72.49980164,73.14061737,6.31291914,G9,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5361,SCr-819,trout,1:1,1.0,UNKNOWN,29.31927299,29.425092699999997,0.10200242,1490.164307,1393.922485,91.95575714,G10,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5362,SCr-819,trout,1:1,2.0,UNKNOWN,29.43320847,29.425092699999997,0.10200242,1384.647095,1393.922485,91.95575714,G11,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5363,SCr-819,trout,1:1,3.0,UNKNOWN,29.52279282,29.425092699999997,0.10200242,1306.955811,1393.922485,91.95575714,G12,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5364,,trout,,,NTC,Undetermined,,,,,,H1,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5365,,trout,,,NTC,Undetermined,,,,,,H2,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5366,,trout,,,NTC,Undetermined,,,,,,H3,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5367,SCr-849,trout,1:1,1.0,UNKNOWN,32.69783783,33.02021027,0.6281807420000001,168.82637019999999,144.1669769,50.56016922,H4,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5368,SCr-849,trout,1:1,2.0,UNKNOWN,33.74412918,33.02021027,0.6281807420000001,86.00862122,144.1669769,50.56016922,H5,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5369,SCr-849,trout,1:1,3.0,UNKNOWN,32.61866379,33.02021027,0.6281807420000001,177.6659546,144.1669769,50.56016922,H6,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5370,SCr-849,trout,1:5,1.0,UNKNOWN,35.27593231,35.88190842,0.7215871209999999,32.04274368,23.18199158,9.613441467000001,H7,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5371,SCr-849,trout,1:5,2.0,UNKNOWN,36.68015671,35.88190842,0.7215871209999999,12.96079922,23.18199158,9.613441467000001,H8,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5372,SCr-849,trout,1:5,3.0,UNKNOWN,35.68963623,35.88190842,0.7215871209999999,24.54243469,23.18199158,9.613441467000001,H9,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5373,SCr-819,trout,1:5,1.0,UNKNOWN,31.62444115,31.32556343,0.259715259,337.2301941,412.5874023,65.55490112,H10,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5374,SCr-819,trout,1:5,2.0,UNKNOWN,31.19748116,31.32556343,0.259715259,444.06796260000004,412.5874023,65.55490112,H11,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5375,SCr-819,trout,1:5,3.0,UNKNOWN,31.15476799,31.32556343,0.259715259,456.46398930000004,412.5874023,65.55490112,H12,20201102_Scott_Creek_Omykiss_Chloe_P1.csv
5376,,coho,,,STANDARD,19.91915131,19.85367966,0.087863207,1000000.0,,,A1,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5377,,coho,,,STANDARD,19.88806343,19.85367966,0.087863207,1000000.0,,,A2,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5378,,coho,,,STANDARD,19.75382423,19.85367966,0.087863207,1000000.0,,,A3,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5379,SCr-561,coho,1:1,1.0,UNKNOWN,36.96155548,36.80287552,0.334153026,11.21642303,12.67478943,2.955546618,A4,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5380,SCr-561,coho,1:1,2.0,UNKNOWN,37.02812576,36.80287552,0.334153026,10.731869699999999,12.67478943,2.955546618,A5,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5381,SCr-561,coho,1:1,3.0,UNKNOWN,36.41894913,36.80287552,0.334153026,16.0760746,12.67478943,2.955546618,A6,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5382,SCr-561,coho,1:5,1.0,UNKNOWN,37.45444489,36.98945236,0.657598734,8.088206291,11.53876877,4.879831791,A7,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5383,SCr-561,coho,1:5,2.0,UNKNOWN,Undetermined,36.98945236,0.657598734,,,,A8,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5384,SCr-561,coho,1:5,3.0,UNKNOWN,36.52445984,36.98945236,0.657598734,14.98933029,11.53876877,4.879831791,A9,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5385,SCr-570,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,A10,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5386,SCr-570,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,A11,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5387,SCr-570,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,A12,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5388,,coho,,,STANDARD,23.27497101,23.23409271,0.04152004,100000.0,,,B1,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5389,,coho,,,STANDARD,23.19195938,23.23409271,0.04152004,100000.0,,,B2,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5390,,coho,,,STANDARD,23.23534775,23.23409271,0.04152004,100000.0,,,B3,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5391,SCr-853,coho,1:1,1.0,UNKNOWN,34.99992371,35.53550339,0.5382078889999999,41.21006012,30.12534142,10.56168842,B4,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5392,SCr-853,coho,1:1,2.0,UNKNOWN,36.07630157,35.53550339,0.5382078889999999,20.17889023,30.12534142,10.56168842,B5,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5393,SCr-853,coho,1:1,3.0,UNKNOWN,35.5302887,35.53550339,0.5382078889999999,28.98707199,30.12534142,10.56168842,B6,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5394,SCr-853,coho,1:5,1.0,UNKNOWN,Undetermined,37.16253281,0.238628045,,,,B7,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5395,SCr-853,coho,1:5,2.0,UNKNOWN,36.9937973,37.16253281,0.238628045,10.979067800000001,9.877967834,1.5571905369999999,B8,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5396,SCr-853,coho,1:5,3.0,UNKNOWN,37.33126831,37.16253281,0.238628045,8.776867867,9.877967834,1.5571905369999999,B9,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5397,SCr-570,coho,1:5,1.0,UNKNOWN,39.08427048,39.36759949,0.40068504200000005,2.74345088,2.3136439319999997,0.607838809,B10,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5398,SCr-570,coho,1:5,2.0,UNKNOWN,Undetermined,39.36759949,0.40068504200000005,,,,B11,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5399,SCr-570,coho,1:5,3.0,UNKNOWN,39.65092468,39.36759949,0.40068504200000005,1.883836985,2.3136439319999997,0.607838809,B12,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5400,,coho,,,STANDARD,26.71624947,26.73177338,0.043282247999999995,10000.0,,,C1,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5401,,coho,,,STANDARD,26.78067589,26.73177338,0.043282247999999995,10000.0,,,C2,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5402,,coho,,,STANDARD,26.69839287,26.73177338,0.043282247999999995,10000.0,,,C3,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5403,SCr-822,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,C4,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5404,SCr-822,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,C5,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5405,SCr-822,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,C6,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5406,SCr-822,coho,1:5,1.0,UNKNOWN,37.01263046,37.09667587,0.131444156,10.84275341,10.28035831,0.8732038740000001,C7,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5407,SCr-822,coho,1:5,2.0,UNKNOWN,37.02924347,37.09667587,0.131444156,10.7239151,10.28035831,0.8732038740000001,C8,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5408,SCr-822,coho,1:5,3.0,UNKNOWN,37.24814987,37.09667587,0.131444156,9.274406433,10.28035831,0.8732038740000001,C9,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5409,SCr-543,coho,1:1,1.0,UNKNOWN,34.21526337,34.2579422,0.082041018,69.35295868,67.48291016,3.614093542,C10,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5410,SCr-543,coho,1:1,2.0,UNKNOWN,34.3525238,34.2579422,0.082041018,63.3169632,67.48291016,3.614093542,C11,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5411,SCr-543,coho,1:1,3.0,UNKNOWN,34.20603561,34.2579422,0.082041018,69.77880859,67.48291016,3.614093542,C12,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5412,,coho,,,STANDARD,30.04918289,30.13935852,0.08056666,1000.0,,,D1,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5413,,coho,,,STANDARD,30.1646347,30.13935852,0.08056666,1000.0,,,D2,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5414,,coho,,,STANDARD,30.20425415,30.13935852,0.08056666,1000.0,,,D3,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5415,SCr-565,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,D4,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5416,SCr-565,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,D5,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5417,SCr-565,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,D6,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5418,SCr-565,coho,1:5,1.0,UNKNOWN,38.99033356,38.80995178,0.255098343,2.919850111,3.314596653,0.558255911,D7,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5419,SCr-565,coho,1:5,2.0,UNKNOWN,38.62957001,38.80995178,0.255098343,3.709343195,3.314596653,0.558255911,D8,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5420,SCr-565,coho,1:5,3.0,UNKNOWN,Undetermined,38.80995178,0.255098343,,,,D9,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5421,SCr-543,coho,1:5,1.0,UNKNOWN,36.57949829,36.83784866,0.287568659,14.45192146,12.32139301,2.281835079,D10,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5422,SCr-543,coho,1:5,2.0,UNKNOWN,37.14768219,36.83784866,0.287568659,9.913591385,12.32139301,2.281835079,D11,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5423,SCr-543,coho,1:5,3.0,UNKNOWN,36.78637314,36.83784866,0.287568659,12.5986681,12.32139301,2.281835079,D12,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5424,,coho,,,STANDARD,33.30260849,33.44739151,0.171440423,100.0,,,E1,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5425,,coho,,,STANDARD,33.63670349,33.44739151,0.171440423,100.0,,,E2,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5426,,coho,,,STANDARD,33.40286636,33.44739151,0.171440423,100.0,,,E3,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5427,SCr-857,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,E4,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5428,SCr-857,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,E5,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5429,SCr-857,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,E6,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5430,SCr-857,coho,1:5,1.0,UNKNOWN,Undetermined,,,,,,E7,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5431,SCr-857,coho,1:5,2.0,UNKNOWN,Undetermined,,,,,,E8,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5432,SCr-857,coho,1:5,3.0,UNKNOWN,Undetermined,,,,,,E9,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5433,SCr-837,coho,1:1,1.0,UNKNOWN,36.6685524,37.05228424,0.542676091,13.62288094,10.90529823,3.843242884,E10,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5434,SCr-837,coho,1:1,2.0,UNKNOWN,Undetermined,37.05228424,0.542676091,,,,E11,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5435,SCr-837,coho,1:1,3.0,UNKNOWN,37.43601227,37.05228424,0.542676091,8.187714577000001,10.90529823,3.843242884,E12,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5436,,coho,,,STANDARD,38.41397095,37.27782822,0.9840443729999999,10.0,,,F1,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5437,,coho,,,STANDARD,36.72471237,37.27782822,0.9840443729999999,10.0,,,F2,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5438,,coho,,,STANDARD,36.6947937,37.27782822,0.9840443729999999,10.0,,,F3,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5439,SCr-828,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,F4,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5440,SCr-828,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,F5,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5441,SCr-828,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,F6,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5442,SCr-828,coho,1:5,1.0,UNKNOWN,36.69229126,37.71352005,1.238701463,13.41003036,8.256561279,5.349533081000001,F7,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5443,SCr-828,coho,1:5,2.0,UNKNOWN,39.09143066,37.71352005,1.238701463,2.73045063,8.256561279,5.349533081000001,F8,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5444,SCr-828,coho,1:5,3.0,UNKNOWN,37.35684586,37.71352005,1.238701463,8.629202843,8.256561279,5.349533081000001,F9,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5445,SCr-837,coho,1:5,1.0,UNKNOWN,Undetermined,,,,,,F10,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5446,SCr-837,coho,1:5,2.0,UNKNOWN,Undetermined,,,,,,F11,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5447,SCr-837,coho,1:5,3.0,UNKNOWN,Undetermined,,,,,,F12,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5448,,coho,,,STANDARD,38.43025589,38.23648071,1.172496557,5.0,,,G1,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5449,,coho,,,STANDARD,39.30001831,38.23648071,1.172496557,5.0,,,G2,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5450,,coho,,,STANDARD,36.97916794,38.23648071,1.172496557,5.0,,,G3,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5451,SCr-569,coho,1:1,1.0,UNKNOWN,Undetermined,38.48860931,0.354748338,,,,G4,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5452,SCr-569,coho,1:1,2.0,UNKNOWN,38.23776245,38.48860931,0.354748338,4.810357571,4.129466534,0.9629251959999999,G5,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5453,SCr-569,coho,1:1,3.0,UNKNOWN,38.73945236,38.48860931,0.354748338,3.448575735,4.129466534,0.9629251959999999,G6,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5454,SCr-569,coho,1:5,1.0,UNKNOWN,37.85281372,38.1613121,0.782869875,6.209856987,5.485704899,2.403030157,G7,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5455,SCr-569,coho,1:5,2.0,UNKNOWN,37.57968521,38.1613121,0.782869875,7.443382262999999,5.485704899,2.403030157,G8,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5456,SCr-569,coho,1:5,3.0,UNKNOWN,39.05142975,38.1613121,0.782869875,2.8038749689999998,5.485704899,2.403030157,G9,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5457,SCr-EB17,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,G10,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5458,SCr-EB17,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,G11,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5459,SCr-EB17,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,G12,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5460,,coho,,,NTC,Undetermined,,,,,,H1,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5461,,coho,,,NTC,Undetermined,,,,,,H2,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5462,,coho,,,NTC,Undetermined,,,,,,H3,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5463,SCr-831,coho,1:1,1.0,UNKNOWN,Undetermined,,,,,,H4,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5464,SCr-831,coho,1:1,2.0,UNKNOWN,Undetermined,,,,,,H5,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5465,SCr-831,coho,1:1,3.0,UNKNOWN,Undetermined,,,,,,H6,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5466,SCr-831,coho,1:5,1.0,UNKNOWN,Undetermined,,,,,,H7,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5467,SCr-831,coho,1:5,2.0,UNKNOWN,Undetermined,,,,,,H8,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5468,SCr-831,coho,1:5,3.0,UNKNOWN,Undetermined,,,,,,H9,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5469,SCr-EB17,coho,1:5,1.0,UNKNOWN,Undetermined,,,,,,H10,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5470,SCr-EB17,coho,1:5,2.0,UNKNOWN,Undetermined,,,,,,H11,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5471,SCr-EB17,coho,1:5,3.0,UNKNOWN,Undetermined,,,,,,H12,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
5472,,trout,,,STANDARD,19.19309235,19.00149727,0.165965453,1000000.0,,,A1,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5473,,trout,,,STANDARD,18.90928268,19.00149727,0.165965453,1000000.0,,,A2,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5474,,trout,,,STANDARD,18.90211487,19.00149727,0.165965453,1000000.0,,,A3,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5475,SCr-561,trout,1:1,1.0,UNKNOWN,31.46354485,31.58752441,0.180313647,188.20349119999997,173.06776430000002,21.634447100000003,A4,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5476,SCr-561,trout,1:1,2.0,UNKNOWN,31.79437447,31.58752441,0.180313647,148.2885284,173.06776430000002,21.634447100000003,A5,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5477,SCr-561,trout,1:1,3.0,UNKNOWN,31.50465012,31.58752441,0.180313647,182.71130369999997,173.06776430000002,21.634447100000003,A6,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5478,SCr-561,trout,1:5,1.0,UNKNOWN,33.6023407,33.42448044,0.511452794,40.30654526,48.03300476,18.75503731,A7,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5479,SCr-561,trout,1:5,2.0,UNKNOWN,33.82325745,33.42448044,0.511452794,34.37545013,48.03300476,18.75503731,A8,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5480,SCr-561,trout,1:5,3.0,UNKNOWN,32.84784317,33.42448044,0.511452794,69.41701508,48.03300476,18.75503731,A9,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5481,SCr-570,trout,1:1,1.0,UNKNOWN,33.47305298,33.49440384,0.116629496,44.24162674,43.66804886,3.625258446,A10,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5482,SCr-570,trout,1:1,2.0,UNKNOWN,33.38992691,33.49440384,0.116629496,46.972332,43.66804886,3.625258446,A11,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5483,SCr-570,trout,1:1,3.0,UNKNOWN,33.62023544,33.49440384,0.116629496,39.79019928,43.66804886,3.625258446,A12,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5484,,trout,,,STANDARD,22.70512772,22.70565796,0.062238481,100000.0,,,B1,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5485,,trout,,,STANDARD,22.76815987,22.70565796,0.062238481,100000.0,,,B2,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5486,,trout,,,STANDARD,22.64368629,22.70565796,0.062238481,100000.0,,,B3,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5487,SCr-853,trout,1:1,1.0,UNKNOWN,32.62244034,33.07770157,0.519379556,81.65765381,61.49438095,21.34864044,B4,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5488,SCr-853,trout,1:1,2.0,UNKNOWN,33.6434288,33.07770157,0.519379556,39.13079453,61.49438095,21.34864044,B5,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5489,SCr-853,trout,1:1,3.0,UNKNOWN,32.96724701,33.07770157,0.519379556,63.69468689,61.49438095,21.34864044,B6,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5490,SCr-853,trout,1:5,1.0,UNKNOWN,35.18821335,35.16109085,0.7715120320000001,12.85698318,14.50974369,7.871674061,B7,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5491,SCr-853,trout,1:5,2.0,UNKNOWN,34.37637711,35.16109085,0.7715120320000001,23.07657242,14.50974369,7.871674061,B8,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5492,SCr-853,trout,1:5,3.0,UNKNOWN,35.91868591,35.16109085,0.7715120320000001,7.595675468,14.50974369,7.871674061,B9,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5493,SCr-570,trout,1:5,1.0,UNKNOWN,35.35469055,35.38313293,0.29556095600000004,11.40372086,11.340207099999999,2.3650410180000003,B10,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5494,SCr-570,trout,1:5,2.0,UNKNOWN,35.6918869,35.38313293,0.29556095600000004,8.944049835,11.340207099999999,2.3650410180000003,B11,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5495,SCr-570,trout,1:5,3.0,UNKNOWN,35.10282135,35.38313293,0.29556095600000004,13.67285252,11.340207099999999,2.3650410180000003,B12,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5496,,trout,,,STANDARD,26.14232445,26.16189384,0.08831510699999999,10000.0,,,C1,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5497,,trout,,,STANDARD,26.25835228,26.16189384,0.08831510699999999,10000.0,,,C2,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5498,,trout,,,STANDARD,26.08500481,26.16189384,0.08831510699999999,10000.0,,,C3,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5499,SCr-822,trout,1:1,1.0,UNKNOWN,30.25687599,30.31131744,0.07108493099999999,448.9596252,432.0646666999999,21.85127258,C4,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5500,SCr-822,trout,1:1,2.0,UNKNOWN,30.39173698,30.31131744,0.07108493099999999,407.38763430000006,432.0646666999999,21.85127258,C5,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5501,SCr-822,trout,1:1,3.0,UNKNOWN,30.28533745,30.31131744,0.07108493099999999,439.84674069999994,432.0646666999999,21.85127258,C6,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5502,SCr-822,trout,1:5,1.0,UNKNOWN,32.3315239,32.16184998,0.238625824,100.69960019999999,114.9523087,20.55567169,C7,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5503,SCr-822,trout,1:5,2.0,UNKNOWN,31.88899612,32.16184998,0.238625824,138.5158386,114.9523087,20.55567169,C8,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5504,SCr-822,trout,1:5,3.0,UNKNOWN,32.26502991,32.16184998,0.238625824,105.6414719,114.9523087,20.55567169,C9,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5505,SCr-543,trout,1:1,1.0,UNKNOWN,31.99855804,32.13907242,0.444135636,128.0018768,119.47801969999999,35.16332626,C10,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5506,SCr-543,trout,1:1,2.0,UNKNOWN,31.78219223,32.13907242,0.444135636,149.5958405,119.47801969999999,35.16332626,C11,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5507,SCr-543,trout,1:1,3.0,UNKNOWN,32.63647079,32.13907242,0.444135636,80.83633423,119.47801969999999,35.16332626,C12,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5508,,trout,,,STANDARD,29.92964745,29.96498871,0.037636373,1000.0,,,D1,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5509,,trout,,,STANDARD,30.00456238,29.96498871,0.037636373,1000.0,,,D2,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
5510,,trout,,,STANDARD,29.9607563,29.96498871,0.037636373,1000.0,,,D3,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
