id,target,dt,date,eDNA,eDNA_sd,log10eDNA,detected,BLOD,BLOQ,n_replicates,n_amplified,n_BLOD,n_BLOQ,Ct_Mean,dilution,inhibition,ESP,vol_actual,sample_duration,sample_rate,year,month,year_month,day_of_month,season,wet_season,week,year_week,day_of_year,hour,morn_midday_eve,ESP_file,qPCR_file
SCr-188,trout,2019-05-25 05:33:37,2019-05-25,37.2145616882444,0.9456263930652941,1.5822288826971678,1,0,0,3,3,0,0,30.87057304,1:1,0.0,Moe,650.0,36.73,17.696705690171523,2019,5,2019-05,25,spring,0,21,2019-21,145,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Omykiss_P1.csv
SCr-189,coho,2019-05-25 11:36:46,2019-05-25,10.57360161613419,2.011727690594689,1.0634685290995582,1,0,0,3,3,0,0,36.03570175,1:5,1.0,Moe,700.0,43.2,16.203703703703702,2019,5,2019-05,25,spring,0,21,2019-21,145,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okisutch_P1.csv
SCr-189,trout,2019-05-25 11:36:46,2019-05-25,52.80112880675957,9.558658369776486,1.7307913877370946,1,0,0,3,3,0,0,30.24469566,1:1,0.0,Moe,700.0,43.2,16.203703703703702,2019,5,2019-05,25,spring,0,21,2019-21,145,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Omykiss_P1.csv
SCr-190,coho,2019-05-25 17:54:44,2019-05-25,7.232865717639439,6.2673672690651445,0.9155510318983654,1,0,0,3,3,1,1,36.4790535,1:5,1.0,Moe,600.0,77.28,7.763975155279502,2019,5,2019-05,25,spring,0,21,2019-21,145,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okisutch_P1.csv
SCr-190,trout,2019-05-25 17:54:44,2019-05-25,66.19116978961311,9.787538542495321,1.827312202166555,1,0,0,3,3,0,0,30.12872887,1:1,0.0,Moe,600.0,77.28,7.763975155279502,2019,5,2019-05,25,spring,0,21,2019-21,145,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Omykiss_P1.csv
SCr-191,coho,2019-05-26 05:36:54,2019-05-26,3.684243753544916,0.878855518103407,0.6706394863288309,1,0,0,3,3,0,0,35.32273865,1:1,0.0,Moe,649.2,43.28,15.0,2019,5,2019-05,26,spring,0,21,2019-21,146,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-191,trout,2019-05-26 05:36:54,2019-05-26,41.557229261465594,5.998152040160445,1.628973344953648,1,0,0,3,3,0,0,30.71581459,1:1,0.0,Moe,649.2,43.28,15.0,2019,5,2019-05,26,spring,0,21,2019-21,146,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-192,coho,2019-05-26 11:35:18,2019-05-26,2.829023083679373,1.0104963972094236,0.5830879845467879,1,0,0,3,3,0,0,35.546772,1:1,0.0,Moe,750.0,40.25,18.633540372670808,2019,5,2019-05,26,spring,0,21,2019-21,146,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-192,trout,2019-05-26 11:35:18,2019-05-26,45.24129344843422,4.7842099410368615,1.6650299735452831,1,0,0,3,3,0,0,30.36260986,1:1,0.0,Moe,750.0,40.25,18.633540372670808,2019,5,2019-05,26,spring,0,21,2019-21,146,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-193,coho,2019-05-26 17:37:00,2019-05-26,4.100738671058142,7.10268772683518,0.7076330736537699,1,0,0,3,3,2,2,37.23046494,1:5,1.0,Moe,650.0,43.62,14.901421366345716,2019,5,2019-05,26,spring,0,21,2019-21,146,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-193,trout,2019-05-26 17:37:00,2019-05-26,36.37810127633059,2.1060708977350697,1.5726172364179878,1,0,0,3,3,0,0,30.90639496,1:1,0.0,Moe,650.0,43.62,14.901421366345716,2019,5,2019-05,26,spring,0,21,2019-21,146,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-194,coho,2019-05-27 05:35:56,2019-05-27,10.767980713486743,3.4754058357604203,1.07070194795595,1,0,0,3,3,0,0,36.04141235,1:5,1.0,Moe,700.0,41.32,16.940948693126813,2019,5,2019-05,27,spring,0,22,2019-22,147,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-194,trout,2019-05-27 05:35:56,2019-05-27,47.5944028701182,1.1195418293169563,1.6865862498670798,1,0,0,3,3,0,0,30.38490295,1:1,0.0,Moe,700.0,41.32,16.940948693126813,2019,5,2019-05,27,spring,0,22,2019-22,147,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-195,coho,2019-05-27 11:39:09,2019-05-27,13.986751974701681,5.004219846284104,1.1757075199523357,1,0,0,3,3,0,0,35.38253403,1:5,1.0,Moe,850.0,47.73,17.808506180599203,2019,5,2019-05,27,spring,0,22,2019-22,147,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-195,trout,2019-05-27 11:39:09,2019-05-27,63.881211254419505,6.510202470725333,1.8121189490360259,1,0,0,3,3,0,0,32.09060287,1:5,1.0,Moe,850.0,47.73,17.808506180599203,2019,5,2019-05,27,spring,0,22,2019-22,147,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-196,coho,2019-05-27 17:37:38,2019-05-27,2.912372765204567,1.0886030049348643,0.5924402270355096,1,0,0,3,3,0,0,35.28009415,1:1,0.0,Moe,875.1,45.57,19.203423304805792,2019,5,2019-05,27,spring,0,22,2019-22,147,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-196,trout,2019-05-27 17:37:38,2019-05-27,72.96873866918307,10.431000868534849,1.8690482130822765,1,0,0,3,3,0,0,29.4086895,1:1,0.0,Moe,875.1,45.57,19.203423304805792,2019,5,2019-05,27,spring,0,22,2019-22,147,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-197,coho,2019-05-28 05:40:27,2019-05-28,2.3791876740197884,4.120873932143892,0.5288123123809354,1,0,0,3,3,2,2,37.4029541,1:5,1.0,Moe,823.6,50.43,16.33154868134047,2019,5,2019-05,28,spring,0,22,2019-22,148,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-197,trout,2019-05-28 05:40:27,2019-05-28,43.71222022881342,1.8134487551899212,1.6504262357186663,1,0,0,3,3,0,0,32.70939255,1:5,1.0,Moe,823.6,50.43,16.33154868134047,2019,5,2019-05,28,spring,0,22,2019-22,148,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-198,coho,2019-05-28 11:37:07,2019-05-28,0.0,0.0,0.0,1,1,1,3,2,3,3,38.86741257,1:5,1.0,Moe,700.0,43.97,15.919945417329998,2019,5,2019-05,28,spring,0,22,2019-22,148,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-198,trout,2019-05-28 11:37:07,2019-05-28,35.4547631148648,14.015014257664001,1.5617542805101559,1,0,0,3,3,0,0,33.34809113,1:5,1.0,Moe,700.0,43.97,15.919945417329998,2019,5,2019-05,28,spring,0,22,2019-22,148,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-199,coho,2019-05-28 17:41:02,2019-05-28,5.2189221261033625,1.3348524312856578,0.7937151185733974,1,0,0,3,3,0,0,34.35446548,1:1,-1.0,Moe,875.1,52.15,16.780441035474592,2019,5,2019-05,28,spring,0,22,2019-22,148,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-199,trout,2019-05-28 17:41:02,2019-05-28,43.47334786196982,7.060540499557151,1.648099823473059,1,0,0,3,3,0,0,30.19750404,1:1,0.0,Moe,875.1,52.15,16.780441035474592,2019,5,2019-05,28,spring,0,22,2019-22,148,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-200,coho,2019-05-29 06:05:55,2019-05-29,3.5408380089504257,2.129590678807799,0.6571360090417269,1,0,0,3,3,0,0,35.47941971,1:1,0.0,Moe,694.2,101.23,6.857650894003753,2019,5,2019-05,29,spring,0,22,2019-22,149,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-200,trout,2019-05-29 06:05:55,2019-05-29,27.844893584807625,5.276862873518633,1.460068941088715,1,0,0,3,3,0,0,31.22797966,1:1,0.0,Moe,694.2,101.23,6.857650894003753,2019,5,2019-05,29,spring,0,22,2019-22,149,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-201,coho,2019-05-29 11:40:24,2019-05-29,2.1656003682179215,3.750929866643308,0.5004560877744617,1,0,0,3,3,2,2,38.1068306,1:5,1.0,Moe,724.3,50.42,14.365331217770724,2019,5,2019-05,29,spring,0,22,2019-22,149,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-201,trout,2019-05-29 11:40:24,2019-05-29,46.79553300150506,2.5205521344723825,1.6793873090922313,1,0,0,3,3,0,0,32.80145645,1:5,1.0,Moe,724.3,50.42,14.365331217770724,2019,5,2019-05,29,spring,0,22,2019-22,149,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-202,coho,2019-05-29 17:38:56,2019-05-29,5.6819084751045095,2.2740606745019907,0.824900522629665,1,0,0,3,3,0,0,36.52488708,1:5,1.0,Moe,975.0,47.57,20.49611099432416,2019,5,2019-05,29,spring,0,22,2019-22,149,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-202,trout,2019-05-29 17:38:56,2019-05-29,43.006415520376365,9.166449962103123,1.6435159951678189,1,0,0,3,3,0,0,30.05769348,1:1,0.0,Moe,975.0,47.57,20.49611099432416,2019,5,2019-05,29,spring,0,22,2019-22,149,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201014_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-203,coho,2019-05-30 05:40:17,2019-05-30,1.7759475894702297,0.15222449322921372,0.44341126228038796,1,0,0,3,3,0,0,36.03783035,1:1,0.0,Moe,823.4,50.03,16.458125124925047,2019,5,2019-05,30,spring,0,22,2019-22,150,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-203,trout,2019-05-30 05:40:17,2019-05-30,61.196329883878576,4.2943552149659565,1.7937647583531056,1,0,0,3,3,0,0,32.20092392,1:5,1.0,Moe,823.4,50.03,16.458125124925047,2019,5,2019-05,30,spring,0,22,2019-22,150,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-204,coho,2019-05-30 11:38:53,2019-05-30,2.2430102996517123,3.8850078008970583,0.5109483279744841,1,0,0,3,3,2,2,36.84732056,1:5,1.0,Moe,850.0,47.3,17.970401691331926,2019,5,2019-05,30,spring,0,22,2019-22,150,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-204,trout,2019-05-30 11:38:53,2019-05-30,87.55282527749635,27.322367926561306,1.947202421910651,1,0,0,3,3,0,0,31.65872765,1:5,1.0,Moe,850.0,47.3,17.970401691331926,2019,5,2019-05,30,spring,0,22,2019-22,150,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-205,coho,2019-05-30 17:40:21,2019-05-30,0.0,0.0,0.0,1,1,1,3,3,3,3,37.337234499999994,1:5,1.0,Moe,925.1,50.33,18.38068746274588,2019,5,2019-05,30,spring,0,22,2019-22,150,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-205,trout,2019-05-30 17:40:21,2019-05-30,74.82776915328446,9.332540733906443,1.879828279266662,1,0,0,3,3,0,0,31.72429848,1:5,1.0,Moe,925.1,50.33,18.38068746274588,2019,5,2019-05,30,spring,0,22,2019-22,150,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-206,coho,2019-05-31 05:17:56,2019-05-31,4.2230852532292715,3.877116503587788,0.7179271146183199,1,0,0,3,3,1,1,37.01676941,1:5,1.0,Moe,775.0,44.88,17.26827094474153,2019,5,2019-05,31,spring,0,22,2019-22,151,5,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-206,trout,2019-05-31 05:17:56,2019-05-31,117.86267198423741,29.67064292468658,2.0750454887941996,1,0,0,3,3,0,0,31.32590294,1:5,1.0,Moe,775.0,44.88,17.26827094474153,2019,5,2019-05,31,spring,0,22,2019-22,151,5,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-207,coho,2019-05-31 11:21:06,2019-05-31,7.675886564292311,1.4604694574238608,0.9383138650544699,1,0,0,3,3,0,0,36.22523499,1:5,1.0,Moe,850.0,51.5,16.50485436893204,2019,5,2019-05,31,spring,0,22,2019-22,151,11,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-207,trout,2019-05-31 11:21:06,2019-05-31,77.9013075562327,5.63853177547732,1.8970842004179282,1,0,0,3,3,0,0,29.34524345,1:1,0.0,Moe,850.0,51.5,16.50485436893204,2019,5,2019-05,31,spring,0,22,2019-22,151,11,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-208,coho,2019-05-31 17:21:40,2019-05-31,0.0,0.0,0.0,1,1,1,3,3,3,3,37.49630737,1:5,1.0,Moe,1025.1,53.02,19.33421350433798,2019,5,2019-05,31,spring,0,22,2019-22,151,17,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-208,trout,2019-05-31 17:21:40,2019-05-31,73.48483763240081,12.60482727768642,1.8720678753958067,1,0,0,3,3,0,0,31.60461426,1:5,1.0,Moe,1025.1,53.02,19.33421350433798,2019,5,2019-05,31,spring,0,22,2019-22,151,17,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-209,coho,2019-06-01 05:39:38,2019-06-01,4.711971906282006,4.598361687770588,0.7567860627427844,1,0,0,3,3,1,1,36.6024971,1:5,1.0,Moe,850.0,48.65,17.471736896197328,2019,6,2019-06,1,summer,0,22,2019-22,152,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-209,trout,2019-06-01 05:39:38,2019-06-01,60.65612518305776,14.433210652555998,1.7899762277454367,1,0,0,3,3,0,0,29.75343513,1:1,0.0,Moe,850.0,48.65,17.471736896197328,2019,6,2019-06,1,summer,0,22,2019-22,152,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-210,coho,2019-06-01 11:40:44,2019-06-01,5.387517688906244,2.052557702154051,0.8053321158329821,1,0,0,3,3,0,0,34.08562088,1:1,-1.0,Moe,1050.1,51.05,20.570029382957888,2019,6,2019-06,1,summer,0,22,2019-22,152,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-210,trout,2019-06-01 11:40:44,2019-06-01,75.06299176972688,13.346569652291048,1.8811734034254248,1,0,0,3,3,0,0,29.09382629,1:1,0.0,Moe,1050.1,51.05,20.570029382957888,2019,6,2019-06,1,summer,0,22,2019-22,152,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-211,coho,2019-06-01 17:41:00,2019-06-01,1.5999056307945603,2.7711178398517124,0.4149575845981345,1,0,0,3,3,2,2,37.59608078,1:5,1.0,Moe,850.0,51.58,16.479255525397438,2019,6,2019-06,1,summer,0,22,2019-22,152,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-211,trout,2019-06-01 17:41:00,2019-06-01,61.04767683443555,12.383304399515424,1.7927255254500092,1,0,0,3,3,0,0,29.73539925,1:1,0.0,Moe,850.0,51.58,16.479255525397438,2019,6,2019-06,1,summer,0,22,2019-22,152,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-212,coho,2019-06-02 05:40:14,2019-06-02,2.1356558286334155,3.6990644026736867,0.4963283882190056,1,0,0,3,2,2,2,37.74253464,1:5,1.0,Moe,900.0,49.9,18.03607214428858,2019,6,2019-06,2,summer,0,22,2019-22,153,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210302_Scott_Creek_Okitsuch_P2.csv
SCr-212,trout,2019-06-02 05:40:14,2019-06-02,85.69754519149642,2.311011900328938,1.9380068007647877,1,0,0,3,3,0,0,31.55309105,1:5,1.0,Moe,900.0,49.9,18.03607214428858,2019,6,2019-06,2,summer,0,22,2019-22,153,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201015_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-213,coho,2019-06-02 11:39:18,2019-06-02,4.493053636018297,3.90492102897069,0.7398138396390638,1,0,0,3,3,1,1,36.91740417,1:5,1.0,Moe,875.0,48.3,18.115942028985508,2019,6,2019-06,2,summer,0,22,2019-22,153,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-213,trout,2019-06-02 11:39:18,2019-06-02,65.68289621419193,13.557765270060017,1.8240144541212733,1,0,0,3,3,0,0,29.57794952,1:1,0.0,Moe,875.0,48.3,18.115942028985508,2019,6,2019-06,2,summer,0,22,2019-22,153,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-214,coho,2019-06-02 17:40:00,2019-06-02,5.604939884658133,1.1985402328762402,0.8198688692056465,1,0,0,3,3,0,0,36.5356369,1:5,1.0,Moe,950.0,49.35,19.250253292806484,2019,6,2019-06,2,summer,0,22,2019-22,153,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-214,trout,2019-06-02 17:40:00,2019-06-02,154.6141739656171,21.385183981185452,2.1920491517455973,1,0,0,3,3,0,0,30.58499718,1:5,1.0,Moe,950.0,49.35,19.250253292806484,2019,6,2019-06,2,summer,0,22,2019-22,153,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-215,coho,2019-06-03 05:38:56,2019-06-03,4.178060077922009,0.7185743059059653,0.7141670849861939,1,0,0,3,3,0,0,35.00782776,1:1,0.0,Moe,700.0,47.28,14.805414551607445,2019,6,2019-06,3,summer,0,23,2019-23,154,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-215,trout,2019-06-03 05:38:56,2019-06-03,68.81433939461803,2.5413326966402776,1.8439446329436102,1,0,0,3,3,0,0,29.82600594,1:1,0.0,Moe,700.0,47.28,14.805414551607445,2019,6,2019-06,3,summer,0,23,2019-23,154,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-216,coho,2019-06-03 11:40:09,2019-06-03,5.488552806588316,0.43687368606990706,0.8121478434570246,1,0,0,3,3,0,0,34.16713333,1:1,0.0,Moe,925.0,49.9,18.537074148296593,2019,6,2019-06,3,summer,0,23,2019-23,154,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-216,trout,2019-06-03 11:40:09,2019-06-03,115.88593410038466,18.73528620666638,2.067762251879289,1,0,0,3,3,0,0,31.0660038,1:5,1.0,Moe,925.0,49.9,18.537074148296593,2019,6,2019-06,3,summer,0,23,2019-23,154,12,1.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-217,coho,2019-06-03 17:41:57,2019-06-03,1.7208042934234533,2.9805204660920843,0.43469730424098557,1,0,0,3,3,2,2,37.8157959,1:5,1.0,Moe,1050.1,53.17,19.74985894301297,2019,6,2019-06,3,summer,0,23,2019-23,154,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-217,trout,2019-06-03 17:41:57,2019-06-03,78.38742329908537,2.5250103757688187,1.8997517061495863,1,0,0,3,3,0,0,31.45451927,1:5,1.0,Moe,1050.1,53.17,19.74985894301297,2019,6,2019-06,3,summer,0,23,2019-23,154,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-218,coho,2019-06-04 05:37:14,2019-06-04,2.0267921196235252,3.510506927568162,0.48098259459364195,1,0,0,3,3,2,2,37.71799088,1:5,1.0,Moe,675.0,43.73,15.435627715527101,2019,6,2019-06,4,summer,0,23,2019-23,155,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-218,trout,2019-06-04 05:37:14,2019-06-04,92.40817775566624,17.30983708866393,1.9703848997706592,1,0,0,3,3,0,0,31.89362526,1:5,1.0,Moe,675.0,43.73,15.435627715527101,2019,6,2019-06,4,summer,0,23,2019-23,155,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-219,coho,2019-06-04 17:41:30,2019-06-04,0.0,0.0,0.0,1,1,1,3,3,3,3,37.75212097,1:5,1.0,Moe,975.1,52.7,18.502846299810244,2019,6,2019-06,4,summer,0,23,2019-23,155,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-219,trout,2019-06-04 17:41:30,2019-06-04,60.265142706340974,4.870813692450739,1.7872134494611422,1,0,0,3,3,0,0,31.96857262,1:5,1.0,Moe,975.1,52.7,18.502846299810244,2019,6,2019-06,4,summer,0,23,2019-23,155,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-220,coho,2019-06-05 05:41:12,2019-06-05,2.0099637456406265,3.4813593288210116,0.47856126464266613,1,0,0,3,2,2,2,37.08069229,1:5,1.0,Moe,774.8,51.77,14.966196638980104,2019,6,2019-06,5,summer,0,23,2019-23,156,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-220,trout,2019-06-05 05:41:12,2019-06-05,39.41071854326227,6.9072880995772215,1.6064965727044505,1,0,0,3,3,0,0,30.53284454,1:1,0.0,Moe,774.8,51.77,14.966196638980104,2019,6,2019-06,5,summer,0,23,2019-23,156,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-221,coho,2019-06-05 17:40:33,2019-06-05,3.7585812828395495,0.936634350514253,0.677477492032935,1,0,0,3,3,0,0,34.68323135,1:1,-1.0,Moe,975.0,50.73,19.2193968066233,2019,6,2019-06,5,summer,0,23,2019-23,156,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-221,trout,2019-06-05 17:40:33,2019-06-05,117.06912404753066,11.721193046222298,2.072136341229619,1,0,0,3,3,0,0,30.96304321,1:5,1.0,Moe,975.0,50.73,19.2193968066233,2019,6,2019-06,5,summer,0,23,2019-23,156,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-222,coho,2019-06-06 05:40:02,2019-06-06,2.4362153517587575,0.7614445530636074,0.5360803737708867,1,0,0,3,3,0,0,35.51409912,1:1,0.0,Moe,874.6,49.47,17.679401657570246,2019,6,2019-06,6,summer,0,23,2019-23,157,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P1.csv
SCr-222,trout,2019-06-06 05:40:02,2019-06-06,50.71518183879922,9.142408487279415,1.7136180560711627,1,0,0,3,3,0,0,29.96800804,1:1,0.0,Moe,874.6,49.47,17.679401657570246,2019,6,2019-06,6,summer,0,23,2019-23,157,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201005_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-223,coho,2019-06-06 17:43:16,2019-06-06,10.379141565006506,3.8095787964178474,1.0561095004032703,1,0,0,3,3,0,0,35.57584763,1:5,1.0,Moe,1000.0,56.15,17.809439002671418,2019,6,2019-06,6,summer,0,23,2019-23,157,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P2.csv
SCr-223,trout,2019-06-06 17:43:16,2019-06-06,54.25183597610402,4.562122938336361,1.7423467138692388,1,0,0,3,3,0,0,29.64865685,1:1,0.0,Moe,1000.0,56.15,17.809439002671418,2019,6,2019-06,6,summer,0,23,2019-23,157,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-224,coho,2019-06-07 05:39:12,2019-06-07,10.519961330757113,6.779159573854708,1.0614510212862391,1,0,0,3,3,0,0,35.99462891,1:5,1.0,Moe,825.0,47.45,17.38672286617492,2019,6,2019-06,7,summer,0,23,2019-23,158,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P2.csv
SCr-224,trout,2019-06-07 05:39:12,2019-06-07,37.41851349961711,4.316847979910704,1.5845405570013922,1,0,0,3,3,0,0,30.50718117,1:1,0.0,Moe,825.0,47.45,17.38672286617492,2019,6,2019-06,7,summer,0,23,2019-23,158,6,0.0,Moe_2019_Scott_Creek_2_20210223.csv,20201006_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-225,coho,2019-06-07 17:40:45,2019-06-07,43.41350694087484,2.147470652918925,1.6475150669124294,1,0,0,3,3,0,0,33.35873795,1:5,1.0,Moe,1000.0,51.13,19.557989438685702,2019,6,2019-06,7,summer,0,23,2019-23,158,18,2.0,Moe_2019_Scott_Creek_2_20210223.csv,20210301_Scott_Creek_Okisutch_P2.csv
