id,target,dilution,replicate,conc,BLOD,BLOQ,Ct,well,source_file
SCr-249,trout,1:5,2.0,480.1330139794052,0,0,32.96350861,B8,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-249,trout,1:5,3.0,512.3157040000659,0,0,32.86483383,B9,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-36,trout,1:5,1.0,47.42679350784309,1,1,36.48427582,B10,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-36,trout,1:5,2.0,77.5977747711926,1,1,35.73544312,B11,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-36,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,B12,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-255,trout,1:1,1.0,95.11954749788539,0,0,32.97794342,C4,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-255,trout,1:1,2.0,134.97867333946925,0,0,32.44564438,C5,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-255,trout,1:1,3.0,102.71710484508931,0,0,32.86106873,C6,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-255,trout,1:5,1.0,687.3364727304313,0,0,32.41785812,C7,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-255,trout,1:5,2.0,590.643341464761,0,0,32.64844894,C8,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-255,trout,1:5,3.0,633.4710681502731,0,0,32.54198074,C9,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-39,trout,1:1,1.0,39.72460687940754,0,0,34.30596542,C10,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-39,trout,1:1,2.0,69.17428999647255,0,0,33.46236801,C11,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-39,trout,1:1,3.0,29.275578338864623,0,0,34.77017975,C12,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-258,trout,1:1,1.0,1.6907039759623363,1,1,39.10728073,D4,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-258,trout,1:1,2.0,0.9527194514799838,1,1,39.97965622,D5,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-258,trout,1:1,3.0,1.1307267967523102,1,1,39.71912766,D6,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-258,trout,1:5,1.0,575.694265446775,0,0,32.68743896,D7,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-258,trout,1:5,2.0,468.95381617195017,0,0,32.99934006,D8,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-258,trout,1:5,3.0,681.2112168953254,0,0,32.43147278,D9,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-39,trout,1:5,1.0,23.071680060198613,1,1,37.58023071,D10,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-39,trout,1:5,2.0,91.73775523995354,1,1,35.48084641,D11,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-39,trout,1:5,3.0,24.219809214865663,1,1,37.50636673,D12,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-261,trout,1:1,1.0,5.686160393980698,1,1,37.26255798,E4,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-261,trout,1:1,2.0,5.350368051185698,1,1,37.35513687,E5,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-261,trout,1:1,3.0,4.232203101312753,1,1,37.71170807,E6,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-261,trout,1:5,1.0,18.64737848972596,1,1,37.90403748,E7,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-261,trout,1:5,2.0,22.409421121861502,1,1,37.62452698,E8,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-261,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,E9,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-44,trout,1:1,1.0,1.5456222603286884,1,1,39.24373627,E10,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-44,trout,1:1,2.0,2.5759872242090838,1,1,38.46683502,E11,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-44,trout,1:1,3.0,0.9438551049460016,1,1,39.9938736,E12,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-262,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,F4,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-262,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,F5,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-262,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,F6,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-262,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,F7,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-262,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,F8,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-262,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,F9,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-44,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,F10,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-44,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,F11,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-44,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,F12,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-264,trout,1:1,1.0,1.002531135851801,1,1,39.90214539,G4,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-264,trout,1:1,2.0,1.9097742715570414,1,1,38.92197037,G5,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-264,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,G6,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-264,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,G7,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-264,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,G8,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-264,trout,1:5,3.0,20.49913237583536,1,1,37.76004028,G9,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-48,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,G10,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-48,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,G11,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-48,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,G12,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-33,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,H4,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-33,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,H5,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-33,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,H6,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-33,trout,1:5,1.0,44.88815516598546,1,1,36.56794739,H7,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-33,trout,1:5,2.0,42.039466897961056,1,1,36.66766739,H8,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-33,trout,1:5,3.0,84.3736542791393,1,1,35.60811615,H9,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-48,trout,1:5,1.0,47.9740161385081,1,1,36.46682739,H10,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-48,trout,1:5,2.0,84.86583154687865,1,1,35.59926987,H11,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-48,trout,1:5,3.0,69.86349831981572,1,1,35.89513397,H12,20201124_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-52,coho,1:1,1.0,16.83805320801233,0,0,36.34819031,A4,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-52,coho,1:1,2.0,11.002995584676444,1,1,36.98779678,A5,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-52,coho,1:1,3.0,6.272495886907767,1,1,37.83263016,A6,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-52,coho,1:5,1.0,20.449348510839656,1,1,38.4755249,A7,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-52,coho,1:5,2.0,47.38457153634002,1,1,37.21224976,A8,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-52,coho,1:5,3.0,19.09402401252151,1,1,38.57861328,A9,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-7,coho,1:1,1.0,3.162794742530465,1,1,38.86195374,A10,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-7,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,A11,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-7,coho,1:1,3.0,2.1206194078625256,1,1,39.46288681,A12,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-57,coho,1:1,1.0,22.460334687947785,0,0,35.91508102,B4,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-57,coho,1:1,2.0,11.51939127779667,0,0,36.91884995,B5,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-57,coho,1:1,3.0,25.260858996252065,0,0,35.73843765,B6,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-57,coho,1:5,1.0,124.3147162874547,0,0,35.76230621,B7,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-57,coho,1:5,2.0,24.91990119086601,1,1,38.17830276,B8,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-57,coho,1:5,3.0,26.82529858543525,1,1,38.06754303,B9,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-7,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,B10,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-7,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,B11,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-7,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,B12,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-63,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,C4,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-63,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,C5,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-63,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,C6,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-63,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,C7,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-63,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,C8,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-63,coho,1:5,3.0,21.985569376338425,1,1,38.36663437,C9,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-8,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,C10,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-8,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,C11,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-8,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,C12,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-71,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,D4,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-71,coho,1:1,2.0,1.5066686153455828,1,1,39.9767189,D5,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-71,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,D6,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-71,coho,1:5,1.0,29.99930211901227,1,1,37.89943314,D7,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-71,coho,1:5,2.0,31.23143894478912,1,1,37.83892441,D8,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-71,coho,1:5,3.0,30.028396344183555,1,1,37.89797592,D9,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-8,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,D10,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-8,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,D11,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-8,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,D12,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-75,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,E4,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-75,coho,1:1,2.0,4.248255066282932,1,1,38.41840744,E5,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-75,coho,1:1,3.0,1.5971442205062059,1,1,39.88905334,E6,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-75,coho,1:5,1.0,45.0525348085354,1,1,37.28811646,E7,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-75,coho,1:5,2.0,32.76880188615566,1,1,37.7666893,E8,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-75,coho,1:5,3.0,24.766395526537966,1,1,38.18759155,E9,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB7,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,E10,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB7,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,E11,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB7,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,E12,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-79,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,F4,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-79,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,F5,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-79,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,F6,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-79,coho,1:5,1.0,83.3740853484639,0,0,36.36283493,F7,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-79,coho,1:5,2.0,48.93279610200648,1,1,37.16391754,F8,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-79,coho,1:5,3.0,19.509107644247333,1,1,38.54628372,F9,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB7,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,F10,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB7,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,F11,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB7,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,F12,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-80,coho,1:1,1.0,11.485591074211774,0,0,36.92326736,G4,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-80,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,G5,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-80,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,G6,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-80,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,G7,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-80,coho,1:5,2.0,28.940278644020964,1,1,37.95346069,G8,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-80,coho,1:5,3.0,42.98313607558779,1,1,37.3588028,G9,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB8,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,G10,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB8,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,G11,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB8,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,G12,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-6,coho,1:1,1.0,5.599264724721099,1,1,Undetermined,H4,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-6,coho,1:1,2.0,5.599264724721099,1,1,Undetermined,H5,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-6,coho,1:1,3.0,5.599264724721099,1,1,Undetermined,H6,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-6,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,H7,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-6,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,H8,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-6,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,H9,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB8,coho,1:5,1.0,27.996323623605495,1,1,Undetermined,H10,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB8,coho,1:5,2.0,27.996323623605495,1,1,Undetermined,H11,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-EB8,coho,1:5,3.0,27.996323623605495,1,1,Undetermined,H12,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-52,trout,1:1,1.0,70.83343352270367,0,0,33.42631912,A4,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-52,trout,1:1,2.0,56.87620394198012,0,0,33.76009369,A5,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-52,trout,1:1,3.0,57.19191233697987,0,0,33.75167465,A6,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-52,trout,1:5,1.0,34.53007982677773,1,1,36.96695328,A7,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-52,trout,1:5,2.0,158.68097809511085,0,0,34.64743423,A8,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-52,trout,1:5,3.0,54.14656186062093,1,1,36.28274155,A9,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-7,trout,1:1,1.0,5.239494129526569,1,1,37.38698578,A10,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-7,trout,1:1,2.0,5.685989243252753,1,1,37.26260376,A11,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-7,trout,1:1,3.0,5.828474899858871,1,1,37.22496033,A12,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-57,trout,1:1,1.0,119.32993745888011,0,0,32.63306046,B4,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-57,trout,1:1,2.0,131.96127197043123,0,0,32.48003006,B5,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-57,trout,1:1,3.0,140.19927945812213,0,0,32.38792801,B6,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-57,trout,1:5,1.0,161.41377828646011,0,0,34.62146378,B7,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-57,trout,1:5,2.0,79.6241419469784,1,1,35.69623566,B8,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-57,trout,1:5,3.0,227.40954855006953,0,0,34.10011673,B9,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-7,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,B10,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-7,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,B11,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-7,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,B12,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-63,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,C4,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-63,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,C5,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-63,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,C6,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-63,trout,1:5,1.0,139.60408479398407,1,1,34.84224319,C7,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-63,trout,1:5,2.0,146.12368852457917,0,0,34.77282333,C8,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-63,trout,1:5,3.0,145.66811053985182,0,0,34.77757263,C9,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-8,trout,1:1,1.0,6.9846656875885005,1,1,36.94972992,C10,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-8,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,C11,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-8,trout,1:1,3.0,2.6171652588403655,1,1,38.44271469,C12,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-71,trout,1:1,1.0,49.09932590478472,0,0,33.98371887,D4,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-71,trout,1:1,2.0,44.96108391409818,0,0,34.11763382,D5,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-71,trout,1:1,3.0,49.33770071585519,0,0,33.97635269,D6,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-71,trout,1:5,1.0,333.2311699922161,0,0,33.51899338,D7,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-71,trout,1:5,2.0,153.737350867347,0,0,34.6955719,D8,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-71,trout,1:5,3.0,242.62269277181062,0,0,34.00162888,D9,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-8,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,D10,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-8,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,D11,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-8,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,D12,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-75,trout,1:1,1.0,75.8606752170051,0,0,33.32203293,E4,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-75,trout,1:1,2.0,67.43736921936801,0,0,33.50104523,E5,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-75,trout,1:1,3.0,55.665176766724834,0,0,33.79282761,E6,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-75,trout,1:5,1.0,318.7764790874537,0,0,33.58644104,E7,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-75,trout,1:5,2.0,191.15592905746558,0,0,34.36424637,E8,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-75,trout,1:5,3.0,129.20132663196082,1,1,34.96002197,E9,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB7,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,E10,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB7,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,E11,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB7,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,E12,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-79,trout,1:1,1.0,10.67264917648092,1,1,36.30490494,F4,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-79,trout,1:1,2.0,12.851289242981965,1,1,36.02237701,F5,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-79,trout,1:1,3.0,9.967728831004171,1,1,36.40883255,F6,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-79,trout,1:5,1.0,279.87994030733967,0,0,33.78435898,F7,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-79,trout,1:5,2.0,332.93543299846255,0,0,33.52034378,F8,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-79,trout,1:5,3.0,262.5715830386272,0,0,33.88145065,F9,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB7,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,F10,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB7,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,F11,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB7,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,F12,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-80,trout,1:1,1.0,18.868746552312835,1,1,35.43824387,G4,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-80,trout,1:1,2.0,23.378090071665365,1,1,35.11231995,G5,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-80,trout,1:1,3.0,20.633000551139645,1,1,35.30229568,G6,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-80,trout,1:5,1.0,285.0351212868609,0,0,33.75659943,G7,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-80,trout,1:5,2.0,230.26377822754677,0,0,34.08114624,G8,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-80,trout,1:5,3.0,349.7051648855123,0,0,33.44560242,G9,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB8,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,G10,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB8,trout,1:1,2.0,14.171628026245804,1,1,Undetermined,G11,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB8,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,G12,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-6,trout,1:1,1.0,14.171628026245804,1,1,Undetermined,H4,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-6,trout,1:1,2.0,9.668313279523074,1,1,36.45521927,H5,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-6,trout,1:1,3.0,14.171628026245804,1,1,Undetermined,H6,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-6,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,H7,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-6,trout,1:5,2.0,70.85814013122902,1,1,Undetermined,H8,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-6,trout,1:5,3.0,70.85814013122902,1,1,Undetermined,H9,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-EB8,trout,1:5,1.0,70.85814013122902,1,1,Undetermined,H10,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
