index,id,target,dilution,replicate,task,Ct,Ct_Mean,Ct_sd,quantity,quantity_mean,quantity_sd,well,source_file,logQ,detect
14797,,bass,,,STANDARD,18.38077735900879,18.336456298828125,0.040153179317712784,100000.0,,,B2,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,5.0,1
14798,,bass,,,STANDARD,18.326086044311523,18.336456298828125,0.040153179317712784,100000.0,,,B3,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,5.0,1
14808,,bass,,,STANDARD,21.705373764038086,21.72698974609375,0.06959003210067749,10000.0,,,C1,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,4.0,1
14809,,bass,,,STANDARD,21.804821014404297,21.72698974609375,0.06959003210067749,10000.0,,,C2,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,4.0,1
14810,,bass,,,STANDARD,21.6707706451416,21.72698974609375,0.06959003210067749,10000.0,,,C3,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,4.0,1
14820,,bass,,,STANDARD,25.16567039489746,25.25605583190918,0.16390739381313324,1000.0,,,D1,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,3.0,1
14821,,bass,,,STANDARD,25.15723991394043,25.25605583190918,0.16390739381313324,1000.0,,,D2,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,3.0,1
14822,,bass,,,STANDARD,25.44525718688965,25.25605583190918,0.16390739381313324,1000.0,,,D3,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,3.0,1
14832,,bass,,,STANDARD,28.230392456054688,28.46237754821777,0.2173979878425598,100.0,,,E1,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,2.0,1
14833,,bass,,,STANDARD,28.66143035888672,28.46237754821777,0.2173979878425598,100.0,,,E2,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,2.0,1
14834,,bass,,,STANDARD,28.495311737060547,28.46237754821777,0.2173979878425598,100.0,,,E3,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,2.0,1
14844,,bass,,,STANDARD,33.49808883666992,32.549877166748054,0.9318923354148864,10.0,,,F1,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,1.0,1
14845,,bass,,,STANDARD,31.635210037231445,32.549877166748054,0.9318923354148864,10.0,,,F2,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,1.0,1
14846,,bass,,,STANDARD,32.51633071899414,32.549877166748054,0.9318923354148864,10.0,,,F3,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,1.0,1
14856,,bass,,,STANDARD,32.406314849853516,33.07052230834961,0.6153960227966309,5.0,,,G1,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,0.6989700043360189,1
14857,,bass,,,STANDARD,33.183921813964844,33.07052230834961,0.6153960227966309,5.0,,,G2,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,0.6989700043360189,1
14858,,bass,,,STANDARD,33.621334075927734,33.07052230834961,0.6153960227966309,5.0,,,G3,20210406_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,0.6989700043360189,1
14880,,nzms,,,STANDARD,16.107446670532227,15.78852081298828,0.27644383907318115,1000000.0,,,A1,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,6.0,1
14881,,nzms,,,STANDARD,15.617417335510254,15.78852081298828,0.27644383907318115,1000000.0,,,A2,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,6.0,1
14882,,nzms,,,STANDARD,15.640695571899414,15.78852081298828,0.27644383907318115,1000000.0,,,A3,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,6.0,1
14892,,nzms,,,STANDARD,18.897178649902344,18.791994094848636,0.13229188323020935,100000.0,,,B1,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,5.0,1
14893,,nzms,,,STANDARD,18.835338592529297,18.791994094848636,0.13229188323020935,100000.0,,,B2,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,5.0,1
14894,,nzms,,,STANDARD,18.643468856811523,18.791994094848636,0.13229188323020935,100000.0,,,B3,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,5.0,1
14904,,nzms,,,STANDARD,21.899715423583984,21.91209983825684,0.04493783041834831,10000.0,,,C1,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,4.0,1
14905,,nzms,,,STANDARD,21.874652862548828,21.91209983825684,0.04493783041834831,10000.0,,,C2,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,4.0,1
14906,,nzms,,,STANDARD,21.961931228637695,21.91209983825684,0.04493783041834831,10000.0,,,C3,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,4.0,1
14916,,nzms,,,STANDARD,25.404695510864258,25.39006042480469,0.028371635824441913,1000.0,,,D1,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,3.0,1
14917,,nzms,,,STANDARD,25.357358932495117,25.39006042480469,0.028371635824441913,1000.0,,,D2,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,3.0,1
14918,,nzms,,,STANDARD,25.408124923706055,25.39006042480469,0.028371635824441913,1000.0,,,D3,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,3.0,1
14928,,nzms,,,STANDARD,29.2663726806641,32.40509223937986,0.16757237911224365,100.0,,,E1,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,2.0,1
14929,,nzms,,,STANDARD,31.3046722412109,32.40509223937986,0.16757237911224365,100.0,,,E2,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,2.0,1
14930,,nzms,,,STANDARD,Undetermined,32.40509223937986,0.16757237911224365,100.0,,,E3,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,2.0,0
14940,,nzms,,,STANDARD,31.3046722412109,32.40509223937986,1.27219820022583,10.0,,,F1,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,1.0,1
14941,,nzms,,,STANDARD,Undetermined,32.40509223937986,1.27219820022583,10.0,,,F2,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,1.0,0
14942,,nzms,,,STANDARD,33.50551223754883,32.40509223937986,1.27219820022583,10.0,,,F3,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,1.0,1
14952,,nzms,,,STANDARD,36.4046955108643,36.40469551086429,,5.0,,,G1,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,0.6989700043360189,1
14953,,nzms,,,STANDARD,Undetermined,36.40469551086429,,5.0,,,G2,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,0.6989700043360189,0
14954,,nzms,,,STANDARD,Undetermined,36.40469551086429,,5.0,,,G3,20210406_Scott_Creek_NZMS_Kevan_P1_data.xls,0.6989700043360189,0
14976,,nzms,,,STANDARD,15.731067657470703,15.628668785095215,0.08871716260910034,1000000.0,,,A1,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,6.0,1
14977,,nzms,,,STANDARD,15.574902534484863,15.628668785095215,0.08871716260910034,1000000.0,,,A2,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,6.0,1
14978,,nzms,,,STANDARD,15.580036163330078,15.628668785095215,0.08871716260910034,1000000.0,,,A3,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,6.0,1
14988,,nzms,,,STANDARD,18.84964942932129,18.796342849731445,0.05132294446229935,100000.0,,,B1,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,5.0,1
14989,,nzms,,,STANDARD,18.792118072509766,18.796342849731445,0.05132294446229935,100000.0,,,B2,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,5.0,1
14990,,nzms,,,STANDARD,18.747264862060547,18.796342849731445,0.05132294446229935,100000.0,,,B3,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,5.0,1
15000,,nzms,,,STANDARD,22.323884963989258,22.36022186279297,0.06967867910861969,10000.0,,,C1,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,4.0,1
15001,,nzms,,,STANDARD,22.4405574798584,22.36022186279297,0.06967867910861969,10000.0,,,C2,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,4.0,1
15002,,nzms,,,STANDARD,22.316221237182617,22.36022186279297,0.06967867910861969,10000.0,,,C3,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,4.0,1
15012,,nzms,,,STANDARD,25.872371673583984,25.94695472717285,0.06567121297121048,1000.0,,,D1,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,3.0,1
15013,,nzms,,,STANDARD,25.996103286743164,25.94695472717285,0.06567121297121048,1000.0,,,D2,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,3.0,1
15014,,nzms,,,STANDARD,25.972394943237305,25.94695472717285,0.06567121297121048,1000.0,,,D3,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,3.0,1
15024,,nzms,,,STANDARD,27.497371673583984,27.523386001586914,0.08394196629524231,100.0,,,E1,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,2.0,1
15025,,nzms,,,STANDARD,27.61725616455078,27.523386001586914,0.08394196629524231,100.0,,,E2,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,2.0,1
15026,,nzms,,,STANDARD,27.45553207397461,27.523386001586914,0.08394196629524231,100.0,,,E3,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,2.0,1
15036,,nzms,,,STANDARD,Undetermined,34.905960083007805,,10.0,,,F1,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,1.0,0
15037,,nzms,,,STANDARD,34.90596008300781,34.905960083007805,,10.0,,,F2,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,1.0,1
15038,,nzms,,,STANDARD,Undetermined,34.905960083007805,,10.0,,,F3,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,1.0,0
15048,,nzms,,,STANDARD,Undetermined,34.3216552734375,,5.0,,,G1,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,0.6989700043360189,0
15049,,nzms,,,STANDARD,34.3216552734375,34.3216552734375,,5.0,,,G2,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,0.6989700043360189,1
15050,,nzms,,,STANDARD,Undetermined,34.3216552734375,,5.0,,,G3,20210406_Scott_Creek_NZMS_Kevan_P2_data.xls,0.6989700043360189,0
15072,,bass,,,STANDARD,15.40706729888916,15.485286712646484,0.06813977658748628,1000000.0,,,A1,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,6.0,1
15073,,bass,,,STANDARD,15.531768798828125,15.485286712646484,0.06813977658748628,1000000.0,,,A2,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,6.0,1
15074,,bass,,,STANDARD,15.517023086547852,15.485286712646484,0.06813977658748628,1000000.0,,,A3,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,6.0,1
15084,,bass,,,STANDARD,18.49298095703125,18.403623580932614,0.15906666219234467,100000.0,,,B1,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,5.0,1
15085,,bass,,,STANDARD,18.49791717529297,18.403623580932614,0.15906666219234467,100000.0,,,B2,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,5.0,1
15086,,bass,,,STANDARD,18.219970703125,18.403623580932614,0.15906666219234467,100000.0,,,B3,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,5.0,1
15096,,bass,,,STANDARD,22.1326904296875,22.079740524291992,0.121504545211792,10000.0,,,C1,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,4.0,1
15097,,bass,,,STANDARD,22.16578483581543,22.079740524291992,0.121504545211792,10000.0,,,C2,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,4.0,1
15098,,bass,,,STANDARD,21.940746307373047,22.079740524291992,0.121504545211792,10000.0,,,C3,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,4.0,1
15108,,bass,,,STANDARD,25.297653198242188,25.421844482421875,0.10757719725370407,1000.0,,,D1,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,3.0,1
15109,,bass,,,STANDARD,25.48162269592285,25.421844482421875,0.10757719725370407,1000.0,,,D2,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,3.0,1
15110,,bass,,,STANDARD,25.486255645751953,25.421844482421875,0.10757719725370407,1000.0,,,D3,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,3.0,1
15120,,bass,,,STANDARD,28.7298526763916,28.67677497863769,0.07624923437833786,100.0,,,E1,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,2.0,1
15121,,bass,,,STANDARD,28.711074829101562,28.67677497863769,0.07624923437833786,100.0,,,E2,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,2.0,1
15122,,bass,,,STANDARD,28.589401245117188,28.67677497863769,0.07624923437833786,100.0,,,E3,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,2.0,1
15132,,bass,,,STANDARD,31.87405776977539,32.052291870117195,0.2520583868026733,10.0,,,F1,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,1.0,1
15133,,bass,,,STANDARD,Undetermined,32.052291870117195,0.2520583868026733,10.0,,,F2,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,1.0,0
15134,,bass,,,STANDARD,32.23052215576172,32.052291870117195,0.2520583868026733,10.0,,,F3,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,1.0,1
15144,,bass,,,STANDARD,31.8162784576416,32.127307891845696,0.439863383769989,5.0,,,G1,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,0.6989700043360189,1
15145,,bass,,,STANDARD,32.43833923339844,32.127307891845696,0.439863383769989,5.0,,,G2,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,0.6989700043360189,1
15146,,bass,,,STANDARD,Undetermined,32.127307891845696,0.439863383769989,5.0,,,G3,20210407_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,0.6989700043360189,0
15168,,bass,,,STANDARD,15.378969192504883,15.477630615234375,0.08829497545957565,1000000.0,,,A1,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,6.0,1
15169,,bass,,,STANDARD,15.54921817779541,15.477630615234375,0.08829497545957565,1000000.0,,,A2,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,6.0,1
15170,,bass,,,STANDARD,15.504707336425781,15.477630615234375,0.08829497545957565,1000000.0,,,A3,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,6.0,1
15180,,bass,,,STANDARD,18.52899169921875,18.555818557739254,0.18898984789848328,100000.0,,,B1,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,5.0,1
15181,,bass,,,STANDARD,18.756790161132812,18.555818557739254,0.18898984789848328,100000.0,,,B2,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,5.0,1
15182,,bass,,,STANDARD,18.381677627563477,18.555818557739254,0.18898984789848328,100000.0,,,B3,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,5.0,1
15192,,bass,,,STANDARD,21.956941604614258,22.13721466064453,0.17013998329639435,10000.0,,,C1,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,4.0,1
15193,,bass,,,STANDARD,22.294981002807617,22.13721466064453,0.17013998329639435,10000.0,,,C2,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,4.0,1
15194,,bass,,,STANDARD,22.15972328186035,22.13721466064453,0.17013998329639435,10000.0,,,C3,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,4.0,1
15204,,bass,,,STANDARD,25.424026489257812,25.51712989807129,0.08089791983366013,1000.0,,,D1,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,3.0,1
15205,,bass,,,STANDARD,25.557109832763672,25.51712989807129,0.08089791983366013,1000.0,,,D2,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,3.0,1
15206,,bass,,,STANDARD,25.570255279541016,25.51712989807129,0.08089791983366013,1000.0,,,D3,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,3.0,1
15216,,bass,,,STANDARD,28.736419677734375,28.787710189819336,0.06373114883899689,100.0,,,E1,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,2.0,1
15217,,bass,,,STANDARD,28.85905647277832,28.787710189819336,0.06373114883899689,100.0,,,E2,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,2.0,1
15218,,bass,,,STANDARD,28.76765251159668,28.787710189819336,0.06373114883899689,100.0,,,E3,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,2.0,1
15228,,bass,,,STANDARD,33.218231201171875,32.892784118652344,0.5202847719192505,10.0,,,F1,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,1.0,1
15229,,bass,,,STANDARD,33.16739273071289,32.892784118652344,0.5202847719192505,10.0,,,F2,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,1.0,1
15230,,bass,,,STANDARD,32.292728424072266,32.892784118652344,0.5202847719192505,10.0,,,F3,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,1.0,1
15240,,bass,,,STANDARD,32.77702713012695,33.613231658935554,1.5397226810455322,5.0,,,G1,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,0.6989700043360189,1
15241,,bass,,,STANDARD,35.3901252746582,33.613231658935554,1.5397226810455322,5.0,,,G2,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,0.6989700043360189,1
15242,,bass,,,STANDARD,32.67253875732422,33.613231658935554,1.5397226810455322,5.0,,,G3,20210407_Scott_Creek_Msaxatilis_Kevan_P2_data.xls,0.6989700043360189,1
15264,,nzms,,,STANDARD,15.774454116821289,15.560856819152832,0.19043664634227755,1000000.0,,,A1,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,6.0,1
15265,,nzms,,,STANDARD,15.499314308166504,15.560856819152832,0.19043664634227755,1000000.0,,,A2,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,6.0,1
15266,,nzms,,,STANDARD,15.408801078796387,15.560856819152832,0.19043664634227755,1000000.0,,,A3,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,6.0,1
15276,,nzms,,,STANDARD,18.878978729248047,18.79144096374512,0.14347834885120392,100000.0,,,B1,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,5.0,1
15277,,nzms,,,STANDARD,18.869489669799805,18.79144096374512,0.14347834885120392,100000.0,,,B2,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,5.0,1
15278,,nzms,,,STANDARD,18.625858306884766,18.79144096374512,0.14347834885120392,100000.0,,,B3,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,5.0,1
15288,,nzms,,,STANDARD,22.719036102294922,22.63627624511719,0.10212342441082,10000.0,,,C1,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,4.0,1
15289,,nzms,,,STANDARD,22.667644500732422,22.63627624511719,0.10212342441082,10000.0,,,C2,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,4.0,1
15290,,nzms,,,STANDARD,22.52214813232422,22.63627624511719,0.10212342441082,10000.0,,,C3,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,4.0,1
15300,,nzms,,,STANDARD,24.33030891418457,24.29235076904297,0.09417132288217543,1000.0,,,D1,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,3.0,1
15301,,nzms,,,STANDARD,24.185123443603516,24.29235076904297,0.09417132288217543,1000.0,,,D2,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,3.0,1
15302,,nzms,,,STANDARD,24.361618041992188,24.29235076904297,0.09417132288217543,1000.0,,,D3,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,3.0,1
15312,,nzms,,,STANDARD,28.677791595459,29.59710057576497,0.9706656806173344,100.0,,,E1,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,2.0,1
15313,,nzms,,,STANDARD,29.5014667510986,29.59710057576497,0.9706656806173344,100.0,,,E2,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,2.0,1
15314,,nzms,,,STANDARD,30.6120433807373,29.59710057576497,0.9706656806173344,100.0,,,E3,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,2.0,1
15324,,nzms,,,STANDARD,32.2587776184082,32.98888778686525,1.0325317022584641,10.0,,,F1,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,1.0,1
15325,,nzms,,,STANDARD,33.7189979553223,32.98888778686525,1.0325317022584641,10.0,,,F2,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,1.0,1
15326,,nzms,,,STANDARD,Undetermined,32.98888778686525,1.0325317022584641,10.0,,,F3,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,1.0,0
15336,,nzms,,,STANDARD,35.26933288574219,35.26933288574219,,5.0,,,G1,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,0.6989700043360189,1
15337,,nzms,,,STANDARD,Undetermined,35.26933288574219,,5.0,,,G2,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,0.6989700043360189,0
15338,,nzms,,,STANDARD,Undetermined,35.26933288574219,,5.0,,,G3,20210407_Scott_Creek_NZMS_Kevan_P1_data.xls,0.6989700043360189,0
15360,,nzms,,,STANDARD,15.646550178527832,15.573420524597168,0.06346127390861511,1000000.0,,,A1,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,6.0,1
15361,,nzms,,,STANDARD,15.532805442810059,15.573420524597168,0.06346127390861511,1000000.0,,,A2,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,6.0,1
15362,,nzms,,,STANDARD,15.54090690612793,15.573420524597168,0.06346127390861511,1000000.0,,,A3,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,6.0,1
15372,,nzms,,,STANDARD,18.781709671020508,18.823583602905273,0.060315407812595374,100000.0,,,B1,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,5.0,1
15373,,nzms,,,STANDARD,18.892717361450195,18.823583602905273,0.060315407812595374,100000.0,,,B2,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,5.0,1
15374,,nzms,,,STANDARD,18.79632568359375,18.823583602905273,0.060315407812595374,100000.0,,,B3,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,5.0,1
15384,,nzms,,,STANDARD,22.763263702392578,22.778160095214844,0.02999809384346008,10000.0,,,C1,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,4.0,1
15385,,nzms,,,STANDARD,22.758525848388672,22.778160095214844,0.02999809384346008,10000.0,,,C2,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,4.0,1
15386,,nzms,,,STANDARD,22.81269073486328,22.778160095214844,0.02999809384346008,10000.0,,,C3,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,4.0,1
15396,,nzms,,,STANDARD,25.644107818603516,25.719985961914066,0.14080671966075894,1000.0,,,D1,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,3.0,1
15397,,nzms,,,STANDARD,25.882455825805664,25.719985961914066,0.14080671966075894,1000.0,,,D2,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,3.0,1
15398,,nzms,,,STANDARD,25.63338851928711,25.719985961914066,0.14080671966075894,1000.0,,,D3,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,3.0,1
15408,,nzms,,,STANDARD,30.59644889831543,30.377424240112305,0.5063420534133911,100.0,,,E1,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,2.0,1
15409,,nzms,,,STANDARD,30.737380981445312,30.377424240112305,0.5063420534133911,100.0,,,E2,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,2.0,1
15410,,nzms,,,STANDARD,29.798439025878906,30.377424240112305,0.5063420534133911,100.0,,,E3,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,2.0,1
15420,,nzms,,,STANDARD,32.5800361633301,32.84864616394045,0.3798719058522045,10.0,,,F1,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,1.0,1
15421,,nzms,,,STANDARD,Undetermined,32.84864616394045,0.3798719058522045,10.0,,,F2,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,1.0,0
15422,,nzms,,,STANDARD,33.1172561645508,32.84864616394045,0.3798719058522045,10.0,,,F3,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,1.0,1
15432,,nzms,,,STANDARD,Undetermined,,,5.0,,,G1,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,0.6989700043360189,0
15433,,nzms,,,STANDARD,Undetermined,,,5.0,,,G2,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,0.6989700043360189,0
15434,,nzms,,,STANDARD,Undetermined,,,5.0,,,G3,20210407_Scott_Creek_NZMS_Kevan_P2_data.xls,0.6989700043360189,0
15456,,bass,,,STANDARD,14.989033699035645,14.952033042907715,0.0958278477191925,1000000.0,,,A1,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,6.0,1
15457,,bass,,,STANDARD,15.023843765258789,14.952033042907715,0.0958278477191925,1000000.0,,,A2,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,6.0,1
15458,,bass,,,STANDARD,14.843220710754395,14.952033042907715,0.0958278477191925,1000000.0,,,A3,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,6.0,1
15468,,bass,,,STANDARD,18.31609535217285,18.40303611755371,0.07533767074346542,100000.0,,,B1,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,5.0,1
15469,,bass,,,STANDARD,18.449132919311523,18.40303611755371,0.07533767074346542,100000.0,,,B2,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,5.0,1
15470,,bass,,,STANDARD,18.443876266479492,18.40303611755371,0.07533767074346542,100000.0,,,B3,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,5.0,1
15480,,bass,,,STANDARD,21.907175064086914,21.98945426940918,0.1405857652425766,10000.0,,,C1,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,4.0,1
15481,,bass,,,STANDARD,21.90940284729004,21.98945426940918,0.1405857652425766,10000.0,,,C2,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,4.0,1
15482,,bass,,,STANDARD,22.151782989501953,21.98945426940918,0.1405857652425766,10000.0,,,C3,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,4.0,1
15492,,bass,,,STANDARD,25.592384338378906,25.529767990112305,0.08810657262802124,1000.0,,,D1,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,3.0,1
15493,,bass,,,STANDARD,25.429018020629883,25.529767990112305,0.08810657262802124,1000.0,,,D2,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,3.0,1
15494,,bass,,,STANDARD,25.567901611328125,25.529767990112305,0.08810657262802124,1000.0,,,D3,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,3.0,1
15504,,bass,,,STANDARD,28.78200912475586,28.53301048278809,0.2342371046543121,100.0,,,E1,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,2.0,1
15505,,bass,,,STANDARD,28.317041397094727,28.53301048278809,0.2342371046543121,100.0,,,E2,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,2.0,1
15506,,bass,,,STANDARD,28.49997901916504,28.53301048278809,0.2342371046543121,100.0,,,E3,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,2.0,1
15516,,bass,,,STANDARD,32.257232666015625,32.15250778198242,0.21285058557987213,10.0,,,F1,20210408_Scott_Creek_Msaxatilis_Kevan_P1_data.xls,1.0,1
