id,target,dilution,conc,conc_sd,detected,BLOD,BLOQ,n_replicates,n_amplified,n_BLOD,n_BLOQ,Ct_Mean,Ct_sd,delta_Ct,inhibition,source_file
SCr-513,trout,1:1,30.914759418491155,4.236503397470177,1,0,0,3,3,0,0,34.61516953,0.201058328,-1.0426864599999988,1.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-513,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,35.65785599,0.314817369,-1.0426864599999988,1.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-514,coho,1:1,0.0,7.155893972447516,1,1,1,3,3,2,2,37.08330535888672,0.16632096469402313,0.12929916381835938,1.0,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-514,coho,1:5,27.10616430645487,46.94925377708983,1,0,0,3,3,2,2,36.95400619506836,0.4087027907371521,0.12929916381835938,1.0,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-514,trout,1:1,47.6150705174822,5.555971473983436,1,0,0,3,3,0,0,33.957530975341804,0.172527015209198,-1.7693099975585866,1.0,20210204_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-514,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,35.72684097290039,0.21785520017147064,-1.7693099975585866,1.0,20210204_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-515,coho,1:1,0.0,0.0,1,1,1,3,3,3,3,38.47773361,0.081305102,0.8239440900000048,1.0,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-515,coho,1:5,0.0,0.0,1,1,1,3,2,3,3,37.65378952,0.542468369,0.8239440900000048,1.0,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-515,trout,1:1,29.49043190694125,3.3176158373794027,1,0,0,3,3,0,0,34.68388748,0.167814806,-3.308490749999997,-1.0,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-515,trout,1:5,0.0,0.0,1,1,1,3,2,3,3,37.99237823,0.312841564,-3.308490749999997,-1.0,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-516,coho,1:1,0.0,9.638321043004787,1,1,1,3,3,1,1,36.77348328,0.481013507,-0.3769187899999977,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-516,coho,1:5,25.731473878535315,44.56822011125457,1,0,0,3,3,2,2,37.15040207,0.5272929670000001,-0.3769187899999977,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-516,trout,1:1,65.53468837439227,10.22925681740232,1,0,0,3,3,0,0,33.47802734,0.227982759,-1.748760230000002,1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-516,trout,1:5,90.95915632285364,80.35568240154217,1,0,0,3,3,1,1,35.22678757,0.750531435,-1.748760230000002,1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-517,coho,1:1,0.0,0.0,1,1,1,3,2,3,3,38.0405426,1.276371121,1.2565269400000005,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-517,coho,1:5,49.43547744536278,44.73820758880856,1,0,0,3,3,1,1,36.78401566,0.357909381,1.2565269400000005,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-517,trout,1:1,30.438240038742588,7.629796582319791,1,0,0,3,3,0,0,34.66389847,0.402159244,-1.7413978599999993,1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-517,trout,1:5,37.97970966705464,65.7827868000535,1,0,0,3,3,2,2,36.40529633,1.1620754,-1.7413978599999993,1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-518,coho,1:1,0.0,0.0,1,1,1,3,3,3,3,38.14967346,1.395606995,0.6096496600000094,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-518,coho,1:5,0.0,0.0,1,1,1,3,1,3,3,37.54002379999999,,0.6096496600000094,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-518,trout,1:1,53.15261731337148,9.612104775414203,1,0,0,3,3,0,0,33.79960632,0.262706608,-3.2573051500000005,-1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-518,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,37.05691147,1.092905045,-3.2573051500000005,-1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-519,coho,1:1,0.0,0.0,1,1,1,3,3,3,3,38.07692719,0.483724952,-0.7305259700000022,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-519,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.80745316,0.83341527,-0.7305259700000022,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-519,trout,1:1,27.84986947638929,27.7378954807898,1,0,0,3,3,1,1,34.89047241,1.246238351,-2.531745909999998,0.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-519,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,37.42221832,1.016450524,-2.531745909999998,0.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-52,coho,1:1,0.0,10.275784533402389,1,1,1,3,3,2,2,37.05620575,0.7445805670000001,-1.0325889600000053,1.0,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-52,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.08879471,0.760859251,-1.0325889600000053,1.0,20201207_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-52,trout,1:1,58.52592093383809,7.5871151745979315,1,0,0,3,3,0,0,33.64602661,0.190321028,-2.3196830799999972,0.0,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-52,trout,1:5,50.13891491348436,86.84314806652782,1,0,0,3,3,2,2,35.96570969,1.191815495,-2.3196830799999972,0.0,20201207_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-520,coho,1:1,27.85006156772032,7.177736919705199,1,0,0,3,3,0,0,35.7076416,0.378205687,-1.2929191599999967,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-520,coho,1:5,36.579590751867435,63.35770970231101,1,0,0,3,3,2,2,37.00056076,0.8653503659999999,-1.2929191599999967,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-520,trout,1:1,76.83299816983407,15.456183250529834,1,0,0,3,3,0,0,33.24728775,0.324859142,-1.9544029199999997,0.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-520,trout,1:5,55.410449088268614,95.9737130910898,1,0,0,3,3,2,2,35.20169067,0.701367557,-1.9544029199999997,0.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-521,coho,1:1,0.0,0.0,1,1,1,3,3,3,3,37.8788414,0.43953371,1.0861854599999958,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-521,coho,1:5,37.55572508836227,65.04842396813262,1,0,0,3,2,2,2,36.79265594,1.129888892,1.0861854599999958,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-521,trout,1:1,41.68145338879906,9.314054730406063,1,0,0,3,3,0,0,34.17869568,0.345763534,-0.7175674400000034,1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-521,trout,1:5,128.1065503799537,13.277087344157165,1,0,0,3,3,0,0,34.89626312,0.1539395,-0.7175674400000034,1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-522,coho,1:1,12.723335022203765,11.031484109201008,1,0,0,3,3,1,1,36.7558403,0.887730837,-0.2931556699999973,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-522,coho,1:5,24.001694217722374,41.57215385282729,1,0,0,3,3,2,2,37.04899597,0.337390244,-0.2931556699999973,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-522,trout,1:1,246.08895690409383,8.432828279577292,1,0,0,3,3,0,0,31.4597683,0.052036863,-2.403203959999999,0.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-522,trout,1:5,267.07341890882793,115.98683379946517,1,0,0,3,3,0,0,33.86297226,0.609068513,-2.403203959999999,0.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-523,coho,1:1,23.71981817237103,8.257115055481776,1,0,0,3,3,0,0,35.97308731,0.494504601,-0.7055282600000012,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-523,coho,1:5,60.54355059587329,54.64647281189688,1,0,0,3,3,1,1,36.67861557,0.641058445,-0.7055282600000012,1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-523,trout,1:1,42.657419519701435,20.345385573436406,1,0,0,3,3,0,0,34.24713135,0.7907503840000001,-1.1709709100000012,1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-523,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,35.41810226,0.198341772,-1.1709709100000012,1.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-524,coho,1:1,30.823603827965414,4.414750002646527,1,0,0,3,3,0,0,35.53298569,0.211512953,-2.9177246100000005,-1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-524,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.4507103,1.20901978,-2.9177246100000005,-1.0,20210302_Scott_Creek_Okisutch_P3.csv
SCr-524,trout,1:1,127.58301292687322,39.577264232524,1,0,0,3,3,0,0,32.51281357,0.529220045,-2.0078315700000005,0.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-524,trout,1:5,166.92354093151974,42.99026009222094,1,0,0,3,3,0,0,34.52064514,0.369143009,-2.0078315700000005,0.0,20201021_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-525,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201027_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-525,coho,1:5,53.96766218308441,47.20215202412504,1,0,0,3,3,1,1,36.95994186,0.813789845,,1.0,20201027_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-525,trout,1:1,30.589724108260924,26.49213965553122,1,0,0,3,3,1,1,34.56019592,0.958109736,0.024135590000000207,1.0,20201027_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-525,trout,1:5,166.38305192859892,46.23124844183844,1,0,0,3,3,0,0,34.53606033,0.442495465,0.024135590000000207,1.0,20201027_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-526,coho,1:1,71.43034650928634,5.08259644927813,1,0,0,3,3,0,0,34.26262283,0.108942084,-2.660034180000004,0.0,20201112_Scott_Creek_Okisutch_Chloe_P2_data.csv
SCr-526,coho,1:5,34.912725849499715,60.47061500205681,1,0,0,3,3,2,2,36.92265701,0.741479695,-2.660034180000004,0.0,20201112_Scott_Creek_Okisutch_Chloe_P2_data.csv
SCr-526,trout,1:1,124.34833939193913,22.580512704438007,1,0,0,3,3,0,0,32.5125618,0.29024657600000003,-2.6963882399999974,0.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-526,trout,1:5,47.09998453966094,81.57956625840136,1,0,0,3,3,2,2,35.20895004,0.476925433,-2.6963882399999974,0.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-527,coho,1:1,0.0,0.0,1,1,1,3,3,3,3,37.87360763549805,0.4959444403648377,-0.19266128540039062,1.0,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-527,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.06626892089844,0.5783747434616089,-0.19266128540039062,1.0,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-527,trout,1:1,50.04769796165922,9.459451490336434,1,0,0,3,3,0,0,33.89315414428711,0.2843123972415924,-1.6646614074707031,1.0,20210204_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-527,trout,1:5,50.54769369584013,87.55117368662414,1,0,0,3,3,2,2,35.55781555175781,0.8110665678977966,-1.6646614074707031,1.0,20210204_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-528,coho,1:1,130.74554428252088,19.05248820687962,1,0,0,3,3,0,0,33.36271667,0.22617802,-1.987705240000004,0.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-528,coho,1:5,175.9865075347968,38.71077543431575,1,0,0,3,3,0,0,35.35042191,0.356708229,-1.987705240000004,0.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-528,trout,1:1,488.4476612293527,45.20348954333531,1,0,0,3,3,0,0,30.42344666,0.137699276,-1.9174346899999968,0.0,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-528,trout,1:5,690.0950646545374,63.43283360962366,1,0,0,3,3,0,0,32.34088135,0.143474564,-1.9174346899999968,0.0,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-529,coho,1:1,85.04260455984165,16.3267583116149,1,0,0,3,3,0,0,34.01742935,0.300652057,-1.9706344599999994,0.0,20201112_Scott_Creek_Okisutch_Chloe_P2_data.csv
SCr-529,coho,1:5,113.1967686446374,6.055068651207369,1,0,0,3,3,0,0,35.98806381,0.079233401,-1.9706344599999994,0.0,20201112_Scott_Creek_Okisutch_Chloe_P2_data.csv
SCr-529,trout,1:1,114.22580899612886,6.909767943141954,1,0,0,3,3,0,0,32.62531281,0.091325767,-2.0705146700000014,0.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-529,trout,1:5,127.46003942463771,111.00118782573934,1,0,0,3,3,1,1,34.69582748,0.715177834,-2.0705146700000014,0.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-53,coho,1:1,0.0,0.0,1,1,1,3,2,3,3,38.36753082,0.218384057,-0.3880844099999976,1.0,20201210_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-53,coho,1:5,0.0,0.0,1,1,1,3,1,3,3,38.75561523,,-0.3880844099999976,1.0,20201210_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-53,trout,1:1,51.48671685232265,17.906412360861196,1,0,0,3,3,0,0,33.89327621459961,0.5263248682022095,-3.0076217651367188,-1.0,20201210_Scott_Creek_Omykiss_Chloe_P1_results.xls
SCr-53,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,36.90089797973633,1.5402843952178955,-3.0076217651367188,-1.0,20201210_Scott_Creek_Omykiss_Chloe_P1_results.xls
SCr-530,coho,1:1,77.30522894774981,9.761543493042801,1,0,0,3,3,0,0,34.14903259,0.185954049,-0.7439193800000012,1.0,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-530,coho,1:5,260.05214905162114,145.40751366152193,1,0,0,3,3,0,0,34.89295197,0.8369938729999999,-0.7439193800000012,1.0,20201005_Scott_Creek_Okisutch_Kevan_P1_results.csv
SCr-530,trout,1:1,146.1070301903505,17.33943229106588,1,0,0,3,3,0,0,32.25695419,0.175759465,-2.5491523799999953,0.0,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-530,trout,1:5,137.22851141570592,26.183227955187306,1,0,0,3,3,0,0,34.80610657,0.301782846,-2.5491523799999953,0.0,20201005_Scott_Creek_Omykiss_Kevan_P1_results.csv
SCr-531,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-531,coho,1:5,77.36588504635647,21.587927664830932,1,0,0,3,3,0,0,36.594635009765625,0.3947840631008148,,1.0,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-531,trout,1:1,0.0,0.0,1,1,1,3,3,3,3,36.13655090332031,0.1821013242006302,2.6827125549316406,1.0,20210204_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-531,trout,1:5,335.4556514396126,69.04545576050208,1,0,0,3,3,0,0,33.45383834838867,0.3306167423725128,2.6827125549316406,1.0,20210204_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-532,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-532,coho,1:5,74.86340892645525,78.55141715803761,1,0,0,3,3,1,1,36.51159286499024,0.9163582921028136,,1.0,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-532,trout,1:1,62.4261477566507,12.90688146038381,1,0,0,3,3,0,0,33.563796997070305,0.33649200201034546,-1.5652923583984446,1.0,20210204_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-532,trout,1:5,82.40480080782102,73.48964903464861,1,0,0,3,3,1,1,35.12908935546875,0.3634617626667023,-1.5652923583984446,1.0,20210204_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-533,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201007_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-533,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,38.56199264526367,0.4546681046485901,,1.0,20201007_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-533,trout,1:1,88.54518823495647,25.842280616016726,1,0,0,3,3,0,0,33.059993743896484,0.4953809380531311,-2.6591415405273438,0.0,20201007_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-533,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,35.71913528442383,0.8202634453773499,-2.6591415405273438,0.0,20201007_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-534,coho,1:1,0.0,13.397466137448276,1,1,1,3,3,2,2,36.80767441,0.772335291,-1.302028650000004,1.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-534,coho,1:5,19.906024200884453,34.478245292627534,1,0,0,3,2,2,2,38.10970306,1.643451929,-1.302028650000004,1.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-534,trout,1:1,48.30095885033728,8.104878854294094,1,0,0,3,3,0,0,33.94456482,0.26960358,-3.6460533100000063,-1.0,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-534,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,37.59061813,0.815519452,-3.6460533100000063,-1.0,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-535,coho,1:1,121.45806963532421,23.607967387322233,1,0,0,3,3,0,0,33.48070908,0.285628438,-1.7364425600000004,1.0,20201112_Scott_Creek_Okisutch_Chloe_P2_data.csv
SCr-535,coho,1:5,194.78999572364106,57.96985126207957,1,0,0,3,3,0,0,35.21715164,0.4606220720000001,-1.7364425600000004,1.0,20201112_Scott_Creek_Okisutch_Chloe_P2_data.csv
SCr-535,trout,1:1,183.2165162398296,16.506197509115005,1,0,0,3,3,0,0,31.91072083,0.134115323,-2.2119865400000016,0.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-535,trout,1:5,218.69339084656158,60.451119715674004,1,0,0,3,3,0,0,34.12270737,0.453986287,-2.2119865400000016,0.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-536,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-536,coho,1:5,107.61647586162233,19.03933399075651,1,0,0,3,3,0,0,36.07926940917969,0.2779746949672699,,1.0,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-536,trout,1:1,101.71432588940559,14.205933340779266,1,0,0,3,3,0,0,32.809276580810554,0.2110879272222519,-0.7266044616699148,1.0,20210204_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-536,trout,1:5,315.2488720407703,45.03073245222401,1,0,0,3,3,0,0,33.53588104248047,0.2262633293867111,-0.7266044616699148,1.0,20210204_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-537,coho,1:1,20.57074905737842,2.670171198768206,1,0,0,3,3,0,0,36.13957977,0.203518674,-1.7183799800000017,1.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-537,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,37.85795975,0.632829249,-1.7183799800000017,1.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-537,trout,1:1,162.68924992055622,32.42465054130249,1,0,0,3,3,0,0,32.10720444,0.303945065,-1.7106628400000048,1.0,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-537,trout,1:5,275.700677418411,121.93087574137925,1,0,0,3,3,0,0,33.81786728,0.619700134,-1.7106628400000048,1.0,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-538,coho,1:1,93.12805160488902,22.706371502536992,1,0,0,3,3,0,0,33.89181137,0.37193206,-1.0484313999999983,1.0,20201112_Scott_Creek_Okisutch_Chloe_P2_data.csv
SCr-538,coho,1:5,232.56357636445455,58.2413675945124,1,0,0,3,3,0,0,34.94024277,0.412383109,-1.0484313999999983,1.0,20201112_Scott_Creek_Okisutch_Chloe_P2_data.csv
SCr-538,trout,1:1,145.84512879192684,21.696594953556534,1,0,0,3,3,0,0,32.26452637,0.234012052,-1.5631866399999979,1.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-538,trout,1:5,263.0900806811159,63.565276117950255,1,0,0,3,3,0,0,33.82771301,0.355848819,-1.5631866399999979,1.0,20201112_Scott_Creek_Omykiss_Chloe_P2_data.csv
SCr-539,coho,1:1,50.63589152349871,11.655022524638115,1,0,0,3,3,0,0,34.806625366210945,0.3747490644454956,-1.7667808532714773,1.0,20201007_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-539,coho,1:5,54.354444605283526,94.14465967353912,1,0,0,3,3,2,2,36.57340621948242,0.989188313484192,-1.7667808532714773,1.0,20201007_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-539,trout,1:1,158.36965733926706,47.710281090221436,1,0,0,3,3,0,0,32.17008590698242,0.4288092851638794,-1.99407958984375,0.0,20201007_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-539,trout,1:5,226.6580322644943,113.60152489261512,1,0,0,3,3,0,0,34.16416549682617,0.8126660585403442,-1.99407958984375,0.0,20201007_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-54,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,,20210203_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-54,coho,1:5,0.0,0.0,0,1,1,3,0,3,3,,,,,20210203_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-54,trout,1:1,0.0,0.0,1,1,1,3,3,3,3,38.35220336914063,0.1683490425348282,2.3978538513183665,1.0,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-54,trout,1:5,0.0,0.0,1,1,1,3,3,3,3,35.954349517822266,0.1685325801372528,2.3978538513183665,1.0,20210203_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-540,coho,1:1,119.35497787882805,24.132488331859438,1,0,0,3,3,0,0,33.507827758789055,0.28974345326423645,-3.300487518310554,-1.0,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-540,coho,1:5,61.108603946413446,53.6103442301604,1,0,0,3,3,1,1,36.80831527709961,0.8739653825759888,-3.300487518310554,-1.0,20210204_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-540,trout,1:1,317.8201207789482,86.20056596323738,1,0,0,3,3,0,0,31.1075496673584,0.4047164916992188,-2.099740982055657,0.0,20210204_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-540,trout,1:5,393.31452023234004,74.01158258900152,1,0,0,3,3,0,0,33.207290649414055,0.28628140687942505,-2.099740982055657,0.0,20210204_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-541,coho,1:1,77.37899550529984,13.07605951230168,1,0,0,3,3,0,0,34.154983520507805,0.26516371965408325,-1.1444892883300852,1.0,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-541,coho,1:5,182.0644510098815,40.14636977529062,1,0,0,3,3,0,0,35.29947280883789,0.35699769854545593,-1.1444892883300852,1.0,20210204_Scott_Creek_Okisutch_Kevan_P2.xls
SCr-541,trout,1:1,156.81710504565754,12.38636966209125,1,0,0,3,3,0,0,32.14599609375,0.12264620512723926,-1.693592071533196,1.0,20210204_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-541,trout,1:5,260.8395481348384,60.93701048096718,1,0,0,3,3,0,0,33.839588165283196,0.35095325112342834,-1.693592071533196,1.0,20210204_Scott_Creek_Omykiss_Kevan_P2.xls
SCr-542,coho,1:1,0.0,0.0,0,1,1,3,0,3,3,,,,1.0,20201007_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-542,coho,1:5,23.30964269836022,40.3734854598368,1,0,0,3,3,2,2,37.10703659057617,0.474604994058609,,1.0,20201007_Scott_Creek_Okisutch_Kevan_P1.xls
SCr-542,trout,1:1,225.80410477754012,47.24714385132881,1,0,0,3,3,0,0,31.611467361450195,0.3137000501155853,-1.959360122680664,0.0,20201007_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-542,trout,1:5,306.5570649328096,25.650729000411438,1,0,0,3,3,0,0,33.57082748413086,0.12504301965236664,-1.959360122680664,0.0,20201007_Scott_Creek_Omykiss_Kevan_P1.xls
SCr-543,coho,1:1,71.59983227825784,3.8465089277260907,1,0,0,3,3,0,0,34.2579422,0.082041018,-2.5799064599999966,0.0,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-543,coho,1:5,47.59229530637958,41.507127804658474,1,0,0,3,3,1,1,36.83784866,0.287568659,-2.5799064599999966,0.0,20201103_Scott_Creek_Okisutch_Chloe_P1_data.csv
SCr-543,trout,1:1,161.53186985048043,43.8518405501402,1,0,0,3,3,0,0,32.13907242,0.444135636,-2.0291099499999987,0.0,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-543,trout,1:5,212.91183388904778,67.1926737918133,1,0,0,3,3,0,0,34.16818237,0.460122883,-2.0291099499999987,0.0,20201103_Scott_Creek_Omykiss_Chloe_P1_data.csv
SCr-544,coho,1:1,189.1745408861307,32.29389133474671,1,0,0,3,3,0,0,32.81097794,0.255015612,-2.4280815099999984,0.0,20201029_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-544,coho,1:5,191.7706137936335,58.43648984824811,1,0,0,3,3,0,0,35.23905945,0.443095386,-2.4280815099999984,0.0,20201029_Scott_Creek_Okisutch_Chloe_P1_results.csv
SCr-544,trout,1:1,388.8928642002832,28.101858679611478,1,0,0,3,3,0,0,30.76766396,0.11075829,-2.3893909399999984,0.0,20201029_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-544,trout,1:5,424.2451521936084,178.97304210770014,1,0,0,3,3,0,0,33.1570549,0.59763366,-2.3893909399999984,0.0,20201029_Scott_Creek_Omykiss_Chloe_P1_results.csv
SCr-545,coho,1:1,0.0,0.0,1,1,1,3,3,3,3,39.39703751,0.11400193,2.1279602099999977,1.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-545,coho,1:5,0.0,0.0,1,1,1,3,3,3,3,37.2690773,0.150418818,2.1279602099999977,1.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-545,trout,1:1,0.0,14.858871139837797,1,1,1,3,3,1,1,35.06621933,0.31315189600000004,-0.20518111999999888,1.0,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-545,trout,1:5,50.48811387321834,87.44797840673726,1,0,0,3,2,2,2,35.27140045,0.8973111509999999,-0.20518111999999888,1.0,20201027_Scott_Creek_Omykiss_Kevan_P2_results.csv
SCr-546,coho,1:1,39.42246914509243,6.59064207038163,1,0,0,3,3,0,0,35.16657639,0.24262622,-2.5690040499999967,0.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
SCr-546,coho,1:5,32.29431362760108,55.93539199856904,1,0,0,3,2,2,2,37.73558044,2.1426379680000003,-2.5690040499999967,0.0,20201027_Scott_Creek_Okisutch_Kevan_P2_results.csv
