Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201012_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-12 13:10:47 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
D6,SCr-312,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
D7,SCr-312-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D8,SCr-312-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D9,SCr-312-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
D10,SCr-320-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.89321518,37.07319641,1.405933142,13.39993,15.47584438,12.29718971,FALSE,0.1,TRUE,3,33,,Y,N,N,N
D11,SCr-320-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.76591873,37.07319641,1.405933142,28.67886734,15.47584438,12.29718971,FALSE,0.1,TRUE,3,32,,Y,N,N,N
D12,SCr-320-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.56045151,37.07319641,1.405933142,4.348737717,15.47584438,12.29718971,FALSE,0.1,TRUE,3,34,,Y,N,N,N
E1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,34.65823746,34.32902908,0.606444776,100,,,FALSE,0.1,TRUE,3,31,,Y,N,N,N
E2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,34.69967651,34.32902908,0.606444776,100,,,FALSE,0.1,TRUE,3,31,,Y,N,N,N
E3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,33.62917709,34.32902908,0.606444776,100,,,FALSE,0.1,TRUE,3,30,,Y,N,N,N
E4,SCr-313,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.72327805,37.8817482,1.003307939,15.02859783,8.11007309,5.991685867,FALSE,0.1,TRUE,3,33,,Y,N,Y,N
E5,SCr-313,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.45190048,37.8817482,1.003307939,4.679336071,8.11007309,5.991685867,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E6,SCr-313,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.4700737,37.8817482,1.003307939,4.622286797,8.11007309,5.991685867,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E7,SCr-313-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.69412231,37.49873352,1.009540319,15.32728672,10.19487,5.647308826,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E8,SCr-313-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.17054749,37.49873352,1.009540319,11.11231136,10.19487,5.647308826,FALSE,0.1,TRUE,3,33,,Y,N,N,N
E9,SCr-313-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.63153458,37.49873352,1.009540319,4.145010948,10.19487,5.647308826,FALSE,0.1,TRUE,3,34,,Y,N,N,N
E10,SCr-322,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.09651566,36.01501846,0.798973382,45.06019592,26.88804817,15.76325512,FALSE,0.1,TRUE,3,31,,Y,N,N,N
E11,SCr-322,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.5492363,36.01501846,0.798973382,16.90198326,26.88804817,15.76325512,FALSE,0.1,TRUE,3,32,,Y,N,N,N
E12,SCr-322,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.39931107,36.01501846,0.798973382,18.70196533,26.88804817,15.76325512,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,36.8584938,37.2478447,0.527442694,10,,,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,37.84810638,37.2478447,0.527442694,10,,,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,37.0369339,37.2478447,0.527442694,10,,,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F4,SCr-314,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.01091385,38.65932083,0.789016783,6.301682949,4.433808804,2.045259476,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F5,SCr-314,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.42925262,38.65932083,0.789016783,4.751419067,4.433808804,2.045259476,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F6,SCr-314,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.53780365,38.65932083,0.789016783,2.248324156,4.433808804,2.045259476,FALSE,0.1,TRUE,3,35,,Y,N,N,N
F7,SCr-314-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.61828995,37.4776268,0.954081535,16.13225365,10.253685,5.809074402,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F8,SCr-314-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.50431061,37.4776268,0.954081535,4.516693115,10.253685,5.809074402,FALSE,0.1,TRUE,3,35,,Y,N,N,N
F9,SCr-314-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.31028366,37.4776268,0.954081535,10.11210728,10.253685,5.809074402,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F10,SCr-322-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.77107239,36.68596649,0.135269225,14.55150318,15.45549774,1.445823193,FALSE,0.1,TRUE,3,33,,N,N,N,N
F11,SCr-322-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.52998734,36.68596649,0.135269225,17.12302017,15.45549774,1.445823193,FALSE,0.1,TRUE,3,32,,N,N,N,N
F12,SCr-322-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.75683975,36.68596649,0.135269225,14.69197178,15.45549774,1.445823193,FALSE,0.1,TRUE,3,33,,N,N,N,N
G1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,Undetermined,37.77455902,0.490797013,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,37.42751312,37.77455902,0.490797013,5,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
G3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.12160492,37.77455902,0.490797013,5,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
G4,SCr-316,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.41807556,37.24708557,1.081113219,4.787400723,12.37667847,7.696567059,FALSE,0.1,TRUE,3,34,,Y,N,N,N
G5,SCr-316,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.0362854,37.24708557,1.081113219,12.16640949,12.37667847,7.696567059,FALSE,0.1,TRUE,3,33,,Y,N,N,N
G6,SCr-316,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.28689957,37.24708557,1.081113219,20.17622566,12.37667847,7.696567059,FALSE,0.1,TRUE,3,32,,Y,N,N,N
G7,SCr-316-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.05052567,37.43973923,0.602131426,6.135424614,9.780179024,3.861957788,FALSE,0.1,TRUE,3,34,,Y,N,N,N
G8,SCr-316-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.42204285,37.43973923,0.602131426,9.377351761,9.780179024,3.861957788,FALSE,0.1,TRUE,3,33,,Y,N,N,N
G9,SCr-316-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.84665298,37.43973923,0.602131426,13.8277626,9.780179024,3.861957788,FALSE,0.1,TRUE,3,32,,Y,N,N,N
