Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\kyamahara\Desktop\S1P_data\Scott_Creek_EDS\20201028_Scott_Creek_Okisutch_Kevan_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-28 13:25:03 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
G4,SCr-591,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G5,SCr-591,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G6,SCr-591,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G7,SCr-591-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G8,SCr-591-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G9,SCr-591-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G10,SCr-EB20,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G11,SCr-EB20,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G12,SCr-EB20,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
H1,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H2,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H3,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H4,SCr-598,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.88410187,34.56001663,0.345731109,54.64235687,68.39486694,15.3577528,FALSE,0.1,TRUE,3,31,,N,N,N,N
H5,SCr-598,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.1960907,34.56001663,0.345731109,84.96709442,68.39486694,15.3577528,FALSE,0.1,TRUE,3,30,,N,N,N,N
H6,SCr-598,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.5998497,34.56001663,0.345731109,65.57513428,68.39486694,15.3577528,FALSE,0.1,TRUE,3,30,,N,N,N,N
H7,SCr-598-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.35164261,36.13597107,0.680205226,40.48036575,26.18248558,12.39016533,FALSE,0.1,TRUE,3,31,,Y,N,N,N
H8,SCr-598-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.56422043,36.13597107,0.680205226,18.59290504,26.18248558,12.39016533,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H9,SCr-598-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.49204636,36.13597107,0.680205226,19.47418594,26.18248558,12.39016533,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H10,SCr-EB20-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
H11,SCr-EB20-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H12,SCr-EB20-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
