date,flow,logflow,quartile,qual
2019-10-11,3.06,0.48572142648158,2,A
2019-10-12,2.99,0.4756711883244297,2,A
2019-10-13,2.96,0.4712917110589386,2,A
2019-10-14,2.92,0.4653828514484183,2,A
2019-10-15,2.91,0.4638929889859073,2,A
2019-10-16,2.98,0.4742162640762552,2,A
2019-10-17,3.03,0.48144262850230496,2,A
2019-10-18,3.09,0.4899584794248346,2,A
2019-10-19,3.08,0.4885507165004443,2,A
2019-10-20,3.02,0.48000694295715063,2,A
2019-10-21,2.98,0.4742162640762552,2,A
2019-10-22,2.99,0.4756711883244297,2,A
2019-10-23,2.84,0.45331834004703764,2,A
2019-10-24,2.66,0.424881636631067,2,A
2019-10-25,2.57,0.4099331233312945,2,A
2019-10-26,2.51,0.3996737214810381,1,A
2019-10-27,2.36,0.37291200297010657,1,A
2019-10-28,2.38,0.37657695705651195,1,A
2019-10-29,2.34,0.3692158574101428,1,A
2019-10-30,2.47,0.39269695325966575,1,A
2019-10-31,2.56,0.4082399653118496,1,A
2019-11-01,2.6,0.414973347970818,2,A
2019-11-02,2.68,0.42813479402878885,2,A
2019-11-03,2.73,0.436162647040756,2,A
2019-11-04,2.77,0.4424797690644486,2,A
2019-11-05,2.81,0.4487063199050799,2,A
2019-11-06,2.79,0.44560420327359757,2,A
2019-11-07,2.71,0.4329692908744057,2,A
2019-11-08,2.74,0.437750562820388,2,A
2019-11-09,2.82,0.45024910831936105,2,A
2019-11-10,2.89,0.4608978427565479,2,A
2019-11-11,2.87,0.4578818967339923,2,A
2019-11-12,2.83,0.45178643552429026,2,A
2019-11-13,2.78,0.4440447959180762,2,A
2019-11-14,2.74,0.437750562820388,2,A
2019-11-15,2.84,0.45331834004703764,2,A
2019-11-16,2.94,0.46834733041215726,2,A
2019-11-17,3.15,0.4983105537896005,2,A
2019-11-18,3.15,0.4983105537896005,2,A
2019-11-19,3.13,0.49554433754644844,2,A
2019-11-20,3.19,0.5037906830571811,2,A
2019-11-21,3.24,0.5105450102066121,2,A
2019-11-22,3.36,0.526339277389844,2,A
2019-11-23,3.33,0.5224442335063199,2,A
2019-11-24,3.36,0.526339277389844,2,A
2019-11-25,3.37,0.5276299008713387,2,A
2019-11-26,4.08,0.6106601630898799,2,A
2019-11-27,12.5,1.0969100130080565,3,A
2019-11-28,7.51,0.8756399370041684,3,A
2019-11-29,4.36,0.6394864892685861,2,A
2019-11-30,3.71,0.5693739096150459,2,A
2019-12-01,7.19,0.8567288903828826,3,A
2019-12-02,21.1,1.3242824552976926,4,A
2019-12-03,13.4,1.1271047983648077,3,A
2019-12-04,8.3,0.919078092376074,3,A
2019-12-05,7.57,0.8790958795000727,3,A
2019-12-06,7.13,0.8530895298518656,3,A
2019-12-07,53.5,1.7283537820212285,4,A
2019-12-08,133.0,2.123851640967086,4,A
2019-12-09,46.7,1.6693168805661123,4,A
2019-12-10,24.4,1.3873898263387294,4,A
2019-12-11,17.9,1.252853030979893,3,A
2019-12-12,14.3,1.1553360374650619,3,A
2019-12-13,12.2,1.0863598306747482,3,A
2019-12-14,11.8,1.0718820073061255,3,A
2019-12-15,11.6,1.0644579892269184,3,A
2019-12-16,10.3,1.0128372247051722,3,A
2019-12-17,9.34,0.9703468762300933,3,A
2019-12-18,14.1,1.14921911265538,3,A
2019-12-19,32.9,1.5171958979499742,4,A
2019-12-20,24.7,1.3926969532596658,4,A
2019-12-21,19.2,1.2833012287035497,4,A
2019-12-22,54.0,1.7323937598229686,4,A
2019-12-23,69.7,1.8432327780980093,4,A
2019-12-24,37.4,1.57287160220048,4,A
2019-12-25,28.0,1.4471580313422192,4,A
2019-12-26,22.8,1.3579348470004537,4,A
