Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Y:\old_structure\Scott_Creek\qpcr\S1P_data\eds_files\20201110_Scott_Creek_Okisutch_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-10 15:26:54 PM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
G4,SCr-814,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.69666672,35.0163269,0.289321601,75.97540283,62.33799362,12.2017107,FALSE,0.1,TRUE,3,30,,N,N,N,N
G5,SCr-814,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.26023865,35.0163269,0.289321601,52.45375061,62.33799362,12.2017107,FALSE,0.1,TRUE,3,31,,N,N,N,N
G6,SCr-814,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.09207916,35.0163269,0.289321601,58.58481979,62.33799362,12.2017107,FALSE,0.1,TRUE,3,31,,N,N,N,N
G7,SCr-814-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.79613495,35.81142807,0.613323212,36.87918854,38.50542068,15.10861683,FALSE,0.1,TRUE,3,32,,Y,N,N,N
G8,SCr-814-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.43225861,35.81142807,0.613323212,24.27570343,38.50542068,15.10861683,FALSE,0.1,TRUE,3,32,,Y,N,N,N
G9,SCr-814-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.20589828,35.81142807,0.613323212,54.36137009,38.50542068,15.10861683,FALSE,0.1,TRUE,3,31,,Y,N,N,N
G10,SCr-827,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.27319336,33.3021698,0.424656123,193.6716919,194.9383087,53.14302063,FALSE,0.1,TRUE,3,29,,N,N,N,N
G11,SCr-827,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.89274597,33.3021698,0.424656123,248.7033386,194.9383087,53.14302063,FALSE,0.1,TRUE,3,28,,N,N,N,N
G12,SCr-827,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.74057388,33.3021698,0.424656123,142.4399414,194.9383087,53.14302063,FALSE,0.1,TRUE,3,30,,N,N,N,N
H1,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H2,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H3,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H4,SCr-815,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.03484344,33.92372513,0.144469872,117.3868866,126.6682358,12.28134441,FALSE,0.1,TRUE,3,30,,N,N,N,N
H5,SCr-815,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.97591782,33.92372513,0.144469872,122.0232315,126.6682358,12.28134441,FALSE,0.1,TRUE,3,30,,N,N,N,N
H6,SCr-815,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.76041031,33.92372513,0.144469872,140.5945892,126.6682358,12.28134441,FALSE,0.1,TRUE,3,29,,N,N,N,N
H7,SCr-815-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.2349472,36.03812027,0.659846902,27.63777351,33.57758713,15.36405182,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H8,SCr-815-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.57715225,36.03812027,0.659846902,22.07016373,33.57758713,15.36405182,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H9,SCr-815-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.30225372,36.03812027,0.659846902,51.02482224,33.57758713,15.36405182,FALSE,0.1,TRUE,3,31,,Y,N,N,N
H10,SCr-827-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.53305054,35.51722336,0.168373272,43.84200287,44.4826355,4.953731537,FALSE,0.1,TRUE,3,31,,N,N,N,N
H11,SCr-827-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.3414917,35.51722336,0.168373272,49.72551727,44.4826355,4.953731537,FALSE,0.1,TRUE,3,31,,N,N,N,N
H12,SCr-827-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.67712021,35.51722336,0.168373272,39.88038635,44.4826355,4.953731537,FALSE,0.1,TRUE,3,32,,N,N,N,N
