Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201020_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-20 12:43:37 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
F3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,37.41056824,37.49074173,0.605912268,10,,,FALSE,0.1,TRUE,3,33,,Y,N,N,N
F4,SCr-179,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.70658493,36.53450012,0.918986678,39.41244125,25.5743618,13.75158215,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F5,SCr-179,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.37360001,36.53450012,0.918986678,25.39970398,25.5743618,13.75158215,FALSE,0.1,TRUE,3,32,,Y,N,N,N
F6,SCr-179,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.5233078,36.53450012,0.918986678,11.91094017,25.5743618,13.75158215,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F7,SCr-179-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.43775558,38.0774231,0.599595606,6.521708012,8.737243652,3.730879784,FALSE,0.1,TRUE,3,34,,Y,N,N,N
F8,SCr-179-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.40924835,38.0774231,0.599595606,6.645322323,8.737243652,3.730879784,FALSE,0.1,TRUE,3,35,,Y,N,N,N
F9,SCr-179-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.38526535,38.0774231,0.599595606,13.04470158,8.737243652,3.730879784,FALSE,0.1,TRUE,3,33,,Y,N,Y,N
F10,SCr-184-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.70620728,36.17226791,0.476514012,20.40252113,29.91863251,8.648743629,FALSE,0.1,TRUE,3,32,,N,N,N,N
F11,SCr-184-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.02038193,36.17226791,0.476514012,32.05305099,29.91863251,8.648743629,FALSE,0.1,TRUE,3,31,,N,N,N,N
F12,SCr-184-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.79020691,36.17226791,0.476514012,37.3003273,29.91863251,8.648743629,FALSE,0.1,TRUE,3,32,,N,N,N,N
G1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,Undetermined,39.29018402,,5,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
G2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,Undetermined,39.29018402,,5,,,FALSE,0.1,TRUE,3,39,,N,Y,N,Y
G3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,39.29018402,39.29018402,,5,,,FALSE,0.1,TRUE,3,35,,N,N,N,N
