Protocol,Start Date,Start Date (Julian),Sample Start Date,Sample Start Date (Julian),Sample End Date,Sample End Date (Julian),Time To Sample (hh:mm:ss),Target Volume (ml),Actual Volume (ml),Difference (ml),Lab_Field,Extract_Abbr,Extract_No,Extract_ID
bac wcr,2020-03-14 18:04:48 -07:00,74.75,2020-03-14 18:15:25 -07:00,74.76,2020-03-14 18:31:00 -07:00,74.77,0:15:35,2000,442.9,1557.1,,SCr,863,SCr-863
bac wcr,2020-03-15 06:04:49 -07:00,75.25,2020-03-15 06:15:25 -07:00,75.26,2020-03-15 06:33:47 -07:00,75.27,0:18:22,2000,187.7,1812.3,,SCr,864,SCr-864
bac wcr,2020-03-15 12:04:48 -07:00,75.5,2020-03-15 12:15:24 -07:00,75.51,2020-03-15 12:18:17 -07:00,75.51,0:02:52,2000,28,1972,,SCr,865,SCr-865
bac wcr,2020-03-15 18:04:46 -07:00,75.75,2020-03-15 18:15:21 -07:00,75.76,2020-03-15 18:22:47 -07:00,75.77,0:07:26,2000,194,1806,,SCr,866,SCr-866
bac wcr,2020-03-16 06:04:49 -07:00,76.25,2020-03-16 06:15:25 -07:00,76.26,2020-03-16 06:45:02 -07:00,76.28,0:29:37,2000,445.9,1554.1,,SCr,867,SCr-867
bac wcr,2020-03-16 12:04:39 -07:00,76.5,2020-03-16 12:15:15 -07:00,76.51,2020-03-16 12:40:39 -07:00,76.53,0:25:24,2000,424.6,1575.4,,SCr,868,SCr-868
bac wcr,2020-03-16 18:04:38 -07:00,76.75,2020-03-16 18:15:15 -07:00,76.76,2020-03-16 18:46:19 -07:00,76.78,0:31:03,2000,471.5,1528.5,,SCr,869,SCr-869
bac wcr,2020-03-17 06:04:49 -07:00,77.25,2020-03-17 06:15:27 -07:00,77.26,2020-03-17 06:46:11 -07:00,77.28,0:30:44,2000,547.8,1452.2,,SCr,870,SCr-870
bac wcr,2020-03-17 12:04:49 -07:00,77.5,2020-03-17 12:15:25 -07:00,77.51,2020-03-17 12:47:42 -07:00,77.53,0:32:17,2000,522.8,1477.2,,SCr,871,SCr-871
bac wcr,2020-03-17 18:04:47 -07:00,77.75,2020-03-17 18:15:24 -07:00,77.76,2020-03-17 18:47:27 -07:00,77.78,0:32:03,2000,522.3,1477.7,,SCr,872,SCr-872
bac wcr,2020-03-18 06:04:48 -07:00,78.25,2020-03-18 06:15:26 -07:00,78.26,2020-03-18 06:45:34 -07:00,78.28,0:30:07,2000,500,1500,,SCr,873,SCr-873
bac wcr,2020-03-18 12:04:50 -07:00,78.5,2020-03-18 12:15:30 -07:00,78.51,2020-03-18 12:46:41 -07:00,78.53,0:31:11,2000,500,1500,,SCr,874,SCr-874
bac wcr,2020-03-18 18:04:48 -07:00,78.75,2020-03-18 18:15:23 -07:00,78.76,2020-03-18 18:49:06 -07:00,78.78,0:33:42,2000,500,1500,,SCr,875,SCr-875
bac wcr,2020-03-19 06:04:49 -07:00,79.25,2020-03-19 06:15:28 -07:00,79.26,2020-03-19 06:51:22 -07:00,79.29,0:35:53,2000,524.1,1475.9,,SCr,876,SCr-876
bac wcr,2020-03-19 12:04:48 -07:00,79.5,2020-03-19 12:15:34 -07:00,79.51,2020-03-19 12:45:20 -07:00,79.53,0:29:45,2000,475,1525,,SCr,877,SCr-877
bac wcr,2020-03-19 18:04:49 -07:00,79.75,2020-03-19 18:15:27 -07:00,79.76,2020-03-19 18:53:27 -07:00,79.79,0:37:59,2000,522.2,1477.8,,SCr,878,SCr-878
bac wcr,2020-03-20 06:04:50 -07:00,80.25,2020-03-20 06:15:26 -07:00,80.26,2020-03-20 06:56:48 -07:00,80.29,0:41:21,2000,722.8,1277.2,,SCr,879,SCr-879
bac wcr,2020-03-20 12:04:46 -07:00,80.5,2020-03-20 12:15:24 -07:00,80.51,2020-03-20 12:58:16 -07:00,80.54,0:42:52,2000,647.5,1352.5,,SCr,880,SCr-880
bac wcr,2020-03-20 18:04:47 -07:00,80.75,2020-03-20 18:15:26 -07:00,80.76,2020-03-20 18:55:41 -07:00,80.79,0:40:15,2000,621.7,1378.3,,SCr,881,SCr-881
bac wcr,2020-03-21 06:04:49 -07:00,81.25,2020-03-21 06:15:27 -07:00,81.26,2020-03-21 06:37:46 -07:00,81.28,0:22:19,2000,534,1466,,SCr,882,SCr-882
bac wcr,2020-03-21 12:04:52 -07:00,81.5,2020-03-21 12:15:31 -07:00,81.51,2020-03-21 12:52:04 -07:00,81.54,0:36:33,2000,548.4,1451.6,,SCr,883,SCr-883
bac wcr,2020-03-21 18:04:45 -07:00,81.75,2020-03-21 18:15:20 -07:00,81.76,2020-03-21 18:54:15 -07:00,81.79,0:38:54,2000,623.7,1376.3,,SCr,884,SCr-884
bac wcr,2020-03-22 06:04:51 -07:00,82.25,2020-03-22 06:15:29 -07:00,82.26,2020-03-22 06:54:06 -07:00,82.29,0:38:37,2000,613.5,1386.5,,SCr,885,SCr-885
bac wcr,2020-03-22 12:04:50 -07:00,82.5,2020-03-22 12:15:27 -07:00,82.51,2020-03-22 12:53:22 -07:00,82.54,0:37:54,2000,573.3,1426.7,,SCr,886,SCr-886
bac wcr,2020-03-22 18:04:48 -07:00,82.75,2020-03-22 18:15:25 -07:00,82.76,2020-03-22 18:47:50 -07:00,82.78,0:32:24,2000,575,1425,,SCr,887,SCr-887
bac wcr,2020-03-23 06:04:49 -07:00,83.25,2020-03-23 06:15:26 -07:00,83.26,2020-03-23 06:19:42 -07:00,83.26,0:04:16,2000,68.7,1931.3,,SCr,888,SCr-888
bac wcr,2020-03-23 12:04:50 -07:00,83.5,2020-03-23 12:15:28 -07:00,83.51,2020-03-23 12:55:36 -07:00,83.54,0:40:08,2000,648.3,1351.7,,SCr,889,SCr-889
bac wcr,2020-03-23 18:04:49 -07:00,83.75,2020-03-23 18:15:27 -07:00,83.76,2020-03-23 18:51:56 -07:00,83.79,0:36:29,2000,700,1300,,SCr,890,SCr-890
bac wcr,2020-03-24 06:04:50 -07:00,84.25,2020-03-24 06:15:29 -07:00,84.26,2020-03-24 06:53:47 -07:00,84.29,0:38:17,2000,673.9,1326.1,,SCr,891,SCr-891
bac wcr,2020-03-24 12:04:50 -07:00,84.5,2020-03-24 12:15:27 -07:00,84.51,2020-03-24 12:54:09 -07:00,84.54,0:38:41,2000,648.1,1351.9,,SCr,892,SCr-892
bac wcr,2020-03-24 18:04:48 -07:00,84.75,2020-03-24 18:15:27 -07:00,84.76,2020-03-24 18:55:11 -07:00,84.79,0:39:43,2000,671.4,1328.6,,SCr,893,SCr-893
bac wcr,2020-03-25 06:04:51 -07:00,85.25,2020-03-25 06:15:29 -07:00,85.26,2020-03-25 06:51:44 -07:00,85.29,0:36:14,2000,674.2,1325.8,,SCr,894,SCr-894
bac wcr,2020-03-25 12:04:50 -07:00,85.5,2020-03-25 12:15:28 -07:00,85.51,2020-03-25 12:47:32 -07:00,85.53,0:32:04,2000,625,1375,,SCr,895,SCr-895
bac wcr,2020-03-25 18:04:48 -07:00,85.75,2020-03-25 18:15:25 -07:00,85.76,2020-03-25 18:50:39 -07:00,85.79,0:35:13,2000,650,1350,,SCr,896,SCr-896
bac wcr,2020-03-26 06:04:51 -07:00,86.25,2020-03-26 06:15:30 -07:00,86.26,2020-03-26 06:52:16 -07:00,86.29,0:36:45,2000,699.6,1300.4,,SCr,897,SCr-897
bac wcr,2020-03-26 12:04:48 -07:00,86.5,2020-03-26 12:15:25 -07:00,86.51,2020-03-26 12:47:24 -07:00,86.53,0:31:58,2000,498.7,1501.3,,SCr,898,SCr-898
bac wcr,2020-03-26 18:04:50 -07:00,86.75,2020-03-26 18:15:29 -07:00,86.76,2020-03-26 18:53:49 -07:00,86.79,0:38:20,2000,725,1275,,SCr,899,SCr-899
bac wcr,2020-03-27 06:04:49 -07:00,87.25,2020-03-27 06:15:27 -07:00,87.26,2020-03-27 06:58:36 -07:00,87.29,0:43:08,2000,748.6,1251.4,,SCr,900,SCr-900
bac wcr,2020-03-27 12:04:48 -07:00,87.5,2020-03-27 12:15:39 -07:00,87.51,2020-03-27 12:58:12 -07:00,87.54,0:42:33,2000,673,1327,,SCr,901,SCr-901
bac wcr,2020-03-27 18:04:47 -07:00,87.75,2020-03-27 18:15:25 -07:00,87.76,2020-03-27 19:01:23 -07:00,87.79,0:45:58,2000,721.9,1278.1,,SCr,902,SCr-902
bac wcr,2020-03-28 06:04:51 -07:00,88.25,2020-03-28 06:15:30 -07:00,88.26,2020-03-28 06:49:44 -07:00,88.28,0:34:13,2000,687.9,1312.1,,SCr,903,SCr-903
bac wcr,2020-03-28 12:04:46 -07:00,88.5,2020-03-28 12:15:26 -07:00,88.51,2020-03-28 12:59:16 -07:00,88.54,0:43:50,2000,748,1252,,SCr,904,SCr-904
bac wcr,2020-03-28 18:04:58 -07:00,88.75,2020-03-28 18:15:36 -07:00,88.76,2020-03-28 19:01:10 -07:00,88.79,0:45:33,2000,721.6,1278.4,,SCr,905,SCr-905
bac wcr,2020-03-29 06:04:50 -07:00,89.25,2020-03-29 06:15:29 -07:00,89.26,2020-03-29 06:47:47 -07:00,89.28,0:32:17,2000,765.6,1234.4,,SCr,906,SCr-906
bac wcr,2020-03-29 12:04:51 -07:00,89.5,2020-03-29 12:15:32 -07:00,89.51,2020-03-29 12:57:48 -07:00,89.54,0:42:16,2000,696,1304,,SCr,907,SCr-907
bac wcr,2020-03-29 18:04:42 -07:00,89.75,2020-03-29 18:15:21 -07:00,89.76,2020-03-29 18:58:49 -07:00,89.79,0:43:28,2000,746.6,1253.4,,SCr,908,SCr-908
bac wcr,2020-03-30 06:04:51 -07:00,90.25,2020-03-30 06:15:31 -07:00,90.26,2020-03-30 06:55:53 -07:00,90.29,0:40:22,2000,716.6,1283.4,,SCr,909,SCr-909
bac wcr,2020-03-30 12:04:49 -07:00,90.5,2020-03-30 12:15:30 -07:00,90.51,2020-03-30 12:59:15 -07:00,90.54,0:43:44,2000,696.8,1303.2,,SCr,910,SCr-910
bac wcr,2020-03-30 18:04:49 -07:00,90.75,2020-03-30 18:15:30 -07:00,90.76,2020-03-30 18:59:10 -07:00,90.79,0:43:40,2000,772.5,1227.5,,SCr,911,SCr-911
bac wcr,2020-03-31 06:04:51 -07:00,91.25,2020-03-31 06:15:29 -07:00,91.26,2020-03-31 06:36:51 -07:00,91.28,0:21:21,2000,625,1375,,SCr,912,SCr-912
bac wcr,2020-03-31 12:04:50 -07:00,91.5,2020-03-31 12:15:33 -07:00,91.51,2020-03-31 12:59:04 -07:00,91.54,0:43:30,2000,723.7,1276.3,,SCr,913,SCr-913
bac wcr,2020-03-31 18:04:51 -07:00,91.75,2020-03-31 18:15:40 -07:00,91.76,2020-03-31 18:57:26 -07:00,91.79,0:41:46,2000,749,1251,,SCr,914,SCr-914
bac wcr,2020-04-01 06:04:54 -07:00,92.25,2020-04-01 06:15:35 -07:00,92.26,2020-04-01 06:38:10 -07:00,92.28,0:22:35,2000,617.2,1382.8,,SCr,915,SCr-915
bac wcr,2020-04-01 12:04:49 -07:00,92.5,2020-04-01 12:15:28 -07:00,92.51,2020-04-01 12:51:41 -07:00,92.54,0:36:12,2000,700,1300,,SCr,916,SCr-916
bac wcr,2020-04-01 18:04:48 -07:00,92.75,2020-04-01 18:15:28 -07:00,92.76,2020-04-01 18:59:10 -07:00,92.79,0:43:42,2000,772.9,1227.1,,SCr,917,SCr-917
bac wcr,2020-04-02 06:04:52 -07:00,93.25,2020-04-02 06:15:33 -07:00,93.26,2020-04-02 07:00:19 -07:00,93.29,0:44:45,2000,797.1,1202.9,,SCr,918,SCr-918
bac wcr,2020-04-02 12:04:49 -07:00,93.5,2020-04-02 12:15:30 -07:00,93.51,2020-04-02 12:59:17 -07:00,93.54,0:43:47,2000,799.3,1200.7,,SCr,919,SCr-919
bac wcr,2020-04-02 18:04:49 -07:00,93.75,2020-04-02 18:15:30 -07:00,93.76,2020-04-02 18:56:42 -07:00,93.79,0:41:11,2000,800,1200,,SCr,920,SCr-920
bac wcr,2020-04-03 06:04:53 -07:00,94.25,2020-04-03 06:15:33 -07:00,94.26,2020-04-03 07:01:10 -07:00,94.29,0:45:36,2000,823.5,1176.5,,SCr,921,SCr-921
bac wcr,2020-04-03 12:04:49 -07:00,94.5,2020-04-03 12:15:31 -07:00,94.51,2020-04-03 13:02:16 -07:00,94.54,0:46:44,2000,772.1,1227.9,,SCr,922,SCr-922
bac wcr,2020-04-03 18:04:50 -07:00,94.75,2020-04-03 18:15:30 -07:00,94.76,2020-04-03 19:00:32 -07:00,94.79,0:45:01,2000,747.1,1252.9,,SCr,923,SCr-923
bac wcr,2020-04-04 06:04:54 -07:00,95.25,2020-04-04 06:15:35 -07:00,95.26,2020-04-04 06:57:04 -07:00,95.29,0:41:29,2000,775,1225,,SCr,924,SCr-924
bac wcr,2020-04-16 17:13:37 -07:00,107.72,2020-04-16 17:19:16 -07:00,107.72,2020-04-16 17:42:35 -07:00,107.74,0:23:19,1000,1000,0,,SCr,925,SCr-925
bac wcr,2020-04-16 17:58:53 -07:00,107.75,2020-04-16 18:04:31 -07:00,107.75,2020-04-16 18:26:31 -07:00,107.77,0:21:59,1000,1000,0,,SCr,926,SCr-926
bac wcr,2020-04-16 18:46:11 -07:00,107.78,2020-04-16 18:51:56 -07:00,107.79,2020-04-16 19:15:00 -07:00,107.8,0:23:03,1000,1000,0,,SCr,927,SCr-927
