target,Ct,quantity
trout,35.87747955,10
trout,36.28291702,10
trout,36.5692482,10
trout,36.62587738,5
trout,36.60479355,5
trout,Undetermined,5
coho,20.48732376,1000000
coho,20.23807716,1000000
coho,20.14477348,1000000
coho,23.7612381,100000
coho,23.65696526,100000
coho,23.64294624,100000
coho,27.17877579,10000
coho,27.09321594,10000
coho,26.96810722,10000
coho,30.66651154,1000
coho,30.44287872,1000
coho,30.59205246,1000
coho,33.68310547,100
coho,34.25789642,100
coho,33.76831436,100
coho,Undetermined,10
coho,36.69613647,10
coho,36.82585907,10
coho,38.25773239,5
coho,39.49593353,5
coho,Undetermined,5
coho,20.35992813,1000000
coho,20.19874382,1000000
coho,20.24888229,1000000
coho,23.62608147,100000
coho,23.80512619,100000
coho,23.85513496,100000
coho,27.16735077,10000
coho,27.04437065,10000
coho,27.01119995,10000
coho,30.65849495,1000
coho,30.43885612,1000
coho,30.70962143,1000
coho,33.85972214,100
coho,33.96981812,100
coho,34.37445831,100
coho,37.82592773,10
coho,37.23781967,10
coho,38.14264297,10
coho,37.61518478,5
coho,38.72140884,5
coho,39.72341537,5
coho,20.36919975,1000000
coho,20.20500183,1000000
coho,20.16632843,1000000
coho,23.78318405,100000
coho,23.72652245,100000
coho,23.72815514,100000
coho,27.06960106,10000
coho,26.99129486,10000
coho,26.99190903,10000
coho,30.6301136,1000
coho,30.45423126,1000
coho,30.61724854,1000
coho,34.36056137,100
coho,34.26480103,100
coho,33.81894302,100
coho,36.50345993,10
coho,36.5187149,10
coho,38.1219368,10
coho,38.77701569,5
coho,39.44786453,5
coho,39.88028717,5
trout,19.33608055,1000000
trout,18.85614395,1000000
trout,18.83095932,1000000
trout,22.50859833,100000
trout,22.27719498,100000
trout,22.33432198,100000
trout,25.67913818,10000
trout,25.60737228,10000
trout,25.56612968,10000
trout,29.93919945,1000
trout,29.58916092,1000
trout,29.70777893,1000
trout,33.12322235,100
trout,33.5273056,100
trout,33.02589798,100
trout,37.08876038,10
trout,36.51724243,10
trout,36.79761124,10
trout,Undetermined,5
trout,Undetermined,5
trout,Undetermined,5
trout,19.03669548,1000000
trout,18.80366707,1000000
trout,18.74191284,1000000
trout,22.24947548,100000
trout,22.18223763,100000
trout,22.27605438,100000
trout,25.7560463,10000
trout,25.73788261,10000
trout,25.76799393,10000
trout,29.72374344,1000
trout,29.46098709,1000
trout,29.71155357,1000
trout,33.38776779,100
trout,33.95362854,100
trout,33.56285858,100
trout,36.37621689,10
trout,36.58856583,10
trout,37.063797,10
trout,36.84450531,5
trout,Undetermined,5
trout,36.0641098,5
trout,19.08703041,1000000
trout,18.83113098,1000000
trout,18.68217278,1000000
trout,22.49082375,100000
trout,22.30729294,100000
trout,22.44661522,100000
trout,25.72909546,10000
trout,25.56933022,10000
trout,25.29932213,10000
trout,29.60261345,1000
trout,29.13381767,1000
trout,29.23692894,1000
trout,Undetermined,100
trout,Undetermined,100
trout,Undetermined,100
trout,33.16292953,10
trout,33.77819824,10
trout,33.17696381,10
trout,Undetermined,5
trout,37.68504333,5
trout,38.594841,5
coho,20.11946106,1000000
coho,19.89956856,1000000
coho,19.86775208,1000000
coho,23.4519062,100000
coho,23.39814949,100000
coho,23.45741272,100000
coho,26.85298347,10000
coho,26.84838867,10000
coho,26.84840584,10000
coho,30.46570587,1000
coho,30.25111389,1000
coho,30.32633972,1000
coho,33.439991,100
coho,33.78739929,100
coho,33.70928192,100
coho,36.10157394,10
coho,37.56998444,10
coho,36.47587204,10
coho,39.46127319,5
coho,39.7484169,5
coho,37.7278595,5
coho,37.68106461,5
coho,39.5590744,5
coho,37.04766464,5
coho,35.27617264,10
coho,36.76859283,10
coho,37.15490723,10
coho,33.44543076,100
coho,33.87404251,100
coho,33.85395813,100
coho,30.11941719,1000
coho,30.05994987,1000
coho,30.2531147,1000
coho,26.91122055,10000
coho,26.91162491,10000
coho,26.96098709,10000
coho,23.39780807,100000
coho,23.49220657,100000
coho,23.57251358,100000
coho,20.00548553,1000000
coho,20.07403946,1000000
coho,20.14254761,1000000
coho,20.32166672,1000000
coho,20.01734543,1000000
coho,20.03777122,1000000
coho,23.57274818,100000
coho,23.54842567,100000
coho,23.64461899,100000
coho,26.97574425,10000
coho,26.99921989,10000
coho,26.8846283,10000
coho,30.42244339,1000
coho,30.42430115,1000
coho,30.36941147,1000
coho,33.89126587,100
coho,34.11049652,100
coho,33.64352036,100
coho,36.82342911,10
coho,36.4349823,10
coho,36.09345245,10
coho,38.18310165,5
coho,37.71928787,5
coho,37.90337753,5
trout,15.74134064,10000000
trout,15.21462345,10000000
trout,15.19094753,10000000
trout,22.16695786,100000
trout,22.07132721,100000
trout,21.99603271,100000
trout,25.34846878,10000
trout,25.15842056,10000
trout,25.10066795,10000
trout,29.5027523,1000
trout,28.97767258,1000
trout,29.32143021,1000
trout,32.24557877,100
trout,32.24064636,100
trout,32.16536713,100
trout,36.43708038,10
trout,36.69681168,10
trout,35.86145782,10
trout,35.9733696,5
trout,37.37808228,5
trout,35.48667526,5
trout,18.97608185,1000000
trout,18.66666985,1000000
trout,18.56575966,1000000
trout,22.05482864,100000
trout,21.85440826,100000
trout,21.90907288,100000
trout,25.05405617,10000
trout,25.12293053,10000
trout,25.13602829,10000
trout,29.39567184,1000
trout,28.72363663,1000
trout,29.34436798,1000
trout,32.55377579,100
trout,32.64506149,100
trout,32.12738037,100
trout,32.33209229,10
trout,32.05353928,10
trout,32.06105042,10
trout,38.94844055,5
trout,36.52707291,5
trout,38.85807419,5
trout,18.82975388,1000000
trout,18.54785728,1000000
trout,18.39530563,1000000
trout,21.8133564,100000
trout,21.81257057,100000
trout,21.82902908,100000
trout,25.37976074,10000
trout,25.31182671,10000
trout,25.2218914,10000
trout,29.29245758,1000
trout,28.96692657,1000
trout,29.49741745,1000
trout,32.40496445,100
trout,32.26633072,100
trout,32.21264267,100
trout,36.30194473,10
trout,36.38276291,10
trout,35.13809967,10
trout,37.70245361,5
trout,37.17183685,5
trout,37.91061783,5
coho,19.97507858,1000000
coho,19.79072952,1000000
coho,19.75345993,1000000
coho,23.15469742,100000
coho,23.13241386,100000
coho,23.0876255,100000
coho,26.49011612,10000
coho,26.68936348,10000
coho,26.54733467,10000
coho,29.9876976,1000
coho,29.93787193,1000
coho,30.03822708,1000
coho,33.21289063,100
coho,33.60790253,100
coho,33.23879242,100
coho,36.17981339,10
coho,37.6323204,10
coho,37.83953094,10
coho,37.69857407,5
coho,36.59168625,5
coho,Undetermined,5
trout,18.91213608,1000000
trout,18.57161903,1000000
trout,18.5220356,1000000
trout,21.98416138,100000
trout,22.03412247,100000
trout,21.93107224,100000
trout,25.4756546,10000
trout,25.40613174,10000
trout,25.24225998,10000
trout,29.03605461,1000
trout,28.91509438,1000
trout,28.82458878,1000
trout,32.74040604,100
trout,32.17884445,100
trout,32.15884399,100
trout,34.9504776,10
trout,35.73287201,10
trout,35.71131897,10
trout,36.52928543,5
trout,36.03873062,5
trout,37.0138092,5
coho,20.20547104,1000000
coho,20.02944756,1000000
coho,19.99715805,1000000
coho,23.30708694,100000
coho,23.51426888,100000
coho,23.68794823,100000
coho,27.34592819,10000
coho,27.66743469,10000
coho,27.58760071,10000
coho,30.8977356,1000
coho,31.10754204,1000
coho,30.86190224,1000
coho,33.65512466,100
coho,33.89514542,100
coho,33.9219017,100
coho,39.08234024,10
coho,36.50677872,10
coho,37.9160614,10
coho,Undetermined,5
coho,38.30046844,5
coho,37.98200226,5
coho,20.23365974,1000000
coho,20.03593636,1000000
coho,20.0337429,1000000
coho,23.48343658,100000
coho,23.52530479,100000
coho,23.5172348,100000
coho,27.6049099,10000
coho,27.69234085,10000
coho,27.64884186,10000
coho,31.58632851,1000
coho,31.43627357,1000
coho,31.39002609,1000
coho,34.69443512,100
coho,34.63233185,100
coho,34.00045395,100
coho,39.66719055,10
coho,38.29687119,10
coho,39.53483582,10
coho,Undetermined,5
coho,39.8595314,5
coho,38.76108551,5
trout,18.62280655,1000000
trout,18.70219612,1000000
trout,19.03579712,1000000
trout,22.21163788,100000
trout,22.18350601,100000
trout,22.15486183,100000
trout,25.30824471,10000
trout,25.28025627,10000
trout,25.38591194,10000
trout,29.24437237,1000
trout,29.33850403,1000
trout,29.33736916,1000
trout,32.03341675,100
trout,32.41627121,100
trout,32.38579178,100
trout,35.83089447,10
trout,37.86478043,10
trout,35.27108002,10
trout,38.64078903,5
trout,37.9974556,5
trout,Undetermined,5
trout,18.60285912,1000000
trout,18.82930756,1000000
trout,18.84130859,1000000
trout,22.19917946,100000
trout,22.2536087,100000
trout,22.17659264,100000
trout,25.22095261,10000
trout,25.28514481,10000
trout,25.27873459,10000
trout,29.39137764,1000
trout,29.33471756,1000
trout,29.33903656,1000
trout,32.19241333,100
trout,32.43100357,100
trout,32.07732391,100
trout,35.86235473,10
trout,35.90410233,10
trout,36.40016937,10
trout,37.6101799,5
trout,37.96615601,5
trout,Undetermined,5
coho,20.20122147,1000000
coho,20.0831337,1000000
coho,20.11374664,1000000
coho,23.43233681,100000
coho,23.44734955,100000
coho,23.42689323,100000
coho,26.81386185,10000
coho,26.85473442,10000
coho,26.84284401,10000
coho,30.31963348,1000
coho,30.18285179,1000
coho,30.28491402,1000
coho,33.54801559,100
coho,33.47533798,100
coho,33.48116302,100
coho,39.11485291,10
coho,36.98117828,10
coho,36.61302185,10
coho,Undetermined,5
coho,38.03738785,5
coho,Undetermined,5
coho,20.2696476,1000000
coho,20.03516006,1000000
coho,20.0645256,1000000
coho,23.41164398,100000
coho,23.4603405,100000
coho,23.53767586,100000
coho,26.7140789,10000
coho,26.96575928,10000
coho,27.02377892,10000
coho,30.26987457,1000
coho,30.33255005,1000
coho,30.45448303,1000
coho,33.68772888,100
coho,33.37880325,100
coho,33.67495346,100
coho,37.85569763,10
coho,36.4135704,10
coho,37.28239059,10
coho,38.25710678,5
coho,38.11814117,5
coho,Undetermined,5
trout,19.03916931,1000000
trout,18.79224014,1000000
trout,18.75345039,1000000
trout,22.23781967,100000
trout,22.21455765,100000
trout,22.20060349,100000
trout,25.38515282,10000
trout,25.20108986,10000
trout,25.09934044,10000
trout,29.14026642,1000
trout,29.00141525,1000
trout,29.31155205,1000
trout,33.30599594,100
trout,33.12694931,100
trout,32.76087189,100
trout,35.71673965,10
trout,36.73257065,10
trout,35.7440033,10
trout,37.78015518,5
trout,35.78540039,5
trout,Undetermined,5
trout,19.09902573,1000000
trout,18.79052162,1000000
trout,18.88189507,1000000
trout,22.30224228,100000
trout,22.20896721,100000
trout,22.2600174,100000
trout,25.57192039,10000
trout,25.63189507,10000
trout,25.68826866,10000
trout,28.99738693,1000
trout,29.04295731,1000
trout,29.21246147,1000
trout,33.57666016,100
trout,32.89142609,100
trout,33.40254593,100
trout,36.58686447,10
trout,37.62418747,10
trout,36.61893082,10
trout,37.19187546,5
trout,36.48999023,5
trout,37.86462402,5
