target,Ct,quantity
bass,18.56650734,100000
bass,21.43835068,10000
bass,21.7636013,10000
bass,21.68398476,10000
bass,25.22195816,1000
bass,25.45758629,1000
bass,25.58601379,1000
bass,28.78321266,100
bass,28.88601112,100
bass,29.11799431,100
bass,33.29646683,10
bass,31.97259712,10
bass,31.91628456,10
bass,33.65026093,5
bass,32.85020065,5
bass,34.47603607,5
nzms,15.70360661,1000000
nzms,15.62097454,1000000
nzms,15.32639885,1000000
nzms,18.94645882,100000
nzms,18.96616745,100000
nzms,18.6997242,100000
nzms,22.23147583,10000
nzms,22.52857018,10000
nzms,22.44792366,10000
nzms,26.49636459,1000
nzms,26.44591522,1000
nzms,26.65242004,1000
nzms,29.75895119,100
nzms,29.74787331,100
nzms,29.82167816,100
nzms,32.94441223,10
nzms,34.66868973,10
nzms,31.49617386,10
nzms,34.89796448,5
nzms,35.36546707,5
nzms,33.59386063,5
nzms,15.8737011,1000000
nzms,15.64463234,1000000
nzms,15.58656502,1000000
nzms,18.76211357,100000
nzms,18.67752838,100000
nzms,18.81987953,100000
nzms,21.93072701,10000
nzms,21.95377922,10000
nzms,21.97302246,10000
nzms,24.57167625,1000
nzms,24.65208626,1000
nzms,24.60271263,1000
nzms,27.22909355,100
nzms,27.85480499,100
nzms,28.40807724,100
nzms,33.57594299,10
nzms,34.41549301,10
nzms,33.16932297,10
nzms,Undetermined,5
nzms,34.57824326,5
nzms,34.70407486,5
bass,14.90345001,1000000
bass,14.9048624,1000000
bass,15.04065704,1000000
bass,18.77218437,100000
bass,18.37706184,100000
bass,18.3387394,100000
bass,21.55952072,10000
bass,21.72425652,10000
bass,21.82457542,10000
bass,25.14435387,1000
bass,25.15334129,1000
bass,25.04544449,1000
bass,28.55697441,100
bass,28.58603477,100
bass,28.25907707,100
bass,31.47247314,10
bass,31.81186104,10
bass,31.76723289,10
bass,34.49228287,5
bass,32.80917358,5
bass,31.93225861,5
bass,14.91365814,1000000
bass,14.95847416,1000000
bass,14.8194828,1000000
bass,14.98230362,1000000
bass,14.99497128,1000000
bass,14.96676826,1000000
bass,14.87716579,1000000
bass,14.93629265,1000000
bass,14.88130283,1000000
bass,18.80248833,100000
bass,18.47621536,100000
bass,18.42996597,100000
bass,18.3157444,100000
bass,18.61247826,100000
bass,18.35297203,100000
bass,18.2734375,100000
bass,18.38691711,100000
bass,18.41431046,100000
bass,21.6228199,10000
bass,21.76108932,10000
bass,21.79063034,10000
bass,21.62330627,10000
bass,21.74265862,10000
bass,21.73000336,10000
bass,21.69073868,10000
bass,21.70239449,10000
bass,21.80451775,10000
bass,25.21781349,1000
bass,24.91795731,1000
bass,25.20977211,1000
bass,24.86501312,1000
bass,25.32876015,1000
bass,25.38240623,1000
bass,25.16614914,1000
bass,25.1776638,1000
bass,25.00665092,1000
bass,28.02658844,100
bass,27.9390831,100
bass,28.31698036,100
bass,28.58318138,100
bass,28.45800591,100
bass,28.40725708,100
bass,28.50881767,100
bass,27.97812271,100
bass,28.55842781,100
bass,31.38457489,10
bass,32.32912064,10
bass,31.89395523,10
bass,31.60470963,10
bass,32.77744675,10
bass,31.57325935,10
bass,32.28750992,10
bass,31.48927116,10
bass,31.82889748,10
bass,32.29615784,5
bass,33.31890488,5
bass,32.93282318,5
bass,Undetermined,5
bass,33.49524689,5
bass,32.53359222,5
bass,33.26675034,5
bass,33.35243988,5
bass,32.35698318,5
nzms,15.9024868,1000000
nzms,15.57373714,1000000
nzms,15.53108788,1000000
nzms,18.90265274,100000
nzms,18.81424904,100000
nzms,18.83599854,100000
nzms,21.75330353,10000
nzms,21.80141449,10000
nzms,21.53852844,10000
nzms,26.81915092,1000
nzms,26.81253242,1000
nzms,26.89470482,1000
nzms,28.531847,100
nzms,28.59353447,100
nzms,28.40391731,100
nzms,33.64669037,10
nzms,35.98391342,10
nzms,32.77950668,10
nzms,33.55567932,5
nzms,33.1446228,5
nzms,33.3781929,5
nzms,15.79066944,1000000
nzms,15.49591255,1000000
nzms,15.43070126,1000000
nzms,15.24263382,1000000
nzms,15.54262161,1000000
nzms,15.53216743,1000000
nzms,15.41864681,1000000
nzms,15.5244236,1000000
nzms,15.47080517,1000000
nzms,19.26329041,100000
nzms,18.85511971,100000
nzms,18.83824348,100000
nzms,18.41861343,100000
nzms,18.69060516,100000
nzms,18.70566368,100000
nzms,18.51119423,100000
nzms,18.49550438,100000
nzms,18.4704361,100000
nzms,21.88604164,10000
nzms,21.87830925,10000
nzms,21.96914101,10000
nzms,22.78110313,10000
nzms,22.91545868,10000
nzms,22.88163567,10000
nzms,22.33554077,10000
nzms,22.31149673,10000
nzms,22.39914513,10000
nzms,25.82955933,1000
nzms,26.13844872,1000
nzms,26.16328812,1000
nzms,25.44680023,1000
nzms,25.7463398,1000
nzms,25.54922485,1000
nzms,25.88309288,1000
nzms,26.34904671,1000
nzms,25.95014572,1000
nzms,28.22936058,100
nzms,28.1587944,100
nzms,27.74625778,100
nzms,27.77725029,100
nzms,27.85128403,100
nzms,28.01315308,100
nzms,27.4970417,100
nzms,27.5583992,100
nzms,27.57380104,100
nzms,32.02331924,10
nzms,31.87519836,10
nzms,34.15802002,10
nzms,32.58665848,10
nzms,33.42105484,10
nzms,32.37190247,10
nzms,31.55589294,10
nzms,34.46239471,10
nzms,32.88796997,10
nzms,34.0215416,5
nzms,35.42235565,5
nzms,33.60211563,5
nzms,34.65063858,5
nzms,33.64497375,5
nzms,35.35556412,5
nzms,Undetermined,5
nzms,34.2665062,5
nzms,35.24899673,5
