Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,C:\Users\kyamahara\Desktop\S1P_data\Scott_Creek_EDS\20201027_Scott_Creek_Okisutch_Kevan_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-27 15:23:31 PM PDT,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
H1,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H2,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H3,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,N
H4,SCr-486,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H5,SCr-486,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,34,,N,N,N,N
H6,SCr-486,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N,Y
H7,SCr-486-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.71989441,36.35872269,1.212554455,25.12030792,19.58722878,11.46908283,FALSE,0.1,TRUE,3,32,,Y,N,N,N
H8,SCr-486-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.75712204,36.35872269,1.212554455,6.40058279,19.58722878,11.46908283,FALSE,0.1,TRUE,3,33,,Y,N,N,N
H9,SCr-486-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.5991478,36.35872269,1.212554455,27.24079895,19.58722878,11.46908283,FALSE,0.1,TRUE,3,31,,Y,N,N,N
H10,SCr-474-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.88720322,38.56129456,0.81911236,5.865483761,4.088263035,1.937066555,FALSE,0.1,TRUE,3,34,,Y,N,N,N
H11,SCr-474-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.32375717,38.56129456,0.81911236,4.375808239,4.088263035,1.937066555,FALSE,0.1,TRUE,3,35,,Y,N,N,Y
H12,SCr-474-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,39.47292328,38.56129456,0.81911236,2.023497105,4.088263035,1.937066555,FALSE,0.1,TRUE,3,35,,Y,N,N,N
