Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,\\atlas.shore.mbari.org\ESP\Scott_Creek\qpcr\S1P_data\eds_files\20201116_Scott_Creek_Omykiss_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-11-16 10:31:53 AM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
D4,SCr-422,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.46135139,29.5919857,0.142877311,1454.35376,1333.255127,129.842865,FALSE,0.1,TRUE,3,25,,N,N,N,N
D5,SCr-422,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.74456596,29.5919857,0.142877311,1196.151855,1333.255127,129.842865,FALSE,0.1,TRUE,3,27,,N,N,N,N
D6,SCr-422,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.57003593,29.5919857,0.142877311,1349.259888,1333.255127,129.842865,FALSE,0.1,TRUE,3,26,,N,N,N,N
D7,SCr-422-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.30359268,31.70404053,0.354214549,407.8704224,315.8177795,80.84035492,FALSE,0.1,TRUE,3,27,,N,N,N,N
D8,SCr-422-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.97636414,31.70404053,0.354214549,256.3789368,315.8177795,80.84035492,FALSE,0.1,TRUE,3,28,,N,N,N,N
D9,SCr-422-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.83217049,31.70404053,0.354214549,283.2039795,315.8177795,80.84035492,FALSE,0.1,TRUE,3,28,,N,N,N,N
D10,SCr-439-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.8194809,31.81394386,0.006556741,285.6949768,286.790741,1.298770547,FALSE,0.1,TRUE,3,27,,N,N,N,N
D11,SCr-439-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.80670357,31.81394386,0.006556741,288.2253418,286.790741,1.298770547,FALSE,0.1,TRUE,3,28,,N,N,N,N
D12,SCr-439-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.81564713,31.81394386,0.006556741,286.4518738,286.790741,1.298770547,FALSE,0.1,TRUE,3,27,,N,N,N,N
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.63742065,32.17710495,0.795900881,100,,,FALSE,0.1,TRUE,3,27,,Y,N,N,N
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.63581467,32.17710495,0.795900881,100,,,FALSE,0.1,TRUE,3,29,,Y,N,N,N
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,31.25807762,32.17710495,0.795900881,100,,,FALSE,0.1,TRUE,3,27,,Y,N,Y,N
E4,SCr-425,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.89057922,29.92412376,0.049703237,1081.49353,1057.158081,35.91217422,FALSE,0.1,TRUE,3,26,,N,N,N,N
E5,SCr-425,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.90056229,29.92412376,0.049703237,1074.068115,1057.158081,35.91217422,FALSE,0.1,TRUE,3,26,,N,N,N,N
