Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\chloe\20201029_Scott_Creek_Okisutch_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-29 13:10:00 PM PDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
F9,SCr-544-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.62421036,35.23905945,0.443095386,64.8922348,84.39736176,23.78591347,FALSE,0.1,TRUE,3,32,,N,N,N
F10,SCr-562-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.16049576,36.58494186,0.548269928,46.62723923,37.20131302,11.41520214,FALSE,0.1,TRUE,3,32,,Y,N,N
F11,SCr-562-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.39036179,36.58494186,0.548269928,40.46775436,37.20131302,11.41520214,FALSE,0.1,TRUE,3,32,,Y,N,N
F12,SCr-562-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.20396042,36.58494186,0.548269928,24.508955,37.20131302,11.41520214,FALSE,0.1,TRUE,3,33,,Y,N,N
G1,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,Y
G2,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
G3,,O.kisutch,STANDARD,FAM,NFQ-MGB,Undetermined,,,5,,,FALSE,0.1,TRUE,3,39,,N,N,Y
G4,SCr-548,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.15993881,33.09999084,0.132274449,296.3668518,308.2139893,25.6529789,FALSE,0.1,TRUE,3,29,,N,N,N
G5,SCr-548,O.kisutch,UNKNOWN,FAM,NFQ-MGB,32.94835663,33.09999084,0.132274449,337.6494446,308.2139893,25.6529789,FALSE,0.1,TRUE,3,29,,N,N,N
G6,SCr-548,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.19167709,33.09999084,0.132274449,290.6256409,308.2139893,25.6529789,FALSE,0.1,TRUE,3,29,,N,N,N
G7,SCr-548-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.79186249,35.43054962,0.810590148,58.52151489,79.88513947,43.18125916,FALSE,0.1,TRUE,3,32,,Y,N,N
G8,SCr-548-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.99765396,35.43054962,0.810590148,51.5500679,79.88513947,43.18125916,FALSE,0.1,TRUE,3,32,,Y,N,N
G9,SCr-548-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.50213242,35.43054962,0.810590148,129.583847,79.88513947,43.18125916,FALSE,0.1,TRUE,3,30,,Y,N,N
G10,SCr-566,O.kisutch,UNKNOWN,FAM,NFQ-MGB,33.63525772,34.17730331,0.589390397,221.103775,165.1669464,56.8030014,FALSE,0.1,TRUE,3,29,,Y,N,N
G11,SCr-566,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.80472565,34.17730331,0.589390397,107.5356903,165.1669464,56.8030014,FALSE,0.1,TRUE,3,30,,Y,N,N
G12,SCr-566,O.kisutch,UNKNOWN,FAM,NFQ-MGB,34.09192276,34.17730331,0.589390397,166.8614197,165.1669464,56.8030014,FALSE,0.1,TRUE,3,30,,Y,N,N
H1,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H2,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H3,,O.kisutch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H4,SCr-550,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.05812073,37.07811356,0.862078071,26.81409836,29.02173805,14.77513981,FALSE,0.1,TRUE,3,33,,Y,N,N
H5,SCr-550,O.kisutch,UNKNOWN,FAM,NFQ-MGB,37.95001602,37.07811356,0.862078071,15.47463512,29.02173805,14.77513981,FALSE,0.1,TRUE,3,34,,Y,N,N
H6,SCr-550,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.22620773,37.07811356,0.862078071,44.77647781,29.02173805,14.77513981,FALSE,0.1,TRUE,3,32,,Y,N,N
H7,SCr-550-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.27100372,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
H8,SCr-550-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.27100372,38.27100372,,12.69691849,12.69691849,,FALSE,0.1,TRUE,3,34,,N,N,N
H9,SCr-550-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.27100372,,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
H10,SCr-566-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,35.82885742,36.89268112,1.349788666,57.20220184,36.04763412,22.95056915,FALSE,0.1,TRUE,3,32,,Y,N,N
H11,SCr-566-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,38.41107178,36.89268112,1.349788666,11.64675331,36.04763412,22.95056915,FALSE,0.1,TRUE,3,34,,Y,N,N
H12,SCr-566-1:5,O.kisutch,UNKNOWN,FAM,NFQ-MGB,36.43811798,36.89268112,1.349788666,39.29395294,36.04763412,22.95056915,FALSE,0.1,TRUE,3,32,,Y,N,N
