Block Type,96well,,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,,
Experiment File Name,\\atlas.shore.mbari.org\ESP\Scott_Creek\qpcr\S1P_data\eds_files\20201210_Scott_Creek_Omykiss_Chloe_P1.eds,,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-12-10 11:27:55 AM PST,,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,OUTLIERRG,EXPFAIL
F10,SCr-066-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,35.53408813,35.46632385,0.060113285,13.43542194,14.04922962,0.545360148,FALSE,0.1,TRUE,3,31,,N,N,N,N
F11,SCr-066-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,35.44546509,35.46632385,0.060113285,14.23428535,14.04922962,0.545360148,FALSE,0.1,TRUE,3,31,,N,N,N,N
F12,SCr-066-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,35.41941833,35.46632385,0.060113285,14.47798347,14.04922962,0.545360148,FALSE,0.1,TRUE,3,31,,N,N,N,N
G1,,O.mykiss,STANDARD,FAM,NFQ-MGB,37.59398651,37.06160355,0.485916704,5,,,FALSE,0.1,TRUE,3,33,,N,N,N,N
G2,,O.mykiss,STANDARD,FAM,NFQ-MGB,36.94883347,37.06160355,0.485916704,5,,,FALSE,0.1,TRUE,3,33,,N,N,N,N
G3,,O.mykiss,STANDARD,FAM,NFQ-MGB,36.64198303,37.06160355,0.485916704,5,,,FALSE,0.1,TRUE,3,32,,N,N,N,N
G4,SCr-045,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.43839645,33.84692001,0.634534478,52.65353775,42.49686813,15.17350388,FALSE,0.1,TRUE,3,30,,Y,N,N,N
G5,SCr-045,O.mykiss,UNKNOWN,FAM,NFQ-MGB,34.57793045,33.84692001,0.634534478,25.05460167,42.49686813,15.17350388,FALSE,0.1,TRUE,3,30,,Y,N,N,N
G6,SCr-045,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.52442932,33.84692001,0.634534478,49.78245926,42.49686813,15.17350388,FALSE,0.1,TRUE,3,29,,Y,N,N,N
G7,SCr-045-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,36.77287292,36.50251007,0.382350802,5.992647648,7.258572578,1.790287852,FALSE,0.1,TRUE,3,33,,N,N,N,N
