"Plot Title: Range"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309219, SEN S/N: 20309219, LBL: F)","Event, units (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Attached (LGR S/N: 20309219)","Host Connected (LGR S/N: 20309219)","Stopped (LGR S/N: 20309219)","End Of File (LGR S/N: 20309219)"
1048,03/15/20 03:30:00 PM,68.248,,,,,
1049,03/15/20 03:45:00 PM,66.537,,,,,
1050,03/15/20 04:00:00 PM,66.193,,,,,
1051,03/15/20 04:15:00 PM,64.139,,,,,
1052,03/15/20 04:30:00 PM,62.083,,,,,
1053,03/15/20 04:45:00 PM,59.164,,,,,
1054,03/15/20 04:50:43 PM,,1.60,,,,
1055,03/15/20 05:00:00 PM,57.614,,,,,
1056,03/15/20 05:12:34 PM,,1.61,,,,
1057,03/15/20 05:15:00 PM,57.268,,,,,
1058,03/15/20 05:30:00 PM,55.884,,,,,
1059,03/15/20 05:45:00 PM,54.669,,,,,
1060,03/15/20 06:00:00 PM,53.449,,,,,
1061,03/15/20 06:15:00 PM,52.225,,,,,
1062,03/15/20 06:30:00 PM,51.523,,,,,
1063,03/15/20 06:45:00 PM,50.995,,,,,
1064,03/15/20 06:57:09 PM,,1.62,,,,
1065,03/15/20 07:00:00 PM,50.643,,,,,
1066,03/15/20 07:01:46 PM,,1.63,,,,
1067,03/15/20 07:15:00 PM,50.466,,,,,
1068,03/15/20 07:30:00 PM,50.643,,,,,
1069,03/15/20 07:45:00 PM,50.466,,,,,
1070,03/15/20 08:00:00 PM,50.290,,,,,
1071,03/15/20 08:15:00 PM,49.759,,,,,
1072,03/15/20 08:30:00 PM,49.228,,,,,
1073,03/15/20 08:45:00 PM,49.050,,,,,
1074,03/15/20 09:00:00 PM,48.871,,,,,
1075,03/15/20 09:15:00 PM,48.871,,,,,
1076,03/15/20 09:30:00 PM,48.871,,,,,
1077,03/15/20 09:45:00 PM,48.695,,,,,
1078,03/15/20 09:52:59 PM,,1.64,,,,
1079,03/15/20 10:00:00 PM,48.871,,,,,
1080,03/15/20 10:00:36 PM,,1.65,,,,
1081,03/15/20 10:15:00 PM,48.871,,,,,
1082,03/15/20 10:30:00 PM,48.871,,,,,
1083,03/15/20 10:45:00 PM,48.695,,,,,
1084,03/15/20 11:00:00 PM,48.339,,,,,
1085,03/15/20 11:13:57 PM,,1.66,,,,
1086,03/15/20 11:15:00 PM,48.339,,,,,
1087,03/15/20 11:26:34 PM,,1.67,,,,
1088,03/15/20 11:30:00 PM,48.160,,,,,
1089,03/15/20 11:40:23 PM,,1.68,,,,
1090,03/15/20 11:45:00 PM,47.802,,,,,
1091,03/15/20 11:52:08 PM,,1.69,,,,
1092,03/15/20 11:59:44 PM,,1.70,,,,
1093,03/16/20 12:00:00 AM,47.266,,,,,
1094,03/16/20 12:06:55 AM,,1.71,,,,
1095,03/16/20 12:12:28 AM,,1.72,,,,
1096,03/16/20 12:15:00 AM,46.728,,,,,
1097,03/16/20 12:18:50 AM,,1.73,,,,
1098,03/16/20 12:30:00 AM,46.728,,,,,
1099,03/16/20 12:45:00 AM,46.548,,,,,
1100,03/16/20 01:00:00 AM,46.548,,,,,
1101,03/16/20 01:11:06 AM,,1.74,,,,
1102,03/16/20 01:15:00 AM,46.548,,,,,
1103,03/16/20 01:30:00 AM,46.548,,,,,
1104,03/16/20 01:45:00 AM,46.548,,,,,
1105,03/16/20 02:00:00 AM,46.548,,,,,
1106,03/16/20 02:15:00 AM,46.369,,,,,
1107,03/16/20 02:30:00 AM,46.369,,,,,
1108,03/16/20 02:45:00 AM,46.188,,,,,
1109,03/16/20 03:00:00 AM,46.188,,,,,
1110,03/16/20 03:15:00 AM,46.008,,,,,
1111,03/16/20 03:30:00 AM,46.008,,,,,
1112,03/16/20 03:45:00 AM,46.008,,,,,
1113,03/16/20 03:48:13 AM,,1.75,,,,
1114,03/16/20 04:00:00 AM,46.008,,,,,
1115,03/16/20 04:04:31 AM,,1.76,,,,
1116,03/16/20 04:10:11 AM,,1.77,,,,
1117,03/16/20 04:15:00 AM,45.828,1.78,,,,
1118,03/16/20 04:18:51 AM,,1.79,,,,
1119,03/16/20 04:21:46 AM,,1.80,,,,
1120,03/16/20 04:27:04 AM,,1.81,,,,
1121,03/16/20 04:30:00 AM,45.286,,,,,
1122,03/16/20 04:31:47 AM,,1.82,,,,
1123,03/16/20 04:37:34 AM,,1.83,,,,
1124,03/16/20 04:44:29 AM,,1.84,,,,
1125,03/16/20 04:45:00 AM,45.104,,,,,
1126,03/16/20 05:00:00 AM,44.922,,,,,
1127,03/16/20 05:00:31 AM,,1.85,,,,
1128,03/16/20 05:12:19 AM,,1.86,,,,
1129,03/16/20 05:15:00 AM,44.922,,,,,
1130,03/16/20 05:19:11 AM,,1.87,,,,
1131,03/16/20 05:30:00 AM,44.560,,,,,
1132,03/16/20 05:30:31 AM,,1.88,,,,
1133,03/16/20 05:45:00 AM,44.379,,,,,
1134,03/16/20 06:00:00 AM,44.195,,,,,
1135,03/16/20 06:15:00 AM,43.831,,,,,
1136,03/16/20 06:30:00 AM,43.466,,,,,
1137,03/16/20 06:45:00 AM,44.195,,,,,
1138,03/16/20 07:00:00 AM,45.286,,,,,
1139,03/16/20 07:15:00 AM,46.188,,,,,
1140,03/16/20 07:30:00 AM,46.908,,,,,
1141,03/16/20 07:45:00 AM,48.160,,,,,
1142,03/16/20 07:57:16 AM,,1.89,,,,
1143,03/16/20 08:00:00 AM,48.871,,,,,
1144,03/16/20 08:15:00 AM,51.346,,,,,
1145,03/16/20 08:30:00 AM,56.057,,,,,
1146,03/16/20 08:45:00 AM,59.680,,,,,
1147,03/16/20 09:00:00 AM,63.797,,,,,
1148,03/16/20 09:15:00 AM,77.923,,,,,
1149,03/16/20 09:30:00 AM,89.384,,,,,
1150,03/16/20 09:45:00 AM,89.938,,,,,
1151,03/16/20 10:00:00 AM,79.853,,,,,
1152,03/16/20 10:15:00 AM,89.755,,,,,
1153,03/16/20 10:30:00 AM,98.699,,,,,
1154,03/16/20 10:45:00 AM,102.493,,,,,
1155,03/16/20 11:00:00 AM,106.624,,,,,
1156,03/16/20 11:15:00 AM,106.624,,,,,
1157,03/16/20 11:30:00 AM,108.108,,,,,
1158,03/16/20 11:45:00 AM,111.139,,,,,
1159,03/16/20 12:00:00 PM,112.914,,,,,
1160,03/16/20 12:15:00 PM,111.139,,,,,
1161,03/16/20 12:30:00 PM,112.914,,,,,
1162,03/16/20 12:45:00 PM,113.587,,,,,
1163,03/16/20 01:00:00 PM,114.039,,,,,
1164,03/16/20 01:15:00 PM,110.046,,,,,
1165,03/16/20 01:30:00 PM,86.277,,,,,
1166,03/16/20 01:45:00 PM,77.923,,,,,
1167,03/16/20 02:00:00 PM,97.525,,,,,
1168,03/16/20 02:15:00 PM,103.104,,,,,
1169,03/16/20 02:30:00 PM,107.470,,,,,
1170,03/16/20 02:45:00 PM,101.685,,,,,
1171,03/16/20 03:00:00 PM,91.053,,,,,
1172,03/16/20 03:15:00 PM,80.559,,,,,
1173,03/16/20 03:30:00 PM,72.199,,,,,
1174,03/16/20 03:45:00 PM,72.372,,,,,
1175,03/16/20 04:00:00 PM,66.366,,,,,
1176,03/16/20 04:15:00 PM,65.509,,,,,
1177,03/16/20 04:30:00 PM,65.509,,,,,
1178,03/16/20 04:45:00 PM,60.883,,,,,
1179,03/16/20 05:00:00 PM,58.476,,,,,
1180,03/16/20 05:15:00 PM,56.577,,,,,
1181,03/16/20 05:30:00 PM,54.669,,,,,
1182,03/16/20 05:45:00 PM,52.750,,,,,
1183,03/16/20 06:00:00 PM,50.819,,,,,
1184,03/16/20 06:15:00 PM,49.582,,,,,
1185,03/16/20 06:30:00 PM,49.404,,,,,
1186,03/16/20 06:45:00 PM,48.339,,,,,
1187,03/16/20 07:00:00 PM,47.088,,,,,
1188,03/16/20 07:15:00 PM,46.369,,,,,
1189,03/16/20 07:30:00 PM,46.008,,,,,
1190,03/16/20 07:45:00 PM,46.188,,,,,
1191,03/16/20 08:00:00 PM,45.828,,,,,
1192,03/16/20 08:15:00 PM,45.104,,,,,
1193,03/16/20 08:30:00 PM,44.560,,,,,
1194,03/16/20 08:45:00 PM,44.195,,,,,
1195,03/16/20 09:00:00 PM,44.013,,,,,
1196,03/16/20 09:15:00 PM,43.831,,,,,
1197,03/16/20 09:30:00 PM,43.831,,,,,
1198,03/16/20 09:45:00 PM,43.831,,,,,
1199,03/16/20 10:00:00 PM,43.466,,,,,
1200,03/16/20 10:15:00 PM,43.466,,,,,
1201,03/16/20 10:30:00 PM,43.466,,,,,
1202,03/16/20 10:45:00 PM,44.013,,,,,
1203,03/16/20 11:00:00 PM,44.195,,,,,
1204,03/16/20 11:15:00 PM,44.013,,,,,
1205,03/16/20 11:30:00 PM,44.013,,,,,
1206,03/16/20 11:45:00 PM,44.560,,,,,
1207,03/16/20 11:59:30 PM,,1.90,,,,
1208,03/17/20 12:00:00 AM,45.286,,,,,
1209,03/17/20 12:11:14 AM,,1.91,,,,
1210,03/17/20 12:15:00 AM,45.466,,,,,
1211,03/17/20 12:19:26 AM,,1.92,,,,
1212,03/17/20 12:21:42 AM,,1.93,,,,
1213,03/17/20 12:23:46 AM,,1.94,,,,
1214,03/17/20 12:30:00 AM,45.286,,,,,
1215,03/17/20 12:32:12 AM,,1.95,,,,
1216,03/17/20 12:45:00 AM,45.466,,,,,
1217,03/17/20 01:00:00 AM,45.648,,,,,
1218,03/17/20 01:13:07 AM,,1.96,,,,
1219,03/17/20 01:15:00 AM,45.648,,,,,
1220,03/17/20 01:23:04 AM,,1.97,,,,
1221,03/17/20 01:30:00 AM,45.648,,,,,
1222,03/17/20 01:32:51 AM,,1.98,,,,
1223,03/17/20 01:45:00 AM,45.648,,,,,
1224,03/17/20 01:49:10 AM,,1.99,,,,
1225,03/17/20 02:00:00 AM,45.466,,,,,
1226,03/17/20 02:15:00 AM,45.286,,,,,
1227,03/17/20 02:30:00 AM,44.922,,,,,
1228,03/17/20 02:45:00 AM,45.104,,,,,
1229,03/17/20 02:45:18 AM,,2.00,,,,
1230,03/17/20 02:49:17 AM,,2.01,,,,
1231,03/17/20 02:53:38 AM,,2.02,,,,
1232,03/17/20 02:56:35 AM,,2.03,,,,
1233,03/17/20 02:58:50 AM,,2.04,,,,
1234,03/17/20 03:00:00 AM,44.922,,,,,
1235,03/17/20 03:00:24 AM,,2.05,,,,
1236,03/17/20 03:03:28 AM,,2.06,,,,
1237,03/17/20 03:07:12 AM,,2.07,,,,
1238,03/17/20 03:10:56 AM,,2.08,,,,
1239,03/17/20 03:13:11 AM,,2.09,,,,
1240,03/17/20 03:15:00 AM,44.922,,,,,
1241,03/17/20 03:16:03 AM,,2.10,,,,
1242,03/17/20 03:18:46 AM,,2.11,,,,
1243,03/17/20 03:26:45 AM,,2.12,,,,
1244,03/17/20 03:29:33 AM,,2.13,,,,
1245,03/17/20 03:30:00 AM,45.104,,,,,
1246,03/17/20 03:33:46 AM,,2.14,,,,
1247,03/17/20 03:44:50 AM,,2.15,,,,
1248,03/17/20 03:45:00 AM,45.104,,,,,
1249,03/17/20 03:51:59 AM,,2.16,,,,
1250,03/17/20 03:59:25 AM,,2.17,,,,
1251,03/17/20 04:00:00 AM,45.286,,,,,
1252,03/17/20 04:05:04 AM,,2.18,,,,
1253,03/17/20 04:10:50 AM,,2.19,,,,
1254,03/17/20 04:15:00 AM,45.286,,,,,
1255,03/17/20 04:17:14 AM,,2.20,,,,
1256,03/17/20 04:30:00 AM,45.104,,,,,
1257,03/17/20 04:35:02 AM,,2.21,,,,
1258,03/17/20 04:45:00 AM,45.104,,,,,
1259,03/17/20 05:00:00 AM,45.104,,,,,
1260,03/17/20 05:15:00 AM,45.104,,,,,
1261,03/17/20 05:15:32 AM,,2.22,,,,
1262,03/17/20 05:26:24 AM,,2.23,,,,
1263,03/17/20 05:30:00 AM,45.104,,,,,
1264,03/17/20 05:36:38 AM,,2.24,,,,
1265,03/17/20 05:45:00 AM,45.104,,,,,
1266,03/17/20 06:00:00 AM,44.742,,,,,
1267,03/17/20 06:15:00 AM,44.379,,,,,
1268,03/17/20 06:30:00 AM,45.104,,,,,
1269,03/17/20 06:45:00 AM,46.548,,,,,
1270,03/17/20 07:00:00 AM,48.517,,,,,
1271,03/17/20 07:15:00 AM,48.160,,,,,
1272,03/17/20 07:30:00 AM,52.050,,,,,
1273,03/17/20 07:45:00 AM,62.940,,,,,
1274,03/17/20 08:00:00 AM,74.271,,,,,
1275,03/17/20 08:15:00 AM,63.455,,,,,
1276,03/17/20 08:30:00 AM,56.404,,,,,
1277,03/17/20 08:45:00 AM,54.322,,,,,
1278,03/17/20 09:00:00 AM,55.884,,,,,
1279,03/17/20 09:15:00 AM,77.225,,,,,
1280,03/17/20 09:30:00 AM,86.097,,,,,
1281,03/17/20 09:45:00 AM,91.612,,,,,
1282,03/17/20 10:00:00 AM,103.104,,,,,
1283,03/17/20 10:15:00 AM,101.484,,,,,
1284,03/17/20 10:30:00 AM,103.307,,,,,
1285,03/17/20 10:45:00 AM,91.053,,,,,
1286,03/17/20 11:00:00 AM,106.414,,,,,
1287,03/17/20 11:15:00 AM,112.690,,,,,
1288,03/17/20 11:30:00 AM,117.028,,,,,
1289,03/17/20 11:45:00 AM,121.829,,,,,
1290,03/17/20 12:00:00 PM,121.338,,,,,
1291,03/17/20 12:15:00 PM,120.362,,,,,
1292,03/17/20 12:30:00 PM,117.732,,,,,
1293,03/17/20 12:45:00 PM,116.330,,,,,
1294,03/17/20 01:00:00 PM,116.100,,,,,
1295,03/17/20 01:15:00 PM,108.964,,,,,
1296,03/17/20 01:30:00 PM,89.938,,,,,
1297,03/17/20 01:45:00 PM,85.374,,,,,
1298,03/17/20 02:00:00 PM,98.503,,,,,
1299,03/17/20 02:15:00 PM,96.555,,,,,
1300,03/17/20 02:30:00 PM,92.737,,,,,
1301,03/17/20 02:45:00 PM,87.552,,,,,
1302,03/17/20 03:00:00 PM,84.474,,,,,
1303,03/17/20 03:15:00 PM,76.006,,,,,
1304,03/17/20 03:30:00 PM,68.248,,,,,
1305,03/17/20 03:45:00 PM,64.481,,,,,
1306,03/17/20 03:45:12 PM,,2.25,,,,
1307,03/17/20 03:56:36 PM,,2.26,,,,
1308,03/17/20 04:00:00 PM,63.111,,,,,
1309,03/17/20 04:15:00 PM,64.310,,,,,
1310,03/17/20 04:30:00 PM,64.310,,,,,
1311,03/17/20 04:45:00 PM,64.825,,,,,
1312,03/17/20 05:00:00 PM,64.481,,,,,
1313,03/17/20 05:15:00 PM,62.425,,,,,
1314,03/17/20 05:30:00 PM,59.851,,,,,
1315,03/17/20 05:45:00 PM,57.268,,,,,
1316,03/17/20 06:00:00 PM,55.189,,,,,
1317,03/17/20 06:15:00 PM,53.449,,,,,
1318,03/17/20 06:30:00 PM,51.874,,,,,
1319,03/17/20 06:45:00 PM,50.819,,,,,
1320,03/17/20 07:00:00 PM,50.113,,,,,
1321,03/17/20 07:15:00 PM,49.404,,,,,
1322,03/17/20 07:30:00 PM,48.871,,,,,
1323,03/17/20 07:45:00 PM,48.339,,,,,
1324,03/17/20 08:00:00 PM,47.802,,,,,
1325,03/17/20 08:15:00 PM,47.266,,,,,
1326,03/17/20 08:30:00 PM,46.728,,,,,
1327,03/17/20 08:45:00 PM,46.369,,,,,
1328,03/17/20 09:00:00 PM,45.828,,,,,
1329,03/17/20 09:15:00 PM,45.286,,,,,
1330,03/17/20 09:30:00 PM,44.922,,,,,
1331,03/17/20 09:45:00 PM,44.560,,,,,
1332,03/17/20 10:00:00 PM,44.379,,,,,
1333,03/17/20 10:15:00 PM,44.013,,,,,
1334,03/17/20 10:30:00 PM,43.831,,,,,
1335,03/17/20 10:45:00 PM,43.648,,,,,
1336,03/17/20 11:00:00 PM,43.466,,,,,
1337,03/17/20 11:15:00 PM,43.466,,,,,
1338,03/17/20 11:30:00 PM,43.648,,,,,
1339,03/17/20 11:45:00 PM,43.648,,,,,
1340,03/18/20 12:00:00 AM,43.466,,,,,
1341,03/18/20 12:15:00 AM,43.831,,,,,
1342,03/18/20 12:30:00 AM,44.560,,,,,
1343,03/18/20 12:45:00 AM,45.286,,,,,
1344,03/18/20 01:00:00 AM,45.648,,,,,
1345,03/18/20 01:15:00 AM,45.648,,,,,
1346,03/18/20 01:30:00 AM,46.008,,,,,
1347,03/18/20 01:45:00 AM,46.188,,,,,
1348,03/18/20 02:00:00 AM,46.548,,,,,
1349,03/18/20 02:15:00 AM,46.728,,,,,
1350,03/18/20 02:30:00 AM,46.908,,,,,
1351,03/18/20 02:45:00 AM,46.728,,,,,
1352,03/18/20 03:00:00 AM,46.188,,,,,
1353,03/18/20 03:15:00 AM,45.648,,,,,
1354,03/18/20 03:30:00 AM,45.466,,,,,
1355,03/18/20 03:45:00 AM,45.104,,,,,
1356,03/18/20 04:00:00 AM,45.104,,,,,
1357,03/18/20 04:15:00 AM,45.648,,,,,
1358,03/18/20 04:30:00 AM,46.008,,,,,
1359,03/18/20 04:45:00 AM,46.008,,,,,
1360,03/18/20 05:00:00 AM,46.188,,,,,
1361,03/18/20 05:15:00 AM,46.188,,,,,
1362,03/18/20 05:30:00 AM,46.188,,,,,
1363,03/18/20 05:45:00 AM,46.369,,,,,
1364,03/18/20 06:00:00 AM,46.188,,,,,
1365,03/18/20 06:15:00 AM,46.369,,,,,
1366,03/18/20 06:30:00 AM,46.548,,,,,
1367,03/18/20 06:45:00 AM,46.728,,,,,
1368,03/18/20 07:00:00 AM,47.266,,,,,
1369,03/18/20 07:15:00 AM,47.982,,,,,
1370,03/18/20 07:30:00 AM,48.871,,,,,
1371,03/18/20 07:45:00 AM,49.937,,,,,
1372,03/18/20 08:00:00 AM,50.290,,,,,
1373,03/18/20 08:15:00 AM,50.995,,,,,
1374,03/18/20 08:30:00 AM,52.750,,,,,
1375,03/18/20 08:45:00 AM,57.441,,,,,
1376,03/18/20 09:00:00 AM,60.883,,,,,
1377,03/18/20 09:15:00 AM,65.338,,,,,
1378,03/18/20 09:30:00 AM,65.680,,,,,
1379,03/18/20 09:45:00 AM,64.310,,,,,
1380,03/18/20 10:00:00 AM,65.338,,,,,
1381,03/18/20 10:15:00 AM,69.107,,,,,
1382,03/18/20 10:30:00 AM,73.062,,,,,
1383,03/18/20 10:45:00 AM,74.271,,,,,
1384,03/18/20 11:00:00 AM,72.718,,,,,
1385,03/18/20 11:15:00 AM,68.421,,,,,
1386,03/18/20 11:30:00 AM,66.537,,,,,
1387,03/18/20 11:45:00 AM,75.139,,,,,
1388,03/18/20 12:00:00 PM,81.621,,,,,
1389,03/18/20 12:15:00 PM,96.942,,,,,
1390,03/18/20 12:30:00 PM,109.828,,,,,
1391,03/18/20 12:45:00 PM,114.721,,,,,
1392,03/18/20 01:00:00 PM,101.685,,,,,
1393,03/18/20 01:15:00 PM,85.014,,,,,
1394,03/18/20 01:30:00 PM,74.271,,,,,
1395,03/18/20 01:30:20 PM,,2.27,,,,
1396,03/18/20 01:45:00 PM,75.659,,,,,
1397,03/18/20 02:00:00 PM,81.442,,,,,
1398,03/18/20 02:15:00 PM,88.466,,,,,
1399,03/18/20 02:30:00 PM,95.400,,,,,
1400,03/18/20 02:45:00 PM,90.495,,,,,
1401,03/18/20 03:00:00 PM,85.735,,,,,
1402,03/18/20 03:15:00 PM,82.864,,,,,
1403,03/18/20 03:30:00 PM,74.791,,,,,
1404,03/18/20 03:45:00 PM,71.856,,,,,
1405,03/18/20 04:00:00 PM,71.168,,,,,
1406,03/18/20 04:15:00 PM,71.856,,,,,
1407,03/18/20 04:30:00 PM,70.308,,,,,
1408,03/18/20 04:45:00 PM,68.592,,,,,
1409,03/18/20 05:00:00 PM,66.537,,,,,
1410,03/18/20 05:15:00 PM,64.139,,,,,
1411,03/18/20 05:30:00 PM,59.337,,,,,
1412,03/18/20 05:45:00 PM,55.884,,,,,
1413,03/18/20 06:00:00 PM,52.925,,,,,
1414,03/18/20 06:15:00 PM,50.819,,,,,
1415,03/18/20 06:30:00 PM,49.228,,,,,
1416,03/18/20 06:45:00 PM,48.339,,,,,
1417,03/18/20 07:00:00 PM,47.446,,,,,
1418,03/18/20 07:15:00 PM,46.908,,,,,
1419,03/18/20 07:30:00 PM,46.548,,,,,
1420,03/18/20 07:45:00 PM,46.728,,,,,
1421,03/18/20 08:00:00 PM,46.728,,,,,
1422,03/18/20 08:15:00 PM,46.188,,,,,
1423,03/18/20 08:30:00 PM,45.648,,,,,
1424,03/18/20 08:45:00 PM,45.286,,,,,
1425,03/18/20 09:00:00 PM,45.648,,,,,
1426,03/18/20 09:15:00 PM,46.188,,,,,
1427,03/18/20 09:30:00 PM,46.548,,,,,
1428,03/18/20 09:45:00 PM,46.908,,,,,
1429,03/18/20 10:00:00 PM,46.728,,,,,
1430,03/18/20 10:15:00 PM,46.728,,,,,
1431,03/18/20 10:30:00 PM,46.369,,,,,
1432,03/18/20 10:45:00 PM,45.286,,,,,
1433,03/18/20 11:00:00 PM,44.742,,,,,
1434,03/18/20 11:15:00 PM,44.742,,,,,
1435,03/18/20 11:30:00 PM,45.466,,,,,
1436,03/18/20 11:45:00 PM,45.828,,,,,
1437,03/19/20 12:00:00 AM,46.188,,,,,
1438,03/19/20 12:15:00 AM,46.369,,,,,
1439,03/19/20 12:30:00 AM,46.008,,,,,
1440,03/19/20 12:45:00 AM,44.560,,,,,
1441,03/19/20 01:00:00 AM,43.648,,,,,
1442,03/19/20 01:15:00 AM,43.099,,,,,
1443,03/19/20 01:30:00 AM,42.732,,,,,
1444,03/19/20 01:45:00 AM,42.548,,,,,
1445,03/19/20 02:00:00 AM,42.548,,,,,
1446,03/19/20 02:15:00 AM,42.548,,,,,
1447,03/19/20 02:30:00 AM,42.548,,,,,
1448,03/19/20 02:45:00 AM,43.099,,,,,
1449,03/19/20 03:00:00 AM,43.831,,,,,
1450,03/19/20 03:15:00 AM,44.195,,,,,
1451,03/19/20 03:30:00 AM,44.742,,,,,
1452,03/19/20 03:45:00 AM,44.560,,,,,
1453,03/19/20 04:00:00 AM,43.466,,,,,
1454,03/19/20 04:15:00 AM,42.548,,,,,
1455,03/19/20 04:30:00 AM,42.363,,,,,
1456,03/19/20 04:45:00 AM,42.548,,,,,
1457,03/19/20 05:00:00 AM,42.363,,,,,
1458,03/19/20 05:15:00 AM,41.994,,,,,
1459,03/19/20 05:30:00 AM,41.994,,,,,
1460,03/19/20 05:45:00 AM,42.179,,,,,
1461,03/19/20 06:00:00 AM,42.363,,,,,
1462,03/19/20 06:15:00 AM,42.915,,,,,
1463,03/19/20 06:30:00 AM,43.282,,,,,
1464,03/19/20 06:45:00 AM,43.831,,,,,
1465,03/19/20 07:00:00 AM,44.379,,,,,
1466,03/19/20 07:15:00 AM,45.828,,,,,
1467,03/19/20 07:30:00 AM,52.750,,,,,
1468,03/19/20 07:45:00 AM,59.508,,,,,
1469,03/19/20 08:00:00 AM,60.712,,,,,
1470,03/19/20 08:15:00 AM,65.167,,,,,
1471,03/19/20 08:30:00 AM,65.509,,,,,
1472,03/19/20 08:45:00 AM,62.940,,,,,
1473,03/19/20 09:00:00 AM,62.769,,,,,
1474,03/19/20 09:15:00 AM,77.225,,,,,
1475,03/19/20 09:30:00 AM,96.361,,,,,
1476,03/19/20 09:45:00 AM,106.835,,,,,
1477,03/19/20 10:00:00 AM,113.137,,,,,
1478,03/19/20 10:15:00 AM,98.699,,,,,
1479,03/19/20 10:30:00 AM,108.750,,,,,
1480,03/19/20 10:45:00 AM,109.180,,,,,
1481,03/19/20 11:00:00 AM,109.828,,,,,
1482,03/19/20 11:15:00 AM,94.253,,,,,
1483,03/19/20 11:30:00 AM,83.579,,,,,
1484,03/19/20 11:45:00 AM,82.330,,,,,
1485,03/19/20 12:00:00 PM,81.442,,,,,
1486,03/19/20 12:15:00 PM,104.333,,,,,
1487,03/19/20 12:30:00 PM,96.555,,,,,
1488,03/19/20 12:45:00 PM,85.915,,,,,
1489,03/19/20 01:00:00 PM,92.550,,,,,
1490,03/19/20 01:15:00 PM,102.900,,,,,
1491,03/19/20 01:30:00 PM,93.873,,,,,
1492,03/19/20 01:45:00 PM,98.897,,,,,
1493,03/19/20 02:00:00 PM,97.137,,,,,
1494,03/19/20 02:15:00 PM,102.493,,,,,
1495,03/19/20 02:30:00 PM,109.396,,,,,
1496,03/19/20 02:45:00 PM,110.264,,,,,
1497,03/19/20 03:00:00 PM,94.444,,,,,
1498,03/19/20 03:15:00 PM,83.221,,,,,
1499,03/19/20 03:30:00 PM,76.354,,,,,
1500,03/19/20 03:45:00 PM,72.718,,,,,
1501,03/19/20 04:00:00 PM,68.763,,,,,
1502,03/19/20 04:15:00 PM,68.421,,,,,
1503,03/19/20 04:30:00 PM,68.077,,,,,
1504,03/19/20 04:45:00 PM,65.680,,,,,
1505,03/19/20 05:00:00 PM,64.825,,,,,
1506,03/19/20 05:15:00 PM,64.652,,,,,
1507,03/19/20 05:30:00 PM,64.825,,,,,
1508,03/19/20 05:45:00 PM,63.455,,,,,
1509,03/19/20 06:00:00 PM,60.712,,,,,
1510,03/19/20 06:15:00 PM,57.441,,,,,
1511,03/19/20 06:30:00 PM,53.798,,,,,
1512,03/19/20 06:45:00 PM,51.523,,,,,
1513,03/19/20 07:00:00 PM,50.113,,,,,
1514,03/19/20 07:15:00 PM,49.404,,,,,
1515,03/19/20 07:30:00 PM,48.695,,,,,
1516,03/19/20 07:45:00 PM,48.160,,,,,
1517,03/19/20 08:00:00 PM,48.160,,,,,
1518,03/19/20 08:15:00 PM,47.624,,,,,
1519,03/19/20 08:30:00 PM,47.088,,,,,
1520,03/19/20 08:45:00 PM,46.908,,,,,
1521,03/19/20 09:00:00 PM,46.548,,,,,
1522,03/19/20 09:15:00 PM,46.548,,,,,
1523,03/19/20 09:30:00 PM,46.188,,,,,
1524,03/19/20 09:45:00 PM,45.828,,,,,
1525,03/19/20 10:00:00 PM,45.648,,,,,
1526,03/19/20 10:15:00 PM,46.188,,,,,
1527,03/19/20 10:30:00 PM,46.548,,,,,
1528,03/19/20 10:45:00 PM,46.008,,,,,
1529,03/19/20 11:00:00 PM,45.286,,,,,
1530,03/19/20 11:15:00 PM,44.922,,,,,
1531,03/19/20 11:30:00 PM,44.560,,,,,
1532,03/19/20 11:45:00 PM,44.560,,,,,
1533,03/20/20 12:00:00 AM,44.379,,,,,
1534,03/20/20 12:15:00 AM,44.195,,,,,
1535,03/20/20 12:30:00 AM,43.831,,,,,
1536,03/20/20 12:45:00 AM,43.831,,,,,
1537,03/20/20 01:00:00 AM,43.831,,,,,
1538,03/20/20 01:15:00 AM,44.195,,,,,
1539,03/20/20 01:30:00 AM,44.379,,,,,
1540,03/20/20 01:45:00 AM,44.560,,,,,
1541,03/20/20 02:00:00 AM,44.379,,,,,
1542,03/20/20 02:15:00 AM,44.379,,,,,
1543,03/20/20 02:30:00 AM,43.831,,,,,
1544,03/20/20 02:45:00 AM,43.648,,,,,
1545,03/20/20 03:00:00 AM,43.648,,,,,
1546,03/20/20 03:15:00 AM,44.379,,,,,
1547,03/20/20 03:30:00 AM,44.379,,,,,
1548,03/20/20 03:45:00 AM,45.104,,,,,
1549,03/20/20 04:00:00 AM,45.828,,,,,
1550,03/20/20 04:15:00 AM,46.188,,,,,
1551,03/20/20 04:30:00 AM,46.008,,,,,
1552,03/20/20 04:45:00 AM,44.922,,,,,
1553,03/20/20 05:00:00 AM,44.379,,,,,
1554,03/20/20 05:15:00 AM,44.195,,,,,
1555,03/20/20 05:30:00 AM,44.379,,,,,
1556,03/20/20 05:45:00 AM,44.742,,,,,
1557,03/20/20 06:00:00 AM,44.560,,,,,
1558,03/20/20 06:15:00 AM,44.195,,,,,
1559,03/20/20 06:30:00 AM,44.742,,,,,
