"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993)","Coupler Attached (LGR S/N: 9668993)","Host Connected (LGR S/N: 9668993)","End Of File (LGR S/N: 9668993)"
1281,10/09/19 05:13:39 PM,65.338,,,,,
1282,10/09/19 05:28:39 PM,64.310,,,,,
1283,10/09/19 05:43:39 PM,63.626,,,,,
1284,10/09/19 05:58:39 PM,62.598,,,,,
1285,10/09/19 06:13:39 PM,61.569,,,,,
1286,10/09/19 06:28:39 PM,60.712,,,,,
1287,10/09/19 06:43:39 PM,60.024,,,,,
1288,10/09/19 06:58:39 PM,59.164,,,,,
1289,10/09/19 07:13:39 PM,58.303,,,,,
1290,10/09/19 07:28:39 PM,57.614,,,,,
1291,10/09/19 07:43:39 PM,56.750,,,,,
1292,10/09/19 07:58:39 PM,56.057,,,,,
1293,10/09/19 08:13:39 PM,55.537,,,,,
1294,10/09/19 08:28:39 PM,55.189,,,,,
1295,10/09/19 08:43:39 PM,54.495,,,,,
1296,10/09/19 08:58:39 PM,54.147,,,,,
1297,10/09/19 09:13:39 PM,53.623,,,,,
1298,10/09/19 09:28:39 PM,53.274,,,,,
1299,10/09/19 09:43:39 PM,52.750,,,,,
1300,10/09/19 09:58:39 PM,52.225,,,,,
1301,10/09/19 10:13:39 PM,52.050,,,,,
1302,10/09/19 10:28:39 PM,51.699,,,,,
1303,10/09/19 10:43:39 PM,51.523,,,,,
1304,10/09/19 10:58:39 PM,51.346,,,,,
1305,10/09/19 11:13:39 PM,51.346,,,,,
1306,10/09/19 11:28:39 PM,51.346,,,,,
1307,10/09/19 11:43:39 PM,51.523,,,,,
1308,10/09/19 11:58:39 PM,51.523,,,,,
1309,10/10/19 12:13:39 AM,51.523,,,,,
1310,10/10/19 12:28:39 AM,51.523,,,,,
1311,10/10/19 12:43:39 AM,51.874,,,,,
1312,10/10/19 12:58:39 AM,52.576,,,,,
1313,10/10/19 01:13:39 AM,53.973,,,,,
1314,10/10/19 01:28:39 AM,54.669,,,,,
1315,10/10/19 01:43:39 AM,54.322,,,,,
1316,10/10/19 01:58:39 AM,53.973,,,,,
1317,10/10/19 02:13:39 AM,53.274,,,,,
1318,10/10/19 02:28:39 AM,52.750,,,,,
1319,10/10/19 02:43:39 AM,52.050,,,,,
1320,10/10/19 02:58:39 AM,51.523,,,,,
1321,10/10/19 03:13:39 AM,51.346,,,,,
1322,10/10/19 03:28:39 AM,50.995,,,,,
1323,10/10/19 03:43:39 AM,50.819,,,,,
1324,10/10/19 03:58:39 AM,50.466,,,,,
1325,10/10/19 04:13:39 AM,50.290,,,,,
1326,10/10/19 04:28:39 AM,50.113,,,,,
1327,10/10/19 04:43:39 AM,49.937,,,,,
1328,10/10/19 04:58:39 AM,49.759,,,,,
1329,10/10/19 05:13:39 AM,49.759,,,,,
1330,10/10/19 05:28:39 AM,49.582,,,,,
1331,10/10/19 05:43:39 AM,49.404,,,,,
1332,10/10/19 05:58:39 AM,49.228,,,,,
1333,10/10/19 06:13:39 AM,49.228,,,,,
1334,10/10/19 06:28:39 AM,49.050,,,,,
1335,10/10/19 06:43:39 AM,48.871,,,,,
1336,10/10/19 06:58:39 AM,48.871,,,,,
1337,10/10/19 07:13:39 AM,48.695,,,,,
1338,10/10/19 07:28:39 AM,48.517,,,,,
1339,10/10/19 07:43:39 AM,48.517,,,,,
1340,10/10/19 07:58:39 AM,48.339,,,,,
1341,10/10/19 08:13:39 AM,48.339,,,,,
1342,10/10/19 08:28:39 AM,48.339,,,,,
1343,10/10/19 08:43:39 AM,48.871,,,,,
1344,10/10/19 08:58:39 AM,50.113,,,,,
1345,10/10/19 09:13:39 AM,51.346,,,,,
1346,10/10/19 09:28:39 AM,53.100,,,,,
1347,10/10/19 09:43:39 AM,54.147,,,,,
1348,10/10/19 09:58:39 AM,55.364,,,,,
1349,10/10/19 10:13:39 AM,56.750,,,,,
1350,10/10/19 10:28:39 AM,58.131,,,,,
1351,10/10/19 10:43:39 AM,60.024,,,,,
1352,10/10/19 10:58:39 AM,61.398,,,,,
1353,10/10/19 11:13:39 AM,63.111,,,,,
1354,10/10/19 11:28:39 AM,64.481,,,,,
1355,10/10/19 11:43:39 AM,65.851,,,,,
1356,10/10/19 11:58:39 AM,67.221,,,,,
1357,10/10/19 12:13:39 PM,73.407,,,,,
1358,10/10/19 12:28:39 PM,80.206,,,,,
1359,10/10/19 12:43:39 PM,86.459,,,,,
1360,10/10/19 12:58:39 PM,89.938,,,,,
1361,10/10/19 01:13:39 PM,83.935,,,,,
1362,10/10/19 01:28:39 PM,76.703,,,,,
1363,10/10/19 01:43:39 PM,73.580,,,,,
1364,10/10/19 01:58:39 PM,72.545,,,,,
1365,10/10/19 02:13:39 PM,72.718,,,,,
1366,10/10/19 02:28:39 PM,74.791,,,,,
1367,10/10/19 02:43:39 PM,73.234,,,,,
1368,10/10/19 02:58:39 PM,71.339,,,,,
1369,10/10/19 03:13:39 PM,70.308,,,,,
1370,10/10/19 03:28:39 PM,70.480,,,,,
1371,10/10/19 03:43:39 PM,72.545,,,,,
1372,10/10/19 03:58:39 PM,72.718,,,,,
1373,10/10/19 04:13:39 PM,75.484,,,,,
1374,10/10/19 04:28:39 PM,74.446,,,,,
1375,10/10/19 04:43:39 PM,71.856,,,,,
1376,10/10/19 04:58:39 PM,69.107,,,,,
1377,10/10/19 05:13:39 PM,67.050,,,,,
1378,10/10/19 05:28:39 PM,65.509,,,,,
1379,10/10/19 05:43:39 PM,64.481,,,,,
1380,10/10/19 05:58:39 PM,63.455,,,,,
1381,10/10/19 06:13:39 PM,62.769,,,,,
1382,10/10/19 06:28:39 PM,61.912,,,,,
1383,10/10/19 06:43:39 PM,61.398,,,,,
1384,10/10/19 06:58:39 PM,60.883,,,,,
1385,10/10/19 07:13:39 PM,60.368,,,,,
1386,10/10/19 07:28:39 PM,60.024,,,,,
1387,10/10/19 07:43:39 PM,59.508,,,,,
1388,10/10/19 07:58:39 PM,58.993,,,,,
1389,10/10/19 08:13:39 PM,58.820,,,,,
1390,10/10/19 08:28:39 PM,58.476,,,,,
1391,10/10/19 08:43:39 PM,58.303,,,,,
1392,10/10/19 08:58:39 PM,58.131,,,,,
1393,10/10/19 09:13:39 PM,57.958,,,,,
1394,10/10/19 09:28:39 PM,57.785,,,,,
1395,10/10/19 09:43:39 PM,57.614,,,,,
1396,10/10/19 09:58:39 PM,57.268,,,,,
1397,10/10/19 10:13:39 PM,56.923,,,,,
1398,10/10/19 10:28:39 PM,56.577,,,,,
1399,10/10/19 10:43:39 PM,56.404,,,,,
1400,10/10/19 10:58:39 PM,56.057,,,,,
1401,10/10/19 11:13:39 PM,55.884,,,,,
1402,10/10/19 11:28:39 PM,55.711,,,,,
1403,10/10/19 11:43:39 PM,55.711,,,,,
1404,10/10/19 11:58:39 PM,55.537,,,,,
1405,10/11/19 12:13:39 AM,55.364,,,,,
1406,10/11/19 12:28:39 AM,55.537,,,,,
1407,10/11/19 12:43:39 AM,55.537,,,,,
1408,10/11/19 12:58:39 AM,55.364,,,,,
1409,10/11/19 01:13:39 AM,55.364,,,,,
1410,10/11/19 01:28:39 AM,55.364,,,,,
1411,10/11/19 01:43:39 AM,55.189,,,,,
1412,10/11/19 01:58:39 AM,55.364,,,,,
1413,10/11/19 02:13:39 AM,55.364,,,,,
1414,10/11/19 02:28:39 AM,55.537,,,,,
1415,10/11/19 02:43:39 AM,55.537,,,,,
1416,10/11/19 02:58:39 AM,55.711,,,,,
1417,10/11/19 03:13:39 AM,55.884,,,,,
1418,10/11/19 03:28:39 AM,55.884,,,,,
1419,10/11/19 03:43:39 AM,55.884,,,,,
1420,10/11/19 03:58:39 AM,55.711,,,,,
1421,10/11/19 04:13:39 AM,55.711,,,,,
1422,10/11/19 04:28:39 AM,55.711,,,,,
1423,10/11/19 04:43:39 AM,55.537,,,,,
1424,10/11/19 04:58:39 AM,55.711,,,,,
1425,10/11/19 05:13:39 AM,55.711,,,,,
1426,10/11/19 05:28:39 AM,55.537,,,,,
1427,10/11/19 05:43:39 AM,55.537,,,,,
1428,10/11/19 05:58:39 AM,55.537,,,,,
1429,10/11/19 06:13:39 AM,55.537,,,,,
1430,10/11/19 06:28:39 AM,55.711,,,,,
1431,10/11/19 06:43:39 AM,55.537,,,,,
1432,10/11/19 06:58:39 AM,55.537,,,,,
1433,10/11/19 07:13:39 AM,55.537,,,,,
1434,10/11/19 07:28:39 AM,55.364,,,,,
1435,10/11/19 07:43:39 AM,55.537,,,,,
1436,10/11/19 07:58:39 AM,55.884,,,,,
1437,10/11/19 08:13:39 AM,56.404,,,,,
1438,10/11/19 08:28:39 AM,56.750,,,,,
1439,10/11/19 08:43:39 AM,57.096,,,,,
1440,10/11/19 08:58:39 AM,57.614,,,,,
1441,10/11/19 09:13:39 AM,57.958,,,,,
1442,10/11/19 09:28:39 AM,58.820,,,,,
1443,10/11/19 09:43:39 AM,59.508,,,,,
1444,10/11/19 09:58:39 AM,60.368,,,,,
1445,10/11/19 10:13:39 AM,61.398,,,,,
1446,10/11/19 10:28:39 AM,62.425,,,,,
1447,10/11/19 10:43:39 AM,63.797,,,,,
1448,10/11/19 10:58:39 AM,65.167,,,,,
1449,10/11/19 11:13:39 AM,66.537,,,,,
1450,10/11/19 11:28:39 AM,68.248,,,,,
1451,10/11/19 11:43:39 AM,70.308,,,,,
1452,10/11/19 11:58:39 AM,72.718,,,,,
1453,10/11/19 12:13:39 PM,77.923,,,,,
1454,10/11/19 12:28:39 PM,83.221,,,,,
1455,10/11/19 12:43:39 PM,89.200,,,,,
1456,10/11/19 12:58:39 PM,91.987,,,,,
1457,10/11/19 01:13:39 PM,87.552,,,,,
1458,10/11/19 01:28:39 PM,81.797,,,,,
1459,10/11/19 01:43:39 PM,78.975,,,,,
1460,10/11/19 01:58:39 PM,77.574,,,,,
1461,10/11/19 02:13:39 PM,77.574,,,,,
1462,10/11/19 02:28:39 PM,80.206,,,,,
1463,10/11/19 02:43:39 PM,79.326,,,,,
1464,10/11/19 02:58:39 PM,78.274,,,,,
1465,10/11/19 03:13:39 PM,77.749,,,,,
1466,10/11/19 03:28:39 PM,77.574,,,,,
1467,10/11/19 03:43:39 PM,80.029,,,,,
1468,10/11/19 03:58:39 PM,78.800,,,,,
1469,10/11/19 04:13:39 PM,79.326,,,,,
1470,10/11/19 04:28:39 PM,79.326,,,,,
1471,10/11/19 04:43:39 PM,76.181,,,,,
1472,10/11/19 04:58:39 PM,73.234,,,,,
1473,10/11/19 05:13:39 PM,71.168,,,,,
1474,10/11/19 05:28:39 PM,69.622,,,,,
1475,10/11/19 05:43:39 PM,68.077,,,,,
1476,10/11/19 05:58:39 PM,66.879,,,,,
1477,10/11/19 06:13:39 PM,65.680,,,,,
1478,10/11/19 06:28:39 PM,64.481,,,,,
1479,10/11/19 06:43:39 PM,63.455,,,,,
1480,10/11/19 06:58:39 PM,62.425,,,,,
1481,10/11/19 07:13:39 PM,61.569,,,,,
1482,10/11/19 07:28:39 PM,60.712,,,,,
1483,10/11/19 07:43:39 PM,60.024,,,,,
1484,10/11/19 07:58:39 PM,59.508,,,,,
1485,10/11/19 08:13:39 PM,58.993,,,,,
1486,10/11/19 08:28:39 PM,58.476,,,,,
1487,10/11/19 08:43:39 PM,58.131,,,,,
1488,10/11/19 08:58:39 PM,57.785,,,,,
1489,10/11/19 09:13:39 PM,57.614,,,,,
1490,10/11/19 09:28:39 PM,57.268,,,,,
1491,10/11/19 09:43:39 PM,57.096,,,,,
1492,10/11/19 09:58:39 PM,56.923,,,,,
1493,10/11/19 10:13:39 PM,56.923,,,,,
1494,10/11/19 10:28:39 PM,56.750,,,,,
1495,10/11/19 10:43:39 PM,56.750,,,,,
1496,10/11/19 10:58:39 PM,56.577,,,,,
1497,10/11/19 11:13:39 PM,56.404,,,,,
1498,10/11/19 11:28:39 PM,56.230,,,,,
1499,10/11/19 11:43:39 PM,56.057,,,,,
1500,10/11/19 11:58:39 PM,56.057,,,,,
1501,10/12/19 12:13:39 AM,55.884,,,,,
1502,10/12/19 12:28:39 AM,55.711,,,,,
1503,10/12/19 12:43:39 AM,55.711,,,,,
1504,10/12/19 12:58:39 AM,55.711,,,,,
1505,10/12/19 01:13:39 AM,55.537,,,,,
1506,10/12/19 01:28:39 AM,55.364,,,,,
1507,10/12/19 01:43:39 AM,55.364,,,,,
1508,10/12/19 01:58:39 AM,55.364,,,,,
1509,10/12/19 02:13:39 AM,55.189,,,,,
1510,10/12/19 02:28:39 AM,55.189,,,,,
1511,10/12/19 02:43:39 AM,55.017,,,,,
1512,10/12/19 02:58:39 AM,54.842,,,,,
1513,10/12/19 03:13:39 AM,54.842,,,,,
1514,10/12/19 03:28:39 AM,54.842,,,,,
1515,10/12/19 03:43:39 AM,54.842,,,,,
1516,10/12/19 03:58:39 AM,54.842,,,,,
1517,10/12/19 04:13:39 AM,54.842,,,,,
1518,10/12/19 04:28:39 AM,54.669,,,,,
1519,10/12/19 04:43:39 AM,54.495,,,,,
1520,10/12/19 04:58:39 AM,54.322,,,,,
1521,10/12/19 05:13:39 AM,54.147,,,,,
1522,10/12/19 05:28:39 AM,53.973,,,,,
1523,10/12/19 05:43:39 AM,53.798,,,,,
1524,10/12/19 05:58:39 AM,53.798,,,,,
1525,10/12/19 06:13:39 AM,53.798,,,,,
1526,10/12/19 06:28:39 AM,53.798,,,,,
1527,10/12/19 06:43:39 AM,53.973,,,,,
1528,10/12/19 06:58:39 AM,53.973,,,,,
1529,10/12/19 07:13:39 AM,54.147,,,,,
1530,10/12/19 07:28:39 AM,54.147,,,,,
1531,10/12/19 07:43:39 AM,54.147,,,,,
1532,10/12/19 07:58:39 AM,54.147,,,,,
1533,10/12/19 08:13:39 AM,53.973,,,,,
1534,10/12/19 08:28:39 AM,53.973,,,,,
1535,10/12/19 08:43:39 AM,54.322,,,,,
1536,10/12/19 08:58:39 AM,55.537,,,,,
1537,10/12/19 09:13:39 AM,56.923,,,,,
1538,10/12/19 09:28:39 AM,58.476,,,,,
1539,10/12/19 09:43:39 AM,59.508,,,,,
1540,10/12/19 09:58:39 AM,60.539,,,,,
1541,10/12/19 10:13:39 AM,61.741,,,,,
1542,10/12/19 10:28:39 AM,62.940,,,,,
1543,10/12/19 10:43:39 AM,64.652,,,,,
1544,10/12/19 10:58:39 AM,65.851,,,,,
1545,10/12/19 11:13:39 AM,66.879,,,,,
1546,10/12/19 11:28:39 AM,68.248,,,,,
1547,10/12/19 11:43:39 AM,70.137,,,,,
1548,10/12/19 11:58:39 AM,72.545,,,,,
1549,10/12/19 12:13:39 PM,77.749,,,,,
1550,10/12/19 12:28:39 PM,83.935,,,,,
1551,10/12/19 12:43:39 PM,90.680,,,,,
1552,10/12/19 12:58:39 PM,92.737,,,,,
1553,10/12/19 01:13:39 PM,87.552,,,,,
1554,10/12/19 01:28:39 PM,81.266,,,,,
1555,10/12/19 01:43:39 PM,79.502,,,,,
1556,10/12/19 01:58:39 PM,78.624,,,,,
1557,10/12/19 02:13:39 PM,78.624,,,,,
1558,10/12/19 02:28:39 PM,81.797,,,,,
1559,10/12/19 02:43:39 PM,79.326,,,,,
1560,10/12/19 02:58:39 PM,77.749,,,,,
1561,10/12/19 03:13:39 PM,76.876,,,,,
1562,10/12/19 03:28:39 PM,76.006,,,,,
1563,10/12/19 03:43:39 PM,78.274,,,,,
1564,10/12/19 03:58:39 PM,77.225,,,,,
1565,10/12/19 04:13:39 PM,76.528,,,,,
1566,10/12/19 04:28:39 PM,77.050,,,,,
1567,10/12/19 04:43:39 PM,75.139,,,,,
1568,10/12/19 04:58:39 PM,72.545,,,,,
1569,10/12/19 05:13:39 PM,70.824,,,,,
1570,10/12/19 05:28:39 PM,69.449,,,,,
1571,10/12/19 05:43:39 PM,68.248,,,,,
1572,10/12/19 05:58:39 PM,67.050,,,,,
1573,10/12/19 06:13:39 PM,65.851,,,,,
1574,10/12/19 06:28:39 PM,64.825,,,,,
1575,10/12/19 06:43:39 PM,63.797,,,,,
1576,10/12/19 06:58:39 PM,62.769,,,,,
1577,10/12/19 07:13:39 PM,62.083,,,,,
1578,10/12/19 07:28:39 PM,61.398,,,,,
1579,10/12/19 07:43:39 PM,60.883,,,,,
1580,10/12/19 07:58:39 PM,60.368,,,,,
1581,10/12/19 08:13:39 PM,59.851,,,,,
1582,10/12/19 08:28:39 PM,59.508,,,,,
1583,10/12/19 08:43:39 PM,58.993,,,,,
1584,10/12/19 08:58:39 PM,58.647,,,,,
1585,10/12/19 09:13:39 PM,58.131,,,,,
1586,10/12/19 09:28:39 PM,57.614,,,,,
1587,10/12/19 09:43:39 PM,57.096,,,,,
1588,10/12/19 09:58:39 PM,56.750,,,,,
1589,10/12/19 10:13:39 PM,56.230,,,,,
1590,10/12/19 10:28:39 PM,55.884,,,,,
1591,10/12/19 10:43:39 PM,55.711,,,,,
1592,10/12/19 10:58:39 PM,55.711,,,,,
1593,10/12/19 11:13:39 PM,55.537,,,,,
1594,10/12/19 11:28:39 PM,55.537,,,,,
1595,10/12/19 11:43:39 PM,55.364,,,,,
1596,10/12/19 11:58:39 PM,55.189,,,,,
1597,10/13/19 12:13:39 AM,55.017,,,,,
1598,10/13/19 12:28:39 AM,55.017,,,,,
1599,10/13/19 12:43:39 AM,54.842,,,,,
1600,10/13/19 12:58:39 AM,54.495,,,,,
1601,10/13/19 01:13:39 AM,54.147,,,,,
1602,10/13/19 01:28:39 AM,53.798,,,,,
1603,10/13/19 01:43:39 AM,53.449,,,,,
1604,10/13/19 01:58:39 AM,53.274,,,,,
1605,10/13/19 02:13:39 AM,52.925,,,,,
1606,10/13/19 02:28:39 AM,52.925,,,,,
1607,10/13/19 02:43:39 AM,52.925,,,,,
1608,10/13/19 02:58:39 AM,53.274,,,,,
1609,10/13/19 03:13:39 AM,53.449,,,,,
1610,10/13/19 03:28:39 AM,53.623,,,,,
1611,10/13/19 03:43:39 AM,53.449,,,,,
1612,10/13/19 03:58:39 AM,53.100,,,,,
1613,10/13/19 04:13:39 AM,52.750,,,,,
1614,10/13/19 04:28:39 AM,52.750,,,,,
1615,10/13/19 04:43:39 AM,53.274,,,,,
1616,10/13/19 04:58:39 AM,53.623,,,,,
1617,10/13/19 05:13:39 AM,53.798,,,,,
1618,10/13/19 05:28:39 AM,53.798,,,,,
1619,10/13/19 05:43:39 AM,53.798,,,,,
1620,10/13/19 05:58:39 AM,53.973,,,,,
1621,10/13/19 06:13:39 AM,53.973,,,,,
1622,10/13/19 06:28:39 AM,53.973,,,,,
1623,10/13/19 06:43:39 AM,53.973,,,,,
1624,10/13/19 06:58:39 AM,54.147,,,,,
1625,10/13/19 07:13:39 AM,54.147,,,,,
1626,10/13/19 07:28:39 AM,53.798,,,,,
1627,10/13/19 07:43:39 AM,53.449,,,,,
1628,10/13/19 07:58:39 AM,53.100,,,,,
1629,10/13/19 08:13:39 AM,53.100,,,,,
1630,10/13/19 08:28:39 AM,53.100,,,,,
1631,10/13/19 08:43:39 AM,53.100,,,,,
1632,10/13/19 08:58:39 AM,53.973,,,,,
1633,10/13/19 09:13:39 AM,54.669,,,,,
1634,10/13/19 09:28:39 AM,55.537,,,,,
1635,10/13/19 09:43:39 AM,56.577,,,,,
1636,10/13/19 09:58:39 AM,56.923,,,,,
1637,10/13/19 10:13:39 AM,57.441,,,,,
1638,10/13/19 10:28:39 AM,58.303,,,,,
1639,10/13/19 10:43:39 AM,60.368,,,,,
1640,10/13/19 10:58:39 AM,61.569,,,,,
1641,10/13/19 11:13:39 AM,62.940,,,,,
1642,10/13/19 11:28:39 AM,64.825,,,,,
1643,10/13/19 11:43:39 AM,66.366,,,,,
1644,10/13/19 11:58:39 AM,67.735,,,,,
1645,10/13/19 12:13:39 PM,71.512,,,,,
1646,10/13/19 12:28:39 PM,77.574,,,,,
1647,10/13/19 12:43:39 PM,83.757,,,,,
1648,10/13/19 12:58:39 PM,85.014,,,,,
1649,10/13/19 01:13:39 PM,79.151,,,,,
1650,10/13/19 01:28:39 PM,73.407,,,,,
1651,10/13/19 01:43:39 PM,71.168,,,,,
1652,10/13/19 01:58:39 PM,70.137,,,,,
1653,10/13/19 02:13:39 PM,70.824,,,,,
1654,10/13/19 02:28:39 PM,76.528,,,,,
1655,10/13/19 02:43:39 PM,74.446,,,,,
1656,10/13/19 02:58:39 PM,72.028,,,,,
1657,10/13/19 03:13:39 PM,70.308,,,,,
1658,10/13/19 03:28:39 PM,69.622,,,,,
1659,10/13/19 03:43:39 PM,68.421,,,,,
1660,10/13/19 03:58:39 PM,66.537,,,,,
1661,10/13/19 04:13:39 PM,66.193,,,,,
1662,10/13/19 04:28:39 PM,66.022,,,,,
1663,10/13/19 04:43:39 PM,63.968,,,,,
1664,10/13/19 04:58:39 PM,61.569,,,,,
1665,10/13/19 05:13:39 PM,60.195,,,,,
1666,10/13/19 05:28:39 PM,59.508,,,,,
1667,10/13/19 05:43:39 PM,58.993,,,,,
1668,10/13/19 05:58:39 PM,58.303,,,,,
1669,10/13/19 06:13:39 PM,57.441,,,,,
1670,10/13/19 06:28:39 PM,56.923,,,,,
1671,10/13/19 06:43:39 PM,56.577,,,,,
1672,10/13/19 06:58:39 PM,56.057,,,,,
1673,10/13/19 07:13:39 PM,55.364,,,,,
1674,10/13/19 07:28:39 PM,54.669,,,,,
1675,10/13/19 07:43:39 PM,54.147,,,,,
1676,10/13/19 07:58:39 PM,53.623,,,,,
1677,10/13/19 08:13:39 PM,53.274,,,,,
1678,10/13/19 08:28:39 PM,52.750,,,,,
1679,10/13/19 08:43:39 PM,52.401,,,,,
1680,10/13/19 08:58:39 PM,51.874,,,,,
1681,10/13/19 09:13:39 PM,51.523,,,,,
1682,10/13/19 09:28:39 PM,51.346,,,,,
1683,10/13/19 09:43:39 PM,51.172,,,,,
1684,10/13/19 09:58:39 PM,50.819,,,,,
1685,10/13/19 10:13:39 PM,50.643,,,,,
1686,10/13/19 10:28:39 PM,50.466,,,,,
1687,10/13/19 10:43:39 PM,50.113,,,,,
1688,10/13/19 10:58:39 PM,49.582,,,,,
1689,10/13/19 11:13:39 PM,49.050,,,,,
1690,10/13/19 11:28:39 PM,48.695,,,,,
1691,10/13/19 11:43:39 PM,48.160,,,,,
1692,10/13/19 11:58:39 PM,47.802,,,,,
1693,10/14/19 12:13:39 AM,47.446,,,,,
1694,10/14/19 12:28:39 AM,47.088,,,,,
1695,10/14/19 12:43:39 AM,46.908,,,,,
1696,10/14/19 12:58:39 AM,46.728,,,,,
1697,10/14/19 01:13:39 AM,46.728,,,,,
1698,10/14/19 01:28:39 AM,46.369,,,,,
1699,10/14/19 01:43:39 AM,46.188,,,,,
1700,10/14/19 01:58:39 AM,46.188,,,,,
1701,10/14/19 02:13:39 AM,46.188,,,,,
1702,10/14/19 02:28:39 AM,46.008,,,,,
1703,10/14/19 02:43:39 AM,45.828,,,,,
1704,10/14/19 02:58:39 AM,45.648,,,,,
1705,10/14/19 03:13:39 AM,45.648,,,,,
1706,10/14/19 03:28:39 AM,45.466,,,,,
1707,10/14/19 03:43:39 AM,45.466,,,,,
1708,10/14/19 03:58:39 AM,45.466,,,,,
1709,10/14/19 04:13:39 AM,45.648,,,,,
1710,10/14/19 04:28:39 AM,45.648,,,,,
1711,10/14/19 04:43:39 AM,45.828,,,,,
1712,10/14/19 04:58:39 AM,45.648,,,,,
1713,10/14/19 05:13:39 AM,45.466,,,,,
1714,10/14/19 05:28:39 AM,45.286,,,,,
1715,10/14/19 05:43:39 AM,45.104,,,,,
1716,10/14/19 05:58:39 AM,44.922,,,,,
1717,10/14/19 06:13:39 AM,44.742,,,,,
1718,10/14/19 06:28:39 AM,44.560,,,,,
1719,10/14/19 06:43:39 AM,44.195,,,,,
1720,10/14/19 06:58:39 AM,44.013,,,,,
1721,10/14/19 07:13:39 AM,43.831,,,,,
1722,10/14/19 07:28:39 AM,43.466,,,,,
1723,10/14/19 07:43:39 AM,43.466,,,,,
1724,10/14/19 07:58:39 AM,43.466,,,,,
1725,10/14/19 08:13:39 AM,43.648,,,,,
1726,10/14/19 08:28:39 AM,43.831,,,,,
1727,10/14/19 08:43:39 AM,44.195,,,,,
1728,10/14/19 08:58:39 AM,45.286,,,,,
1729,10/14/19 09:13:39 AM,46.728,,,,,
1730,10/14/19 09:28:39 AM,48.339,,,,,
1731,10/14/19 09:43:39 AM,49.759,,,,,
1732,10/14/19 09:58:39 AM,51.346,,,,,
1733,10/14/19 10:13:39 AM,52.576,,,,,
1734,10/14/19 10:28:39 AM,53.798,,,,,
1735,10/14/19 10:43:39 AM,57.096,,,,,
1736,10/14/19 10:58:39 AM,57.958,,,,,
1737,10/14/19 11:13:39 AM,58.131,,,,,
1738,10/14/19 11:28:39 AM,58.647,,,,,
1739,10/14/19 11:43:39 AM,59.680,,,,,
1740,10/14/19 11:58:39 AM,61.054,,,,,
1741,10/14/19 12:13:39 PM,64.652,,,,,
1742,10/14/19 12:28:39 PM,70.480,,,,,
1743,10/14/19 12:43:39 PM,77.574,,,,,
1744,10/14/19 12:58:39 PM,79.151,,,,,
1745,10/14/19 01:13:39 PM,72.028,,,,,
1746,10/14/19 01:28:39 PM,66.537,,,,,
1747,10/14/19 01:43:39 PM,64.825,,,,,
1748,10/14/19 01:58:39 PM,64.310,,,,,
1749,10/14/19 02:13:39 PM,65.680,,,,,
1750,10/14/19 02:28:39 PM,69.964,,,,,
1751,10/14/19 02:43:39 PM,67.906,,,,,
1752,10/14/19 02:58:39 PM,65.167,,,,,
1753,10/14/19 03:13:39 PM,64.139,,,,,
1754,10/14/19 03:28:39 PM,63.626,,,,,
1755,10/14/19 03:43:39 PM,63.968,,,,,
1756,10/14/19 03:58:39 PM,63.455,,,,,
1757,10/14/19 04:13:39 PM,63.626,,,,,
1758,10/14/19 04:28:39 PM,63.626,,,,,
1759,10/14/19 04:43:39 PM,61.227,,,,,
1760,10/14/19 04:58:39 PM,58.131,,,,,
1761,10/14/19 05:13:39 PM,56.404,,,,,
1762,10/14/19 05:28:39 PM,55.189,,,,,
1763,10/14/19 05:43:39 PM,54.322,,,,,
1764,10/14/19 05:58:39 PM,53.449,,,,,
1765,10/14/19 06:13:39 PM,52.576,,,,,
1766,10/14/19 06:28:39 PM,51.874,,,,,
1767,10/14/19 06:43:39 PM,51.346,,,,,
1768,10/14/19 06:58:39 PM,50.995,,,,,
1769,10/14/19 07:13:39 PM,50.819,,,,,
1770,10/14/19 07:28:39 PM,50.995,,,,,
1771,10/14/19 07:43:39 PM,50.643,,,,,
1772,10/14/19 07:58:39 PM,49.937,,,,,
1773,10/14/19 08:13:39 PM,49.404,,,,,
1774,10/14/19 08:28:39 PM,49.050,,,,,
1775,10/14/19 08:43:39 PM,48.695,,,,,
1776,10/14/19 08:58:39 PM,48.339,,,,,
1777,10/14/19 09:13:39 PM,47.982,,,,,
1778,10/14/19 09:28:39 PM,47.982,,,,,
1779,10/14/19 09:43:39 PM,47.982,,,,,
1780,10/14/19 09:58:39 PM,47.982,,,,,
1781,10/14/19 10:13:39 PM,47.982,,,,,
1782,10/14/19 10:28:39 PM,47.802,,,,,
1783,10/14/19 10:43:39 PM,47.446,,,,,
1784,10/14/19 10:58:39 PM,47.088,,,,,
1785,10/14/19 11:13:39 PM,46.728,,,,,
1786,10/14/19 11:28:39 PM,46.369,,,,,
1787,10/14/19 11:43:39 PM,46.008,,,,,
1788,10/14/19 11:58:39 PM,45.648,,,,,
1789,10/15/19 12:13:39 AM,45.466,,,,,
1790,10/15/19 12:28:39 AM,45.104,,,,,
1791,10/15/19 12:43:39 AM,44.922,,,,,
1792,10/15/19 12:58:39 AM,44.922,,,,,
