"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993)","Host Connected (LGR S/N: 9668993)","End Of File (LGR S/N: 9668993)"
548,12/10/19 06:30:00 PM,49.759,,,,
549,12/10/19 06:45:00 PM,49.582,,,,
550,12/10/19 07:00:00 PM,49.582,,,,
551,12/10/19 07:15:00 PM,49.582,,,,
552,12/10/19 07:30:00 PM,49.582,,,,
553,12/10/19 07:45:00 PM,49.582,,,,
554,12/10/19 08:00:00 PM,49.582,,,,
555,12/10/19 08:15:00 PM,49.759,,,,
556,12/10/19 08:17:30 PM,,1.50,,,
557,12/10/19 08:28:14 PM,,1.51,,,
558,12/10/19 08:30:00 PM,49.759,,,,
559,12/10/19 08:30:37 PM,,1.52,,,
560,12/10/19 08:32:25 PM,,1.53,,,
561,12/10/19 08:35:21 PM,,1.54,,,
562,12/10/19 08:40:01 PM,,1.55,,,
563,12/10/19 08:43:30 PM,,1.56,,,
564,12/10/19 08:45:00 PM,49.937,,,,
565,12/10/19 08:48:12 PM,,1.57,,,
566,12/10/19 08:55:56 PM,,1.58,,,
567,12/10/19 09:00:00 PM,49.937,,,,
568,12/10/19 09:04:19 PM,,1.59,,,
569,12/10/19 09:15:00 PM,49.937,,,,
570,12/10/19 09:15:01 PM,,1.60,,,
571,12/10/19 09:27:16 PM,,1.61,,,
572,12/10/19 09:30:00 PM,49.582,,,,
573,12/10/19 09:34:39 PM,,1.62,,,
574,12/10/19 09:38:50 PM,,1.63,,,
575,12/10/19 09:45:00 PM,48.871,,,,
576,12/10/19 10:00:00 PM,48.339,,,,
577,12/10/19 10:15:00 PM,47.982,,,,
578,12/10/19 10:30:00 PM,47.802,,,,
579,12/10/19 10:45:00 PM,47.802,,,,
580,12/10/19 11:00:00 PM,47.802,,,,
581,12/10/19 11:15:00 PM,47.624,,,,
582,12/10/19 11:30:00 PM,47.624,,,,
583,12/10/19 11:45:00 PM,47.624,,,,
584,12/11/19 12:00:00 AM,47.982,,,,
585,12/11/19 12:15:00 AM,48.160,,,,
586,12/11/19 12:30:00 AM,48.160,,,,
587,12/11/19 12:45:00 AM,48.339,,,,
588,12/11/19 01:00:00 AM,48.517,,,,
589,12/11/19 01:15:00 AM,48.695,,,,
590,12/11/19 01:30:00 AM,48.871,,,,
591,12/11/19 01:45:00 AM,49.050,,,,
592,12/11/19 02:00:00 AM,49.050,,,,
593,12/11/19 02:15:00 AM,49.228,,,,
594,12/11/19 02:30:00 AM,49.404,,,,
595,12/11/19 02:45:00 AM,49.404,,,,
596,12/11/19 03:00:00 AM,49.404,,,,
597,12/11/19 03:15:00 AM,49.404,,,,
598,12/11/19 03:24:01 AM,,1.64,,,
599,12/11/19 03:30:00 AM,49.228,,,,
600,12/11/19 03:45:00 AM,49.228,,,,
601,12/11/19 04:00:00 AM,49.404,,,,
602,12/11/19 04:15:00 AM,49.582,,,,
603,12/11/19 04:30:00 AM,49.582,,,,
604,12/11/19 04:45:00 AM,49.582,,,,
605,12/11/19 05:00:00 AM,49.759,,,,
606,12/11/19 05:15:00 AM,49.937,,,,
607,12/11/19 05:30:00 AM,50.113,,,,
608,12/11/19 05:45:00 AM,50.290,,,,
609,12/11/19 06:00:00 AM,50.466,,,,
610,12/11/19 06:15:00 AM,50.466,,,,
611,12/11/19 06:30:00 AM,50.466,,,,
612,12/11/19 06:45:00 AM,50.643,,,,
613,12/11/19 07:00:00 AM,50.819,,,,
614,12/11/19 07:15:00 AM,50.819,,,,
615,12/11/19 07:30:00 AM,50.819,,,,
616,12/11/19 07:45:00 AM,50.995,,,,
617,12/11/19 08:00:00 AM,51.172,,,,
618,12/11/19 08:15:00 AM,51.346,,,,
619,12/11/19 08:30:00 AM,51.699,,,,
620,12/11/19 08:45:00 AM,52.050,,,,
621,12/11/19 09:00:00 AM,52.576,,,,
622,12/11/19 09:15:00 AM,52.925,,,,
623,12/11/19 09:21:05 AM,,1.65,,,
624,12/11/19 09:30:00 AM,53.449,,,,
625,12/11/19 09:45:00 AM,53.973,,,,
626,12/11/19 10:00:00 AM,54.322,,,,
627,12/11/19 10:15:00 AM,54.495,,,,
628,12/11/19 10:23:59 AM,,1.66,,,
629,12/11/19 10:30:00 AM,55.017,,,,
630,12/11/19 10:45:00 AM,55.189,,,,
631,12/11/19 10:49:12 AM,,1.67,,,
632,12/11/19 11:00:00 AM,55.364,,,,
633,12/11/19 11:15:00 AM,55.537,,,,
634,12/11/19 11:30:00 AM,55.537,,,,
635,12/11/19 11:45:00 AM,55.711,,,,
636,12/11/19 12:00:00 PM,55.711,,,,
637,12/11/19 12:15:00 PM,55.711,,,,
638,12/11/19 12:23:05 PM,,1.68,,,
639,12/11/19 12:30:00 PM,55.884,,,,
640,12/11/19 12:38:44 PM,,1.69,,,
641,12/11/19 12:45:00 PM,55.884,,,,
642,12/11/19 12:48:40 PM,,1.70,,,
643,12/11/19 12:53:32 PM,,1.71,,,
644,12/11/19 01:00:00 PM,55.884,,,,
645,12/11/19 01:01:11 PM,,1.72,,,
646,12/11/19 01:12:08 PM,,1.73,,,
647,12/11/19 01:15:00 PM,56.057,,,,
648,12/11/19 01:27:42 PM,,1.74,,,
649,12/11/19 01:30:00 PM,56.404,,,,
650,12/11/19 01:45:00 PM,56.577,,,,
651,12/11/19 02:00:00 PM,56.577,,,,
652,12/11/19 02:15:00 PM,56.577,,,,
653,12/11/19 02:27:45 PM,,1.75,,,
654,12/11/19 02:30:00 PM,56.577,,,,
655,12/11/19 02:45:00 PM,56.577,,,,
656,12/11/19 03:00:00 PM,56.577,,,,
657,12/11/19 03:00:23 PM,,1.76,,,
658,12/11/19 03:13:56 PM,,1.77,,,
659,12/11/19 03:15:00 PM,56.404,,,,
660,12/11/19 03:27:03 PM,,1.78,,,
661,12/11/19 03:30:00 PM,56.404,,,,
662,12/11/19 03:45:00 PM,56.404,,,,
663,12/11/19 03:46:41 PM,,1.79,,,
664,12/11/19 04:00:00 PM,56.404,,,,
665,12/11/19 04:14:40 PM,,1.80,,,
666,12/11/19 04:15:00 PM,56.230,,,,
667,12/11/19 04:30:00 PM,56.230,,,,
668,12/11/19 04:45:00 PM,56.057,,,,
669,12/11/19 04:45:46 PM,,1.81,,,
670,12/11/19 05:00:00 PM,55.884,,,,
671,12/11/19 05:09:31 PM,,1.82,,,
672,12/11/19 05:15:00 PM,55.884,,,,
673,12/11/19 05:30:00 PM,55.711,,,,
674,12/11/19 05:45:00 PM,55.711,,,,
675,12/11/19 06:00:00 PM,55.711,,,,
676,12/11/19 06:15:00 PM,55.537,,,,
677,12/11/19 06:30:00 PM,55.537,,,,
678,12/11/19 06:45:00 PM,55.537,,,,
679,12/11/19 07:00:00 PM,55.537,,,,
680,12/11/19 07:15:00 PM,55.537,,,,
681,12/11/19 07:30:00 PM,55.537,,,,
682,12/11/19 07:45:00 PM,55.711,,,,
683,12/11/19 08:00:00 PM,55.711,,,,
684,12/11/19 08:15:00 PM,55.711,,,,
685,12/11/19 08:15:31 PM,,1.83,,,
686,12/11/19 08:30:00 PM,55.711,,,,
687,12/11/19 08:45:00 PM,55.537,,,,
688,12/11/19 08:55:37 PM,,1.84,,,
689,12/11/19 09:00:00 PM,55.537,,,,
690,12/11/19 09:03:45 PM,,1.85,,,
691,12/11/19 09:15:00 PM,55.537,,,,
692,12/11/19 09:19:27 PM,,1.86,,,
693,12/11/19 09:30:00 PM,55.711,,,,
694,12/11/19 09:44:06 PM,,1.87,,,
695,12/11/19 09:45:00 PM,55.884,,,,
696,12/11/19 10:00:00 PM,56.057,,,,
697,12/11/19 10:09:30 PM,,1.88,,,
698,12/11/19 10:15:00 PM,56.230,,,,
699,12/11/19 10:25:08 PM,,1.89,,,
700,12/11/19 10:30:00 PM,56.230,,,,
701,12/11/19 10:45:00 PM,56.057,,,,
702,12/11/19 10:55:37 PM,,1.90,,,
703,12/11/19 11:00:00 PM,56.230,,,,
704,12/11/19 11:12:45 PM,,1.91,,,
705,12/11/19 11:15:00 PM,56.230,,,,
706,12/11/19 11:23:32 PM,,1.92,,,
707,12/11/19 11:29:32 PM,,1.93,,,
708,12/11/19 11:30:00 PM,56.230,,,,
709,12/11/19 11:38:26 PM,,1.94,,,
710,12/11/19 11:45:00 PM,56.230,,,,
711,12/11/19 11:47:51 PM,,1.95,,,
712,12/12/19 12:00:00 AM,56.230,,,,
713,12/12/19 12:04:38 AM,,1.96,,,
714,12/12/19 12:15:00 AM,56.230,,,,
715,12/12/19 12:19:45 AM,,1.97,,,
716,12/12/19 12:30:00 AM,56.404,,,,
717,12/12/19 12:45:00 AM,56.404,,,,
718,12/12/19 12:46:12 AM,,1.98,,,
719,12/12/19 01:00:00 AM,56.404,,,,
720,12/12/19 01:14:34 AM,,1.99,,,
721,12/12/19 01:15:00 AM,56.577,,,,
722,12/12/19 01:23:52 AM,,2.00,,,
723,12/12/19 01:30:00 AM,56.577,,,,
724,12/12/19 01:31:52 AM,,2.01,,,
725,12/12/19 01:43:08 AM,,2.02,,,
726,12/12/19 01:45:00 AM,56.577,,,,
727,12/12/19 02:00:00 AM,56.577,,,,
728,12/12/19 02:00:37 AM,,2.03,,,
729,12/12/19 02:15:00 AM,56.404,,,,
730,12/12/19 02:23:55 AM,,2.04,,,
731,12/12/19 02:30:00 AM,56.404,,,,
732,12/12/19 02:45:00 AM,56.404,,,,
733,12/12/19 03:00:00 AM,56.404,,,,
734,12/12/19 03:15:00 AM,56.230,,,,
735,12/12/19 03:30:00 AM,56.230,,,,
736,12/12/19 03:45:00 AM,56.230,,,,
737,12/12/19 04:00:00 AM,56.230,,,,
738,12/12/19 04:08:12 AM,,2.05,,,
739,12/12/19 04:15:00 AM,56.230,,,,
740,12/12/19 04:30:00 AM,56.230,,,,
741,12/12/19 04:45:00 AM,56.230,,,,
742,12/12/19 05:00:00 AM,56.230,,,,
743,12/12/19 05:15:00 AM,56.057,,,,
744,12/12/19 05:30:00 AM,56.057,,,,
745,12/12/19 05:45:00 AM,56.057,,,,
746,12/12/19 05:47:44 AM,,2.06,,,
747,12/12/19 06:00:00 AM,56.057,,,,
748,12/12/19 06:15:00 AM,56.057,,,,
749,12/12/19 06:30:00 AM,56.057,,,,
750,12/12/19 06:45:00 AM,56.057,,,,
751,12/12/19 07:00:00 AM,56.057,,,,
752,12/12/19 07:15:00 AM,56.057,,,,
753,12/12/19 07:23:49 AM,,2.07,,,
754,12/12/19 07:30:00 AM,56.057,,,,
755,12/12/19 07:45:00 AM,56.230,,,,
756,12/12/19 07:56:15 AM,,2.08,,,
757,12/12/19 08:00:00 AM,56.230,,,,
758,12/12/19 08:15:00 AM,56.404,,,,
759,12/12/19 08:21:59 AM,,2.09,,,
760,12/12/19 08:30:00 AM,56.750,,,,
761,12/12/19 08:45:00 AM,56.923,,,,
762,12/12/19 09:00:00 AM,57.268,,,,
763,12/12/19 09:03:58 AM,,2.10,,,
764,12/12/19 09:15:00 AM,57.785,,,,
765,12/12/19 09:30:00 AM,58.303,,,,
766,12/12/19 09:45:00 AM,58.647,,,,
767,12/12/19 10:00:00 AM,58.993,,,,
768,12/12/19 10:15:00 AM,59.164,,,,
769,12/12/19 10:30:00 AM,59.508,,,,
770,12/12/19 10:45:00 AM,60.024,,,,
771,12/12/19 11:00:00 AM,60.024,,,,
772,12/12/19 11:15:00 AM,59.851,,,,
773,12/12/19 11:30:00 AM,59.851,,,,
774,12/12/19 11:45:00 AM,60.024,,,,
775,12/12/19 11:54:32 AM,,2.11,,,
776,12/12/19 12:00:00 PM,59.851,,,,
777,12/12/19 12:03:17 PM,,2.12,,,
778,12/12/19 12:15:00 PM,60.024,,,,
779,12/12/19 12:27:05 PM,,2.13,,,
780,12/12/19 12:30:00 PM,60.024,,,,
781,12/12/19 12:45:00 PM,60.368,,,,
782,12/12/19 12:59:24 PM,,2.14,,,
783,12/12/19 01:00:00 PM,60.368,,,,
784,12/12/19 01:15:00 PM,60.539,,,,
785,12/12/19 01:30:00 PM,60.712,,,,
786,12/12/19 01:43:51 PM,,2.15,,,
787,12/12/19 01:45:00 PM,60.539,,,,
788,12/12/19 02:00:00 PM,60.368,,,,
789,12/12/19 02:15:00 PM,60.195,,,,
790,12/12/19 02:25:02 PM,,2.16,,,
791,12/12/19 02:30:00 PM,60.024,,,,
792,12/12/19 02:45:00 PM,59.851,,,,
793,12/12/19 03:00:00 PM,59.851,,,,
794,12/12/19 03:15:00 PM,59.851,,,,
795,12/12/19 03:30:00 PM,59.508,,,,
796,12/12/19 03:45:00 PM,59.508,,,,
797,12/12/19 03:59:16 PM,,2.17,,,
798,12/12/19 04:00:00 PM,59.508,,,,
799,12/12/19 04:15:00 PM,59.508,,,,
800,12/12/19 04:30:00 PM,59.337,,,,
801,12/12/19 04:45:00 PM,58.993,,,,
802,12/12/19 05:00:00 PM,58.820,,,,
803,12/12/19 05:15:00 PM,58.647,,,,
804,12/12/19 05:30:00 PM,58.476,,,,
805,12/12/19 05:45:00 PM,58.303,,,,
806,12/12/19 06:00:00 PM,57.785,,,,
807,12/12/19 06:15:00 PM,57.268,,,,
808,12/12/19 06:30:00 PM,56.750,,,,
809,12/12/19 06:45:00 PM,56.404,,,,
810,12/12/19 07:00:00 PM,56.057,,,,
811,12/12/19 07:15:00 PM,55.711,,,,
812,12/12/19 07:30:00 PM,55.364,,,,
813,12/12/19 07:45:00 PM,55.017,,,,
814,12/12/19 08:00:00 PM,54.842,,,,
815,12/12/19 08:15:00 PM,54.669,,,,
816,12/12/19 08:30:00 PM,54.322,,,,
817,12/12/19 08:45:00 PM,54.147,,,,
818,12/12/19 09:00:00 PM,53.973,,,,
819,12/12/19 09:15:00 PM,53.973,,,,
820,12/12/19 09:30:00 PM,53.798,,,,
821,12/12/19 09:45:00 PM,53.623,,,,
822,12/12/19 10:00:00 PM,53.623,,,,
823,12/12/19 10:15:00 PM,53.449,,,,
824,12/12/19 10:30:00 PM,53.449,,,,
825,12/12/19 10:45:00 PM,53.449,,,,
826,12/12/19 11:00:00 PM,53.449,,,,
827,12/12/19 11:15:00 PM,53.449,,,,
828,12/12/19 11:30:00 PM,53.623,,,,
829,12/12/19 11:45:00 PM,53.623,,,,
830,12/13/19 12:00:00 AM,53.274,,,,
831,12/13/19 12:15:00 AM,53.100,,,,
832,12/13/19 12:30:00 AM,52.925,,,,
833,12/13/19 12:45:00 AM,52.750,,,,
834,12/13/19 01:00:00 AM,52.576,,,,
835,12/13/19 01:15:00 AM,52.576,,,,
836,12/13/19 01:30:00 AM,52.401,,,,
837,12/13/19 01:45:00 AM,52.225,,,,
838,12/13/19 02:00:00 AM,52.050,,,,
839,12/13/19 02:15:00 AM,52.050,,,,
840,12/13/19 02:30:00 AM,52.050,,,,
841,12/13/19 02:45:00 AM,52.050,,,,
842,12/13/19 03:00:00 AM,51.874,,,,
843,12/13/19 03:15:00 AM,51.699,,,,
844,12/13/19 03:30:00 AM,51.523,,,,
845,12/13/19 03:45:00 AM,51.346,,,,
846,12/13/19 04:00:00 AM,51.172,,,,
847,12/13/19 04:15:00 AM,50.995,,,,
848,12/13/19 04:30:00 AM,50.819,,,,
849,12/13/19 04:45:00 AM,50.643,,,,
850,12/13/19 05:00:00 AM,50.643,,,,
851,12/13/19 05:15:00 AM,50.466,,,,
852,12/13/19 05:30:00 AM,50.466,,,,
853,12/13/19 05:45:00 AM,50.466,,,,
854,12/13/19 06:00:00 AM,50.643,,,,
855,12/13/19 06:15:00 AM,50.819,,,,
856,12/13/19 06:30:00 AM,50.995,,,,
857,12/13/19 06:45:00 AM,50.995,,,,
858,12/13/19 07:00:00 AM,50.819,,,,
859,12/13/19 07:02:37 AM,,2.18,,,
860,12/13/19 07:15:00 AM,50.290,,,,
861,12/13/19 07:30:00 AM,49.937,,,,
862,12/13/19 07:45:00 AM,49.404,,,,
863,12/13/19 08:00:00 AM,49.228,,,,
864,12/13/19 08:15:00 AM,49.050,,,,
865,12/13/19 08:30:00 AM,48.871,,,,
866,12/13/19 08:45:00 AM,48.871,,,,
867,12/13/19 09:00:00 AM,49.582,,,,
868,12/13/19 09:15:00 AM,49.937,,,,
869,12/13/19 09:30:00 AM,50.643,,,,
870,12/13/19 09:45:00 AM,51.172,,,,
871,12/13/19 10:00:00 AM,52.576,,,,
872,12/13/19 10:15:00 AM,53.623,,,,
873,12/13/19 10:30:00 AM,54.147,,,,
874,12/13/19 10:45:00 AM,54.669,,,,
875,12/13/19 11:00:00 AM,54.842,,,,
876,12/13/19 11:15:00 AM,54.669,,,,
877,12/13/19 11:30:00 AM,55.189,,,,
878,12/13/19 11:45:00 AM,55.884,,,,
879,12/13/19 12:00:00 PM,57.958,,,,
880,12/13/19 12:15:00 PM,57.958,,,,
881,12/13/19 12:30:00 PM,58.131,,,,
882,12/13/19 12:45:00 PM,58.476,,,,
883,12/13/19 01:00:00 PM,57.958,,,,
884,12/13/19 01:15:00 PM,58.476,,,,
885,12/13/19 01:30:00 PM,58.647,,,,
886,12/13/19 01:45:00 PM,58.303,,,,
887,12/13/19 02:00:00 PM,58.303,,,,
888,12/13/19 02:15:00 PM,58.303,,,,
889,12/13/19 02:30:00 PM,57.958,,,,
890,12/13/19 02:45:00 PM,57.614,,,,
891,12/13/19 03:00:00 PM,57.441,,,,
892,12/13/19 03:15:00 PM,57.096,,,,
893,12/13/19 03:30:00 PM,56.577,,,,
894,12/13/19 03:45:00 PM,56.057,,,,
895,12/13/19 04:00:00 PM,55.537,,,,
896,12/13/19 04:15:00 PM,55.189,,,,
897,12/13/19 04:30:00 PM,55.189,,,,
898,12/13/19 04:45:00 PM,55.017,,,,
899,12/13/19 05:00:00 PM,54.842,,,,
900,12/13/19 05:15:00 PM,54.669,,,,
901,12/13/19 05:30:00 PM,54.495,,,,
902,12/13/19 05:45:00 PM,54.147,,,,
903,12/13/19 06:00:00 PM,53.973,,,,
904,12/13/19 06:15:00 PM,53.973,,,,
905,12/13/19 06:16:21 PM,,2.19,,,
906,12/13/19 06:30:00 PM,53.798,,,,
907,12/13/19 06:45:00 PM,53.623,,,,
908,12/13/19 07:00:00 PM,53.449,,,,
909,12/13/19 07:15:00 PM,53.449,,,,
910,12/13/19 07:30:00 PM,53.449,,,,
911,12/13/19 07:45:00 PM,53.449,,,,
912,12/13/19 08:00:00 PM,53.274,,,,
913,12/13/19 08:15:00 PM,53.274,,,,
914,12/13/19 08:30:00 PM,53.274,,,,
915,12/13/19 08:45:00 PM,53.449,,,,
916,12/13/19 09:00:00 PM,53.274,,,,
917,12/13/19 09:07:32 PM,,2.20,,,
918,12/13/19 09:15:00 PM,53.274,,,,
919,12/13/19 09:30:00 PM,53.100,,,,
920,12/13/19 09:37:25 PM,,2.21,,,
921,12/13/19 09:45:00 PM,52.925,,,,
922,12/13/19 10:00:00 PM,52.925,,,,
923,12/13/19 10:15:00 PM,52.925,,,,
924,12/13/19 10:30:00 PM,52.925,,,,
925,12/13/19 10:45:00 PM,52.750,,,,
926,12/13/19 10:49:09 PM,,2.22,,,
927,12/13/19 11:00:00 PM,52.750,,,,
928,12/13/19 11:09:51 PM,,2.23,,,
929,12/13/19 11:15:00 PM,52.925,,,,
930,12/13/19 11:18:45 PM,,2.24,,,
931,12/13/19 11:30:00 PM,52.925,,,,
932,12/13/19 11:36:48 PM,,2.25,,,
933,12/13/19 11:45:00 PM,52.925,,,,
934,12/13/19 11:45:22 PM,,2.26,,,
935,12/14/19 12:00:00 AM,52.925,,,,
936,12/14/19 12:06:35 AM,,2.27,,,
937,12/14/19 12:15:00 AM,52.925,,,,
938,12/14/19 12:18:19 AM,,2.28,,,
939,12/14/19 12:30:00 AM,52.925,,,,
940,12/14/19 12:45:00 AM,53.100,,,,
941,12/14/19 01:00:00 AM,53.100,,,,
942,12/14/19 01:15:00 AM,52.925,,,,
943,12/14/19 01:30:00 AM,52.401,,,,
944,12/14/19 01:45:00 AM,51.874,,,,
945,12/14/19 01:47:05 AM,,2.29,,,
946,12/14/19 02:00:00 AM,51.346,,,,
947,12/14/19 02:15:00 AM,51.172,,,,
948,12/14/19 02:30:00 AM,50.819,,,,
949,12/14/19 02:45:00 AM,50.643,,,,
950,12/14/19 03:00:00 AM,50.290,,,,
951,12/14/19 03:15:00 AM,49.937,,,,
952,12/14/19 03:30:00 AM,49.759,,,,
953,12/14/19 03:45:00 AM,49.582,,,,
954,12/14/19 04:00:00 AM,49.404,,,,
955,12/14/19 04:15:00 AM,49.050,,,,
956,12/14/19 04:30:00 AM,48.695,,,,
957,12/14/19 04:45:00 AM,48.339,,,,
958,12/14/19 05:00:00 AM,48.339,,,,
959,12/14/19 05:15:00 AM,48.160,,,,
960,12/14/19 05:30:00 AM,47.982,,,,
961,12/14/19 05:45:00 AM,47.802,,,,
962,12/14/19 06:00:00 AM,47.624,,,,
963,12/14/19 06:15:00 AM,47.446,,,,
964,12/14/19 06:30:00 AM,47.624,,,,
965,12/14/19 06:45:00 AM,47.624,,,,
966,12/14/19 07:00:00 AM,47.624,,,,
967,12/14/19 07:15:00 AM,47.802,,,,
968,12/14/19 07:30:00 AM,47.982,,,,
969,12/14/19 07:45:00 AM,47.802,,,,
970,12/14/19 08:00:00 AM,47.802,,,,
971,12/14/19 08:15:00 AM,47.982,,,,
972,12/14/19 08:30:00 AM,48.160,,,,
973,12/14/19 08:45:00 AM,48.695,,,,
974,12/14/19 09:00:00 AM,49.228,,,,
975,12/14/19 09:15:00 AM,49.404,,,,
976,12/14/19 09:30:00 AM,49.404,,,,
977,12/14/19 09:45:00 AM,49.759,,,,
978,12/14/19 10:00:00 AM,49.937,,,,
979,12/14/19 10:15:00 AM,50.290,,,,
980,12/14/19 10:30:00 AM,50.819,,,,
981,12/14/19 10:45:00 AM,51.346,,,,
982,12/14/19 11:00:00 AM,51.699,,,,
983,12/14/19 11:15:00 AM,51.699,,,,
984,12/14/19 11:30:00 AM,52.050,,,,
985,12/14/19 11:45:00 AM,53.449,,,,
986,12/14/19 12:00:00 PM,56.750,,,,
987,12/14/19 12:15:00 PM,57.268,,,,
988,12/14/19 12:30:00 PM,58.647,,,,
989,12/14/19 12:45:00 PM,57.268,,,,
990,12/14/19 01:00:00 PM,55.364,,,,
991,12/14/19 01:15:00 PM,52.576,,,,
992,12/14/19 01:30:00 PM,52.050,,,,
993,12/14/19 01:45:00 PM,51.874,,,,
994,12/14/19 02:00:00 PM,50.819,,,,
995,12/14/19 02:15:00 PM,50.466,,,,
996,12/14/19 02:30:00 PM,49.937,,,,
997,12/14/19 02:45:00 PM,49.759,,,,
998,12/14/19 03:00:00 PM,49.582,,,,
999,12/14/19 03:15:00 PM,49.582,,,,
1000,12/14/19 03:30:00 PM,49.582,,,,
1001,12/14/19 03:45:00 PM,49.582,,,,
1002,12/14/19 04:00:00 PM,49.582,,,,
1003,12/14/19 04:15:00 PM,49.228,,,,
1004,12/14/19 04:30:00 PM,49.050,,,,
1005,12/14/19 04:45:00 PM,48.695,,,,
1006,12/14/19 05:00:00 PM,48.160,,,,
1007,12/14/19 05:15:00 PM,47.624,,,,
1008,12/14/19 05:30:00 PM,47.266,,,,
1009,12/14/19 05:45:00 PM,46.728,,,,
1010,12/14/19 06:00:00 PM,46.548,,,,
1011,12/14/19 06:15:00 PM,46.548,,,,
1012,12/14/19 06:30:00 PM,46.728,,,,
1013,12/14/19 06:45:00 PM,46.728,,,,
1014,12/14/19 06:57:15 PM,,2.30,,,
1015,12/14/19 07:00:00 PM,46.908,,,,
1016,12/14/19 07:15:00 PM,47.088,,,,
1017,12/14/19 07:30:00 PM,47.266,,,,
1018,12/14/19 07:45:00 PM,47.446,,,,
1019,12/14/19 08:00:00 PM,47.446,,,,
1020,12/14/19 08:15:00 PM,47.446,,,,
1021,12/14/19 08:30:00 PM,47.446,,,,
1022,12/14/19 08:34:14 PM,,2.31,,,
1023,12/14/19 08:35:14 PM,,2.32,,,
1024,12/14/19 08:36:38 PM,,2.33,,,
1025,12/14/19 08:45:00 PM,47.266,,,,
1026,12/14/19 08:59:49 PM,,2.34,,,
1027,12/14/19 09:00:00 PM,46.728,,,,
1028,12/14/19 09:08:28 PM,,2.35,,,
1029,12/14/19 09:15:00 PM,46.548,,,,
1030,12/14/19 09:30:00 PM,46.008,,,,
1031,12/14/19 09:45:00 PM,45.648,,,,
1032,12/14/19 10:00:00 PM,45.466,,,,
1033,12/14/19 10:15:00 PM,45.466,,,,
1034,12/14/19 10:30:00 PM,45.466,,,,
1035,12/14/19 10:45:00 PM,45.286,,,,
1036,12/14/19 11:00:00 PM,45.104,,,,
1037,12/14/19 11:15:00 PM,44.922,,,,
1038,12/14/19 11:20:12 PM,,2.36,,,
1039,12/14/19 11:24:07 PM,,2.37,,,
1040,12/14/19 11:30:00 PM,44.922,,,,
1041,12/14/19 11:45:00 PM,44.922,,,,
1042,12/15/19 12:00:00 AM,44.560,,,,
1043,12/15/19 12:15:00 AM,44.379,,,,
1044,12/15/19 12:30:00 AM,44.013,,,,
1045,12/15/19 12:45:00 AM,43.831,,,,
1046,12/15/19 01:00:00 AM,43.831,,,,
1047,12/15/19 01:15:00 AM,43.831,,,,
1048,12/15/19 01:30:00 AM,43.831,,,,
1049,12/15/19 01:31:21 AM,,2.38,,,
1050,12/15/19 01:45:00 AM,43.831,,,,
1051,12/15/19 02:00:00 AM,43.831,,,,
1052,12/15/19 02:15:00 AM,43.831,,,,
1053,12/15/19 02:30:00 AM,43.648,,,,
1054,12/15/19 02:45:00 AM,43.648,,,,
1055,12/15/19 03:00:00 AM,43.648,,,,
1056,12/15/19 03:15:00 AM,43.466,,,,
1057,12/15/19 03:30:00 AM,43.099,,,,
1058,12/15/19 03:45:00 AM,42.915,,,,
1059,12/15/19 04:00:00 AM,42.732,,,,
1060,12/15/19 04:15:00 AM,42.732,,,,
1061,12/15/19 04:30:00 AM,42.548,,,,
1062,12/15/19 04:45:00 AM,42.548,,,,
1063,12/15/19 05:00:00 AM,42.363,,,,
1064,12/15/19 05:15:00 AM,42.363,,,,
1065,12/15/19 05:30:00 AM,42.179,,,,
1066,12/15/19 05:45:00 AM,42.179,,,,
1067,12/15/19 06:00:00 AM,41.994,,,,
1068,12/15/19 06:15:00 AM,41.810,,,,
1069,12/15/19 06:30:00 AM,41.810,,,,
1070,12/15/19 06:45:00 AM,41.810,,,,
1071,12/15/19 07:00:00 AM,41.810,,,,
1072,12/15/19 07:15:00 AM,41.810,,,,
1073,12/15/19 07:30:00 AM,41.810,,,,
1074,12/15/19 07:45:00 AM,41.810,,,,
1075,12/15/19 08:00:00 AM,41.810,,,,
1076,12/15/19 08:15:00 AM,41.810,,,,
1077,12/15/19 08:30:00 AM,41.994,,,,
1078,12/15/19 08:45:00 AM,42.179,,,,
1079,12/15/19 08:58:33 AM,,2.39,,,
1080,12/15/19 09:00:00 AM,42.363,,,,
1081,12/15/19 09:15:00 AM,42.915,,,,
1082,12/15/19 09:30:00 AM,43.648,,,,
1083,12/15/19 09:45:00 AM,44.195,,,,
1084,12/15/19 10:00:00 AM,44.922,,,,
1085,12/15/19 10:15:00 AM,45.466,,,,
1086,12/15/19 10:30:00 AM,46.008,,,,
1087,12/15/19 10:45:00 AM,46.728,,,,
1088,12/15/19 11:00:00 AM,47.624,,,,
1089,12/15/19 11:15:00 AM,48.695,,,,
1090,12/15/19 11:30:00 AM,49.759,,,,
1091,12/15/19 11:45:00 AM,50.995,,,,
1092,12/15/19 12:00:00 PM,63.455,,,,
1093,12/15/19 12:15:00 PM,63.282,,,,
1094,12/15/19 12:30:00 PM,60.883,,,,
1095,12/15/19 12:45:00 PM,57.441,,,,
1096,12/15/19 01:00:00 PM,55.884,,,,
1097,12/15/19 01:15:00 PM,54.842,,,,
