Block Type,96well,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20201006_Scott_Creek_Omykiss_P1.eds,,,,,,,,,,,,,,,,
Experiment Run End Time,2020-10-06 11:46:54 AM PDT,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments
D5,SCr-226,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.02962875,31.28399849,0.254979402,278.4177246,236.7696686,40.62356567,FALSE,0.1,TRUE,3,27,
D6,SCr-226,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.28278732,31.28399849,0.254979402,234.6366425,236.7696686,40.62356567,FALSE,0.1,TRUE,3,28,
D7,SCr-226-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.62933731,32.61474991,0.057983957,94.44709778,95.43182373,3.764624834,FALSE,0.1,TRUE,3,29,
D8,SCr-226-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.66404724,32.61474991,0.057983957,92.25743866,95.43182373,3.764624834,FALSE,0.1,TRUE,3,29,
D9,SCr-226-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.55086517,32.61474991,0.057983957,99.59095764,95.43182373,3.764624834,FALSE,0.1,TRUE,3,30,
D10,SCr-232-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.19107628,31.06714058,0.302204937,249.6391296,275.3672791,58.75736618,FALSE,0.1,TRUE,3,27,
D11,SCr-232-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.72267151,31.06714058,0.302204937,342.6002197,275.3672791,58.75736618,FALSE,0.1,TRUE,3,27,
D12,SCr-232-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.28767776,31.06714058,0.302204937,233.8624573,275.3672791,58.75736618,FALSE,0.1,TRUE,3,28,
E1,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.74283981,32.60630798,0.132652357,100,,,FALSE,0.1,TRUE,3,29,
E2,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.59817886,32.60630798,0.132652357,100,,,FALSE,0.1,TRUE,3,28,
E3,,O.mykiss,STANDARD,FAM,NFQ-MGB,32.47790909,32.60630798,0.132652357,100,,,FALSE,0.1,TRUE,3,28,
E4,SCr-227,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.9569416,29.81556892,0.125503838,574.8128052,633.9368286,52.676754,FALSE,0.1,TRUE,3,25,
E5,SCr-227,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.71728516,29.81556892,0.125503838,675.8723145,633.9368286,52.676754,FALSE,0.1,TRUE,3,25,
E6,SCr-227,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.77248192,29.81556892,0.125503838,651.1253662,633.9368286,52.676754,FALSE,0.1,TRUE,3,26,
E7,SCr-227-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.75631905,31.62162971,0.117694713,170.3790131,187.0032501,14.54524708,FALSE,0.1,TRUE,3,27,
E8,SCr-227-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.56997871,31.62162971,0.117694713,193.2441101,187.0032501,14.54524708,FALSE,0.1,TRUE,3,28,
E9,SCr-227-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.53859329,31.62162971,0.117694713,197.3866425,187.0032501,14.54524708,FALSE,0.1,TRUE,3,28,
E10,SCr-233,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.56401825,30.40479088,0.315773576,381.3746033,431.433136,96.81762695,FALSE,0.1,TRUE,3,27,
E11,SCr-233,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.04110336,30.40479088,0.315773576,543.0317993,431.433136,96.81762695,FALSE,0.1,TRUE,3,26,
E12,SCr-233,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.60925102,30.40479088,0.315773576,369.8930054,431.433136,96.81762695,FALSE,0.1,TRUE,3,27,
F1,,O.mykiss,STANDARD,FAM,NFQ-MGB,35.54510117,35.58865356,0.111817226,10,,,FALSE,0.1,TRUE,3,32,
F2,,O.mykiss,STANDARD,FAM,NFQ-MGB,35.71569061,35.58865356,0.111817226,10,,,FALSE,0.1,TRUE,3,32,
F3,,O.mykiss,STANDARD,FAM,NFQ-MGB,35.50516129,35.58865356,0.111817226,10,,,FALSE,0.1,TRUE,3,31,
F4,SCr-228,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.30844879,30.34197807,0.168562949,453.2735901,445.0166016,49.78258514,FALSE,0.1,TRUE,3,27,
F5,SCr-228,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.52478409,30.34197807,0.168562949,391.6217957,445.0166016,49.78258514,FALSE,0.1,TRUE,3,27,
F6,SCr-228,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.19269753,30.34197807,0.168562949,490.15448,445.0166016,49.78258514,FALSE,0.1,TRUE,3,26,
F7,SCr-228-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.83582497,31.54317665,0.360187441,161.4661255,200.8128052,50.86189651,FALSE,0.1,TRUE,3,28,
F8,SCr-228-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.14091873,31.54317665,0.360187441,258.2460632,200.8128052,50.86189651,FALSE,0.1,TRUE,3,27,
F9,SCr-228-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.65279198,31.54317665,0.360187441,182.7262268,200.8128052,50.86189651,FALSE,0.1,TRUE,3,28,
F10,SCr-233-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.43429565,32.59221649,0.136841848,107.7537994,97.12756348,9.20707798,FALSE,0.1,TRUE,3,29,
F11,SCr-233-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.67580795,32.59221649,0.136841848,91.52709198,97.12756348,9.20707798,FALSE,0.1,TRUE,3,30,
F12,SCr-233-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.66654587,32.59221649,0.136841848,92.10179138,97.12756348,9.20707798,FALSE,0.1,TRUE,3,29,
G1,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,37.59207535,,5,,,FALSE,0.1,TRUE,3,39,
G2,,O.mykiss,STANDARD,FAM,NFQ-MGB,Undetermined,37.59207535,,5,,,FALSE,0.1,TRUE,3,39,
G3,,O.mykiss,STANDARD,FAM,NFQ-MGB,37.59207535,37.59207535,,5,,,FALSE,0.1,TRUE,3,34,
G4,SCr-229,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.43142128,30.34119987,0.234737024,417.1271667,447.1750488,73.39678192,FALSE,0.1,TRUE,3,26,
G5,SCr-229,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.07473755,30.34119987,0.234737024,530.8279419,447.1750488,73.39678192,FALSE,0.1,TRUE,3,26,
G6,SCr-229,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.5174408,30.34119987,0.234737024,393.5700684,447.1750488,73.39678192,FALSE,0.1,TRUE,3,27,
G7,SCr-229-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,33.06549072,32.65189743,0.372382671,70.33626556,94.92765045,22.53558731,FALSE,0.1,TRUE,3,29,
G8,SCr-229-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.54695511,32.65189743,0.372382671,99.85446167,94.92765045,22.53558731,FALSE,0.1,TRUE,3,29,
G9,SCr-229-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,32.34324646,32.65189743,0.372382671,114.5922318,94.92765045,22.53558731,FALSE,0.1,TRUE,3,29,
G10,SCr-234,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.28837967,29.39963722,0.210933015,903.1226807,843.2376099,114.9470139,FALSE,0.1,TRUE,3,26,
G11,SCr-234,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.26762772,29.39963722,0.210933015,915.8774414,843.2376099,114.9470139,FALSE,0.1,TRUE,3,25,
G12,SCr-234,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.6429081,29.39963722,0.210933015,710.7126465,843.2376099,114.9470139,FALSE,0.1,TRUE,3,26,
H1,,O.mykiss,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
H2,,O.mykiss,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
H3,,O.mykiss,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,
H4,SCr-230,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.1355381,30.28880119,0.141686738,509.4587708,460.7494202,44.64380264,FALSE,0.1,TRUE,3,26,
H5,SCr-230,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.41501045,30.28880119,0.141686738,421.7790222,460.7494202,44.64380264,FALSE,0.1,TRUE,3,26,
H6,SCr-230,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.31585503,30.28880119,0.141686738,451.0105591,460.7494202,44.64380264,FALSE,0.1,TRUE,3,27,
H7,SCr-230-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.98326683,31.85999298,0.107970268,146.1530304,159.1289063,11.38148975,FALSE,0.1,TRUE,3,28,
H8,SCr-230-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.81448364,31.85999298,0.107970268,163.8117371,159.1289063,11.38148975,FALSE,0.1,TRUE,3,27,
H9,SCr-230-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,31.78222656,31.85999298,0.107970268,167.421936,159.1289063,11.38148975,FALSE,0.1,TRUE,3,28,
H10,SCr-234-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.45645142,30.35162354,0.342137903,410.1306458,448.3720703,107.7411041,FALSE,0.1,TRUE,3,27,
H11,SCr-234-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,29.96933746,30.35162354,0.342137903,570.0176392,448.3720703,107.7411041,FALSE,0.1,TRUE,3,26,
H12,SCr-234-1:5,O.mykiss,UNKNOWN,FAM,NFQ-MGB,30.62908554,30.35162354,0.342137903,364.9679871,448.3720703,107.7411041,FALSE,0.1,TRUE,3,27,
