Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,Z:\Scott_Creek\qpcr\chloe temp\20210301_Scott_Creek_Okitsuch_P1.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2021-03-01 14:54:39 PM PDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D7,SCr-214-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.27132416,36.5356369,0.341707587,20.527771,17.51209068,3.733925104,FALSE,0.1,TRUE,3,33,,N,N,N
D8,SCr-214-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.92150116,36.5356369,0.341707587,13.33564663,17.51209068,3.733925104,FALSE,0.1,TRUE,3,33,,N,N,N
D9,SCr-214-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.41408157,36.5356369,0.341707587,18.67285728,17.51209068,3.733925104,FALSE,0.1,TRUE,3,33,,N,N,N
D10,SCr-220-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.45412064,37.08069229,0.528107405,9.366057396,12.36919308,4.247075081,FALSE,0.1,TRUE,3,33,,Y,N,N
D11,SCr-220-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.70726395,37.08069229,0.528107405,15.37232876,12.36919308,4.247075081,FALSE,0.1,TRUE,3,32,,Y,N,N
D12,SCr-220-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,37.08069229,0.528107405,,,,FALSE,0.1,TRUE,3,39,,N,Y,Y
E1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,32.97254944,33.658741,0.76029259,100,,,FALSE,0.1,TRUE,3,29,,Y,N,N
E2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,34.47607422,33.658741,0.76029259,100,,,FALSE,0.1,TRUE,3,30,,Y,N,N
E3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,33.52760315,33.658741,0.76029259,100,,,FALSE,0.1,TRUE,3,29,,Y,N,N
E4,SCr-215,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.75992966,35.00782776,0.263064295,55.95021439,47.94410706,8.220796585,FALSE,0.1,TRUE,3,31,,N,N,N
E5,SCr-215,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.97975159,35.00782776,0.263064295,48.35786438,47.94410706,8.220796585,FALSE,0.1,TRUE,3,31,,N,N,N
E6,SCr-215,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.28380585,35.00782776,0.263064295,39.52424622,47.94410706,8.220796585,FALSE,0.1,TRUE,3,31,,N,N,N
E7,SCr-215-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.23077011,37.69964218,1.088166595,5.594871521,9.595809937,7.509428501,FALSE,0.1,TRUE,3,34,,Y,N,N
E8,SCr-215-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.42024231,37.69964218,1.088166595,4.934006691,9.595809937,7.509428501,FALSE,0.1,TRUE,3,34,,Y,N,N
E9,SCr-215-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.44790268,37.69964218,1.088166595,18.25855255,9.595809937,7.509428501,FALSE,0.1,TRUE,3,32,,Y,N,N
E10,SCr-221,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.97205353,34.68323135,0.359549224,48.60545731,60.03079605,14.91191483,FALSE,0.1,TRUE,3,31,,N,N,N
E11,SCr-221,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.28053284,34.68323135,0.359549224,76.89969635,60.03079605,14.91191483,FALSE,0.1,TRUE,3,30,,N,N,N
E12,SCr-221,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.79710388,34.68323135,0.359549224,54.58724594,60.03079605,14.91191483,FALSE,0.1,TRUE,3,31,,N,N,N
F1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.41192245,38.59786606,0.174588919,10,,,FALSE,0.1,TRUE,3,34,,N,N,N
F2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.75829315,38.59786606,0.174588919,10,,,FALSE,0.1,TRUE,3,34,,N,N,N
F3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.62337494,38.59786606,0.174588919,10,,,FALSE,0.1,TRUE,3,34,,N,N,N
F4,SCr-216,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.06886292,34.16713333,0.121806756,88.49333191,83.08655548,6.593371868,FALSE,0.1,TRUE,3,29,,N,N,N
F5,SCr-216,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.1291275,34.16713333,0.121806756,85.02511597,83.08655548,6.593371868,FALSE,0.1,TRUE,3,29,,N,N,N
F6,SCr-216,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,34.30341339,34.16713333,0.121806756,75.7412262,83.08655548,6.593371868,FALSE,0.1,TRUE,3,30,,N,N,N
F7,SCr-216-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.36480331,36.6324501,0.588940442,19.29339981,16.9284687,5.798145294,FALSE,0.1,TRUE,3,32,,Y,N,N
F8,SCr-216-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.22486115,36.6324501,0.588940442,21.17037773,16.9284687,5.798145294,FALSE,0.1,TRUE,3,32,,Y,N,N
F9,SCr-216-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.30768204,36.6324501,0.588940442,10.32163239,16.9284687,5.798145294,FALSE,0.1,TRUE,3,33,,Y,N,N
F10,SCr-221-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.95737839,37.56045151,0.796825171,13.02198505,9.489167213,4.235684395,FALSE,0.1,TRUE,3,33,,Y,N,N
F11,SCr-221-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.26019287,37.56045151,0.796825171,10.65199375,9.489167213,4.235684395,FALSE,0.1,TRUE,3,33,,Y,N,N
F12,SCr-221-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.46378326,37.56045151,0.796825171,4.793522835,9.489167213,4.235684395,FALSE,0.1,TRUE,3,34,,Y,N,N
G1,,O.kitsuch,STANDARD,FAM,NFQ-MGB,38.36039352,37.47621536,1.02656281,5,,,FALSE,0.1,TRUE,3,34,,Y,N,N
G2,,O.kitsuch,STANDARD,FAM,NFQ-MGB,37.71786499,37.47621536,1.02656281,5,,,FALSE,0.1,TRUE,3,33,,Y,N,N
G3,,O.kitsuch,STANDARD,FAM,NFQ-MGB,36.35038376,37.47621536,1.02656281,5,,,FALSE,0.1,TRUE,3,32,,Y,N,N
G4,SCr-217,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,38.74322128,38.74322128,,3.982388973,3.982388973,,FALSE,0.1,TRUE,3,34,,N,N,N
G5,SCr-217,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.74322128,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
G6,SCr-217,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,Undetermined,38.74322128,,,,,FALSE,0.1,TRUE,3,34,,N,N,N
G7,SCr-217-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.48379898,37.8157959,1.384854555,17.8288765,9.517558098,7.623858452,FALSE,0.1,TRUE,3,32,,Y,N,N
G8,SCr-217-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.24805832,37.8157959,1.384854555,2.848990679,9.517558098,7.623858452,FALSE,0.1,TRUE,3,35,,Y,N,N
G9,SCr-217-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.7155304,37.8157959,1.384854555,7.874807358,9.517558098,7.623858452,FALSE,0.1,TRUE,3,33,,Y,N,N
G10,SCr-222,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.69037247,35.51409912,0.443949997,30.18036079,34.96110153,10.892066,FALSE,0.1,TRUE,3,31,,N,N,N
G11,SCr-222,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.00908279,35.51409912,0.443949997,47.42597198,34.96110153,10.892066,FALSE,0.1,TRUE,3,31,,N,N,N
G12,SCr-222,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,35.84283829,35.51409912,0.443949997,27.27697945,34.96110153,10.892066,FALSE,0.1,TRUE,3,32,,N,N,N
H1,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,35,,N,N,N
H2,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H3,,O.kitsuch,NTC,FAM,NFQ-MGB,Undetermined,,,,,,FALSE,0.1,TRUE,3,39,,N,N,N
H4,SCr-218,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.33387756,37.32312393,0.329797685,10.14380741,10.38069916,2.269591808,FALSE,0.1,TRUE,3,33,,N,N,N
H5,SCr-218,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.98807907,37.32312393,0.329797685,12.75944519,10.38069916,2.269591808,FALSE,0.1,TRUE,3,32,,N,N,N
H6,SCr-218,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.64741135,37.32312393,0.329797685,8.238843918,10.38069916,2.269591808,FALSE,0.1,TRUE,3,33,,N,N,N
H7,SCr-218-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,39.17861557,37.71799088,1.267840266,2.983312607,9.516760826,5.704559803,FALSE,0.1,TRUE,3,35,,Y,N,N
H8,SCr-218-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.07341385,37.71799088,1.267840266,12.05716705,9.516760826,5.704559803,FALSE,0.1,TRUE,3,33,,Y,N,N
H9,SCr-218-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,36.90194321,37.71799088,1.267840266,13.50980473,9.516760826,5.704559803,FALSE,0.1,TRUE,3,33,,Y,N,N
H10,SCr-222-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.53826141,37.35591507,0.158857793,8.857564926,10.03291607,1.025128722,FALSE,0.1,TRUE,3,34,,N,N,N
H11,SCr-222-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.28200912,37.35591507,0.158857793,10.49893475,10.03291607,1.025128722,FALSE,0.1,TRUE,3,32,,N,N,N
H12,SCr-222-1:5,O.kitsuch,UNKNOWN,FAM,NFQ-MGB,37.24747467,37.35591507,0.158857793,10.74224949,10.03291607,1.025128722,FALSE,0.1,TRUE,3,33,,N,N,N
